;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
528;20;BW 75;9,481663545070043;3931,247322580645;62;0,0;4605,989;3423,109;241,50122266437103;30,670685949076404
529;21;BW 75;9,987831687420394;4576,894442622951;61;0,0;5096,94;4057,642;281,62411445409066;36,05827292856656
530;22;BW 75;10,479243481674292;5136,440685714286;35;0,0;5629,571;4649,55;278,0771348626103;47,003614734370124
531;23;BW 75;11,016778349387392;5767,095842105262;38;0,0;6211,498;5137,04;280,6408634941306;45,525959703382206
532;24;BW 75;11,434061385769361;6176,329259259262;27;0,0;6366,776;5782,318;147,75989235335933;28,436404541880712
533;25;BW 75;12,077171981469863;6349,409428571429;7;0,0;6373,502;6304,935;26,486662095333713;10,011017280636281
534;26;BW 75;12,467736739101289;6364,9331999999995;5;0,0;6382,877;6300,963;35,8108659515518;16,0151061201605
535;27;BW 75;12,964519967172729;6379,323333333334;3;0,0;6383,3;6376,56;3,5300188856908368;2,0380573538980675
536;28;BW 75;13,466266424883784;6379,8057499999995;4;0,0;6380,741;6378,839;0,8462581855833289;0,42312909279166444
537;7;BW 76;3,1570488806365193;8,696;3;0,0;30,698;-5,696;19,35367882341753;11,17385167850967
538;8;BW 76;3,5008584933327964;41,40333333333333;6;0,0;110,664;-7,677;42,8287842959226;17,484777971455948
539;9;BW 76;3,9028400376620387;112,95478571428573;14;0,0;197,064;69,097;35,19006835234704;9,404941370831372
540;10;BW 76;4,534158373847919;307,1707586206897;29;0,0;424,677;233,186;53,165446036510254;9,872575481083574
541;11;BW 76;5,035943445086041;474,3742272727273;22;0,0;647,524;368,261;73,19272005689392;15,60474034814544
542;12;BW 76;5,496761160757783;644,6346129032256;31;0,0;793,301;484,04;87,53151391229616;15,721123993078802
543;13;BW 76;6,0307465052825835;911,281575;40;0,0;1097,41;692,893;98,53944408228374;15,580454133340853
544;14;BW 76;6,520047631295508;1205,7040377358487;53;0,0;1392,634;890,283;116,21348503739574;15,963149843179213
545;15;BW 76;7,01250332485157;1533,0964788732392;71;0,0;1805,301;1171,334;157,52188615072407;18,69440852477797
546;16;BW 76;7,495289382048396;1925,8571029411764;68;0,0;2489,729;1475,709;178,5477360192121;21,652093377120895
547;17;BW 76;8,018793901168543;2371,1573409090906;88;0,0;2826,364;1981,158;187,65697624219882;20,004300881982278
548;18;BW 76;8,489613641176986;2902,4267636363634;55;0,0;3540,95;2380,367;253,26749694227655;34,15058232097849
549;19;BW 76;9,00695108139394;3454,5722830188697;53;0,0;3972,693;2880,868;211,65283112158872;29,072752244198067
550;20;BW 76;9,462194368794338;4002,7074705882346;34;0,0;4643,996;3023,861;357,4759590448629;61,30662119865542
551;21;BW 76;10,005598002667769;4709,284423076924;26;0,0;5278,833;3979,517;350,008070128467;68,64222998076943
552;22;BW 76;10,47430373795403;5396,832818181818;22;0,0;5814,437;5093,524;206,30824004863547;43,98506456843432
553;23;BW 76;10,966642772770218;5961,043235294118;17;0,0;6365,56;5480,954;230,96324614928722;56,0168152652378
554;24;BW 76;11,536227779313998;6338,809250000001;12;0,0;6376,444;6213,392;43,309555626538106;12,502391799732424
555;25;BW 76;11,936730412796825;6375,651;9;0,0;6382,968;6350,138;10,351765948378286;3,4505886494594287
556;26;BW 76;12,409741986917618;6375,753;3;0,0;6381,009;6371,948;4,701540279525316;2,7144355459898097
557;8;BW 77;3,4214837503263236;31,3145;6;0,0;55,65;10,026;19,238663131829092;7,8541513343793765
558;9;BW 77;4,033351900800528;138,727;12;0,0;243,146;93,156;44,19179680767584;12,757072891442446
559;10;BW 77;4,476454922848422;273,4393157894736;19;0,0;392,194;200,927;55,5304760049757;12,73956490486312
560;11;BW 77;4,999125509739904;431,2601379310345;29;0,0;611,633;308,965;71,49178960288485;13,275692047190343
561;12;BW 77;5,49161055868902;627,9061481481482;27;0,0;824,217;514,495;89,16872663004314;17,160529441050517
562;13;BW 77;6,057963814883603;916,9401304347826;23;0,0;1086,841;713,634;105,97063557475995;22,096404984126874
563;14;BW 77;6,5264706064751365;1180,9568571428572;49;0,0;1444,677;978,557;112,70206773557888;16,100295390796983
564;15;BW 77;7,003526010401516;1455,0061095890412;73;0,0;1876,356;1186,761;143,56285601170597;16,80276136236298
565;16;BW 77;7,506406735353216;1842,9673333333335;81;0,0;2428,543;1420,701;185,3936975588032;20,599299728755913
566;17;BW 77;7,997350857152507;2272,90888372093;86;0,0;2859,734;1819,713;216,62406524046224;23,359173697481612
567;18;BW 77;8,511416669906358;2719,1568208955223;67;0,0;3418,491;2374,449;225,45565722902916;27,5437923706561
568;19;BW 77;8,991481342334211;3223,777642857142;56;0,0;3848,78;2789,889;249,77535747521233;33,377636118972504
569;20;BW 77;9,464686500363102;3738,1835081967215;61;0,0;4378,254;3156,7;259,13514454602154;33,178855388632606
570;21;BW 77;9,9969905268091;4354,774376811595;69;0,0;4997,061;3754,35;282,66084646612114;34,02836713576962
571;22;BW 77;10,458326379988149;4994,763634615385;52;0,0;5422,696;4470,073;265,9912227272958;36,8863458602549
