;BIN;New BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
886;26;;BW 73;12,485860822855887;6362,025714285714;21;0,29407411649728044;6382,23;6331,527;15,960149476564759;3,48279014662704
887;27;;BW 73;13,0057745316497;6358,880578947368;19;0,2600691607722056;6385,444;6319,6;17,12793277503738;3,9294172672708476
888;28;;BW 73;13,540996911963386;6352,139;8;0,23018919041339764;6379,16;6303,033;23,858844248143182;8,435375279567848
889;29;;BW 73;14,039374476394716;6361,537285714285;14;0,206840534758401;6387,035;6342,939;15,60578499949795;4,170821479984105
890;30;;BW 73;14,532601587469008;6355,524533333333;15;0,18631084979434226;6380,401;6341,659;15,131050477490925;3,9068204339964088
891;31;;BW 73;15,029250661908439;6343,977555555555;9;0,16813824273112205;6353,833;6338,329;5,063195880842166;1,687731960280722
892;32;;BW 73;15,451460772425516;6354,396562499999;16;0,15498245403017114;6379,159;6341,479;14,077113496588376;3,519278374147094
893;33;;BW 73;16,04307839965802;6351,154333333334;9;0,1383905382556295;6372,633;6342,752;9,31303581008909;3,1043452700296967
894;34;;BW 73;16,531327923004433;6354,573454545453;11;0,12655521075844164;6379,102;6331,602;16,32369148424215;4,9217781678864405
895;35;;BW 73;17,027299513805534;6356,569749999999;12;0,11585168113027186;6383,21;6342,096;16,975817067630057;4,900496276855029
896;36;;BW 73;17,52457129740028;6349,567714285714;7;0,10614970726062035;6380,449;6340,309;13,949112608744235;5,272268996110381
897;37;;BW 73;18,04021103467267;6345,3436363636365;11;0,09724049376564392;6348,69;6341,458;2,1516628115355525;0,6487507473840557
898;38;;BW 73;18,393631139550845;6348,149;6;0,09178285068875666;6376,104;6340,332;13,74846864199795;5,612788819591692
899;39;;BW 73;18,997670218511978;6347,653;4;0,08329692974269573;6358,702;6341,378;7,653887508972794;3,826943754486397
900;42;;BW 73;20,40437267282219;6366,962333333334;3;0,06743407260323772;6376,776;6348,127;16,31668325160882;9,42044146759821
901;7;;BW 74;3,153746567093448;9,242250000000002;12;0,026510272336995273;47,76;-30,365;23,555274939538972;6,799822163589236
902;8;;BW 74;3,5424129502565913;65,35570422535208;71;0,13228261991370424;159,256;-11,333;40,16263189348113;4,766427487597487
903;9;;BW 74;4,028614398180666;169,64831147540986;122;0,23345290874428437;323,961;18,373;54,32629575230254;4,918471715661216
904;10;;BW 74;4,502475500784019;308,88286206896555;174;0,3044784690816419;498,809;165,712;65,41821477263554;4,959342063355952
905;11;;BW 74;4,987323058805926;470,4297704081634;196;0,34120009571874677;667,368;323,302;72,70326364136618;5,193090260097584
906;12;;BW 74;5,51171680761672;693,2188406593407;182;0,37250020939059;968,292;447,922;104,07689336447294;7,7146926086625855
907;13;;BW 74;5,9986357678160775;936,8853070175437;228;0,3905222650215245;1268,581;666,176;116,69256908689249;7,728154179231859
908;14;;BW 74;6,496151848069116;1233,8691693989074;183;0,4049649704928509;1792,461;834,599;143,38642838949343;10,599429783171818
909;15;;BW 74;7,014153559091442;1582,6334888888896;135;0,4126400641600535;1984,041;1169,776;169,93546406187082;14,62571604981455
910;16;;BW 74;7,497558416029044;2027,1003765432113;162;0,43274546912903744;2739,137;1642,106;192,7112845023529;15,14082845364264
911;17;;BW 74;7,995389325898498;2424,4775259740272;154;0,42679189591801964;2961,635;1960,1;208,4059810867591;16,793832539994956
912;18;;BW 74;8,485505167341941;2948,9988145695356;151;0,43426851226848934;3673,966;2474,24;250,82769633808766;20,412068442009275
913;19;;BW 74;8,997707151201471;3497,9076041666667;144;0,43204563434691984;4167,14;2798,62;256,5813306110345;21,38177755091954
914;20;;BW 74;9,482093793061043;4063,4837169811303;106;0,4288472533669418;4706,327;3310,811;283,2016793755279;27,506978737328502
915;21;;BW 74;9,963566464476873;4692,17631818182;88;0,4268219113742565;5478,58;3927,745;285,6382272643983;30,44913733565819
916;22;;BW 74;10,512801728201826;5377,08909090909;77;0,416398024899632;5916,916;4850,318;253,06493453122704;28,83942582089917
917;23;;BW 74;11,03547856565199;5980,601578125001;64;0,4003945948987629;6374,1;5453,179;252,70093034042122;31,587616292552653
918;24;;BW 74;11,449357882146622;6248,855754385968;57;0,3746053343304158;6376,729;5839,545;113,02184593322171;14,970109199377239
919;25;;BW 74;11,967256390256724;6328,187322580645;31;0,3322097614116015;6373,969;6152,883;47,14803182204404;8,468036495366215
920;26;;BW 74;12,480025147303497;6351,026500000001;22;0,2939777036766582;6378,993;6300,444;17,318417135276142;3,692298939386152
921;27;;BW 74;12,972608645443414;6352,758666666666;6;0,261816647350139;6376,373;6337,75;13,72157940860557;5,601811336027368
922;28;;BW 74;13,374482971084257;6349,430299999999;10;0,2387924566448036;6372,834;6333,146;11,327664327751961;3,5821219845536287
923;29;;BW 74;14,056601382868479;6343,576272727272;11;0,2054991490652277;6359,838;6304,288;13,767084666630886;4,150932208751791
924;30;;BW 74;14,542064655338892;6355,794142857143;14;0,18595525614368777;6380,405;6342,58;15,052089432557501;4,0228401151221975
925;31;;BW 74;15,115563705436434;6354,903700000001;10;0,1655589942902864;6380,572;6334,491;17,045698969078597;5,390323305187242
926;32;;BW 74;15,510547935389727;6347,237904761904;21;0,15304537352388328;6375,264;6338,855;8,185180602190567;1,7861528422105952
927;33;;BW 74;16,064072427873306;6353,079066666667;15;0,13789043744092483;6380,94;6339,144;13,933086138841803;3,5975073718005137
928;34;;BW 74;16,498207934010928;6353,136125;16;0,12729011879990995;6380,115;6338,274;12,476119171574512;3,119029792893628
929;36;;BW 74;17,53393060061036;6340,97625;4;0,1058364164261072;6345,736;6332,387;6,010988236832017;3,0054941184160087
930;38;;BW 74;18,61670886561387;6344,4130000000005;4;0,08847072262295347;6345,956;6342,694;1,345228109528946;0,672614054764473
931;39;;BW 74;18,80867631165122;6339,5585;4;0,0857237509613827;6345,548;6332,203;6,270134847034932;3,135067423517466
932;41;;BW 74;19,901652357982023;6338,345799999999;5;0,07234780707182277;6346,661;6332,37;5,988499119145015;2,6781382227211727
933;7;;BW 75;3,1779794253477647;3,246600000000001;5;0,009101068652639436;35,447;-13,846;20,041147292507983;8,962673538626742
934;8;;BW 75;3,537407977794786;47,54821999999999;50;0,09664862067920846;156,163;-18,859;38,72552798722553;5,4766166889593215
935;9;;BW 75;4,018982231259281;145,88162000000003;150;0,2021944212975793;332,756;48,175;48,660124009704965;3,9730824881443256
936;10;;BW 75;4,513046278466497;272,4491787709497;179;0,26668156310321445;403,743;152,483;58,124787876006764;4,344450621728972
937;11;;BW 75;4,996553485638944;431,92461320754717;212;0,31153954456273986;624,788;243,573;68,20476478700463;4,684322477565322
938;12;;BW 75;5,510987907419363;634,0420365296807;219;0,3408368380934355;832,958;417,722;83,28930321298817;5,628169540186451
939;13;;BW 75;5,983882513930027;859,5481681415928;226;0,36094239395623534;1102,144;634,831;92,67903661302412;6,164917811794981
940;14;;BW 75;6,4776331538918965;1152,5481828571433;175;0,3815284189126495;1426,532;742,676;117,94600948442341;8,915880263664283
941;15;;BW 75;6,9717988754839375;1467,4588222222221;180;0,3896262632355463;1824,082;1157,556;147,43528145809415;10,989177054070428
942;16;;BW 75;7,483711320059938;1876,408609195403;174;0,40280345510799975;2305,513;1464,243;165,30157293432862;12,531479904202993
943;17;;BW 75;7,9943424478792835;2344,225756756757;148;0,41282694852612695;2849,673;1954,899;177,57838943735504;14,596853695408763
944;18;;BW 75;8,500366314683282;2865,8478059701497;134;0,4198141261585947;3549,524;2417,851;227,6685908620026;19,6675707142285
945;19;;BW 75;8,988492513571439;3389,839678787877;165;0,41998659165029445;3975,581;2771,126;247,17222207686393;19,242331391289603
946;20;;BW 75;9,493270080081205;3977,120897196261;107;0,41825210265511364;4585,641;3403,832;226,50679543619063;21,897238416496723
947;21;;BW 75;9,949579680170793;4602,417479591836;98;0,42042512021226935;5364,073;4037,103;241,1154988709309;24,356343471544655
948;22;;BW 75;10,51074456951714;5269,9928313252985;83;0,4083442344166318;5784,281;4755,494;248,32749889797228;27,25748415162657
949;23;;BW 75;11,043110223109206;5923,484901960784;51;0,3957490806967199;6289,052;5454,989;231,18331868145268;32,37213969091387
950;24;;BW 75;11,476116377654517;6234,907726027398;73;0,3711607546390437;6375,515;5890,433;128,23068840637913;15,008266876832174
951;25;;BW 75;11,97683347897625;6347,0808936170215;47;0,3324029344791742;6380,122;6208,687;36,85046154700846;5,375192260247879
952;26;;BW 75;12,522163301910977;6359,738541666666;24;0,2914191061849645;6380,692;6307,612;16,963147154625943;3,4625879133814923
953;27;;BW 75;12,946109146232937;6355,480428571429;14;0,26354054693922874;6382,762;6336,707;14,865706869344208;3,9730272798069914
954;28;;BW 75;13,504113128423077;6355,807529411765;17;0,23221452657640007;6383,557;6339,675;12,817113243227332;3,108606571607602
955;29;;BW 75;13,954779608357276;6354,818923076922;13;0,2104025911601849;6381,402;6342,648;15,18145631168438;4,210578397538034
956;30;;BW 75;14,518722379489168;6359,084916666666;12;0,18695034515516878;6382,969;6342,385;16,135385954525876;4,657884712162011
957;31;;BW 75;14,987090823496413;6358,251647058824;17;0,16994271199594704;6384,254;6338,405;16,689525389975657;4,047804472017495
958;32;;BW 75;15,513118967387808;6346,04805882353;17;0,15294061679059556;6365,736;6333,1;7,5823531841257825;1,8389907687581761
959;33;;BW 75;15,975669031343442;6345,062153846155;13;0,1400153229240321;6371,317;6330,405;9,305872973971407;2,580984782354498
960;34;;BW 75;16,40948060812902;6349,258333333334;6;0,1292871441461319;6371,984;6333,592;14,46608641847108;5,905755050043326
961;35;;BW 75;16,981382128439915;6346,3961818181815;11;0,1166070812783838;6379,313;6327,183;12,423626554417883;3,7458643469545443
962;36;;BW 75;17,56427076246862;6343,788666666666;6;0,10533560314346471;6359,337;6326,081;10,890842624272643;4,446167883070279
963;37;;BW 75;18,07561972378037;6347,012500000001;4;0,09669557832873964;6368,171;6331,888;15,302654246894743;7,651327123447372
964;38;;BW 75;18,478953071829242;6352,152333333333;9;0,09057444187470098;6375,842;6336,44;14,767929865082781;4,922643288360927
965;39;;BW 75;19,019466773201433;6350,335;3;0,08304595335839512;6367,127;6339,218;14,79467096626381;8,541707264944352
966;7;;BW 76;3,1400952136526215;-10,380749999999999;8;-0,030165958623828974;8,834;-34,351;14,775740704179363;5,22401322448966
967;8;;BW 76;3,526911401345444;32,40558695652174;46;0,06645889129553913;121,301;-20,287;36,656675839213236;5,404731991869555
968;9;;BW 76;4,0247066917623835;147,73460869565216;92;0,20389021717592895;284,006;29,93;59,5499599357606;6,2085125015637
969;10;;BW 76;4,516639893221609;284,054188976378;127;0,2773777682849679;460,824;108,364;62,99085673506888;5,589534675756123
970;11;;BW 76;5,009077816582193;451,60115625;160;0,32329468084203583;632,7;303,595;72,31074042378359;5,716665975809135
971;12;;BW 76;5,5225624503180715;640,6508476190478;210;0,3422286371419256;926,66;375,707;93,55958007854824;6,456224395873917
972;13;;BW 76;5,97902116644977;860,1323349282289;209;0,3620694242971633;1194,694;624,43;111,28797938108059;7,6979504992322925
973;14;;BW 76;6,505488307345437;1161,6758764044944;178;0,3796313931062101;1570,624;809,425;144,8181711895479;10,854580844899365
974;15;;BW 76;6,997256972786498;1488,9991349693253;163;0,3910459788975726;2004,266;1075,783;159,06115109304153;12,45863087807382
975;16;;BW 76;7,5009830846367676;1898,3256601307194;153;0,4046998185502345;2495,693;1534,474;178,55009945509184;14,434919990546705
976;17;;BW 76;7,9849795046512275;2319,6981506024094;166;0,40994624117033684;3172,938;1814,51;238,358859208512;18,500235388144837
977;18;;BW 76;8,502694002247424;2845,5186060606065;132;0,4164938854590341;3444,265;2331,241;231,51298694862487;20,150619045659344
978;19;;BW 76;8,980307627360073;3322,967607142857;140;0,4128281614145086;4164,131;2759,711;269,1755860455931;22,749489181547492
979;20;;BW 76;9,501805925008645;3952,797415384616;130;0,4145748378756242;4954,33;3131,645;307,39106239870017;26,95997963400874
980;21;;BW 76;9,988862422075456;4657,171622047244;127;0,4204273858988243;5528,247;3981,943;334,03677023538086;29,640970245269997
981;22;;BW 76;10,494148892791976;5281,2852551020405;98;0,4111637419652729;6174,863;4607,963;359,1445163282403;36,279074703094494
982;23;;BW 76;11,006280964499455;5855,652752688172;93;0,3951576362675167;6350,235;5238,677;283,01443086730535;29,347229372101907
983;24;;BW 76;11,477394196091911;6240,049987012986;77;0,3713428144068846;6382,003;5881,193;143,8946026256806;16,398311864653092
984;25;;BW 76;11,96773804636137;6339,465234042552;47;0,33276163557111976;6381,116;6083,471;52,346908150551684;7,635581312321289
985;26;;BW 76;12,489305302457172;6359,456357142857;14;0,2937122056244157;6381,569;6337,05;15,714813484818546;4,199960568374718
986;27;;BW 76;13,034443561433397;6363,932272727273;11;0,2585621265649014;6381,877;6342,986;15,112196703926978;4,556498747724671
987;28;;BW 76;13,513578297319127;6354,834222222223;9;0,23169143987415347;6386,263;6304,178;25,67418911951191;8,558063039837304
988;29;;BW 76;13,935278031919529;6364,552000000001;10;0,21161077353730368;6382,959;6347,006;15,167294888087989;4,7963197789786705
989;30;;BW 76;14,538742006784897;6351,32023076923;13;0,18595179288575336;6378,802;6338,102;11,252854875940143;3,120980403889012
990;31;;BW 76;14,978029880720225;6357,549352941176;17;0,17023251365100023;6382,194;6342,31;15,724412631880721;3,8137302460024003
991;32;;BW 76;15,50563439194691;6347,985812500001;16;0,15320896497447456;6376,107;6336,839;9,983422754538404;2,495855688634601
992;33;;BW 76;16,059125000222593;6344,932699999999;10;0,13784094250083637;6346,241;6344,049;0,6538321310211788;0,20675987414285582
993;34;;BW 76;16,46462541805254;6350,7056923076925;13;0,12802160648497912;6377,668;6340,196;13,222964804867763;3,6673905859697236
994;35;;BW 76;16,97770487942684;6351,716062500001;16;0,11678067613270839;6379,231;6342,763;11,710164612955026;2,9275411532387565
995;36;;BW 76;17,509464977436302;6355,031000000001;13;0,10651625664414212;6383,071;6338,952;16,324669721007904;4,527648748777571
996;37;;BW 76;17,96641373289125;6344,436571428571;7;0,09842960000467697;6346,991;6341,568;1,8067990902091826;0,6829058659644649
997;40;;BW 76;19,42691065834352;6343,149;3;0,07784138131638484;6347,862;6340,354;4,105065042116079;2,370060407106641
998;41;;BW 76;20,073514368899943;6352,1483333333335;3;0,0706589600260139;6375,208;6338,582;20,073826300268102;11,58962901812558
999;7;;BW 77;3,1304364682607684;-0,5551333333333336;15;-0,0016281689658632313;37,958;-25,984;20,108413171274023;5,191969955400144
1000;8;;BW 77;3,5105901252141964;36,50101234567901;81;0,07590692154873897;112,289;-29,037;32,2641574791183;3,5849063865687003
1001;9;;BW 77;4,010098870137225;140,44689599999995;125;0,19595834091604172;255,122;15,871;52,18074660654555;4,6671878611570925
1002;10;;BW 77;4,485599346886258;263,7828616352203;159;0,26296744423506974;428,424;146,484;54,38934450842997;4,313355590858082
1003;11;;BW 77;5,013222953875972;424,5041720430107;186;0,30314314650123014;618,427;271,006;69,55350602834557;5,099910499338591
1004;12;;BW 77;5,50550749569788;618,2186480446927;179;0,3333242234285522;904,782;389,1;92,69986551572693;6,928713257983934
1005;13;;BW 77;6,0086550745049205;829,2576445497626;211;0,34393352514734354;1133,147;576,452;110,35413230173255;7,597091772098622
1006;14;;BW 77;6,490687039122593;1096,698382488479;217;0,3608544329083627;1464,259;772,079;130,0231553542457;8,826546920797675
1007;15;;BW 77;6,997649740760872;1428,6079263803674;163;0,3751226634776957;1763,492;1102,727;141,89027586564595;11,113704132344125
1008;16;;BW 77;7,4830835754900225;1799,914718562874;167;0,3864799701614911;2239,859;1379,353;168,37821598362984;13,02949753807835
1009;17;;BW 77;7,991247113357975;2219,3218479999987;125;0,3912852316755157;2771,414;1784,096;181,47056488548148;16,231220759968917
1010;18;;BW 77;8,494832116427634;2710,575621621621;148;0,39784506637946626;3439,713;2230,28;226,80834304599756;18,643530954584037
1011;19;;BW 77;8,999180031939687;3240,1550151515153;132;0,40001273458338;3902,161;2665,902;236,2275537886009;20,560969417834084
1012;20;;BW 77;9,496234245935238;3799,938102189779;137;0,3992446593185263;4661,087;3171,674;265,6078376160293;22,69240900168446
1013;21;;BW 77;10,008166104877134;4415,847615384616;117;0,3963395515937566;5058,046;3778,526;268,64699469765753;24,836423445684783
1014;22;;BW 77;10,490898390653182;4959,556577777777;90;0,3864752231290719;5608,699;4092,315;283,91177233924003;29,92692850423965
1015;23;;BW 77;10,982463902207877;5595,312586666668;75;0,38005097413091216;6162,044;4872,291;282,6126955575893;32,63330317131598
1016;24;;BW 77;11,50584902897067;6082,492567567565;74;0,3592877606001525;6375,653;5325,129;223,92537683815945;26,03079631225596
1017;25;;BW 77;12,005952642634073;6307,177866666666;60;0,3279155792103582;6379,291;6025,56;72,83808925314943;9,403356888233906
1018;26;;BW 77;12,509396163779694;6352,125454545453;33;0,29196236767734846;6381,357;6188,315;36,44460836331884;6,3441919961099655
1019;27;;BW 77;12,941712675347318;6352,906500000001;18;0,2637023817814493;6382,159;6305,246;19,566087081388293;4,6117709521787225
1020;28;;BW 77;13,509311784709912;6357,111333333332;9;0,23199412774349648;6378,872;6332,078;18,043399326346425;6,0144664421154745
1021;29;;BW 77;13,988499755572644;6359,143090909091;11;0,20902682712750553;6377,99;6343,232;12,948920429553644;3,9042464095451916
1022;30;;BW 77;14,479949682168131;6344,730299999999;10;0,18803074102460135;6372,988;6320,983;14,523394048147885;4,592700454828046
1023;31;;BW 77;14,997323869692602;6351,4633125;16;0,16941401413447227;6378,794;6332,811;12,857475349480566;3,2143688373701416
1024;32;;BW 77;15,46068406832702;6351,604181818183;11;0,15463726456947502;6373,545;6333,08;15,387143014985789;4,639398179658709
1025;33;;BW 77;15,972693747546748;6346,590142857142;14;0,14012731747951737;6368,647;6334,7;9,852443171090384;2,6331761977772006
1026;34;;BW 77;16,51689895490812;6357,695222222222;9;0,12694950699484148;6376,558;6339,327;14,497780293701531;4,832593431233843
1027;35;;BW 77;16,983031629902932;6349,536312499999;16;0,11663078684367023;6381,005;6336,885;13,146873386062744;3,286718346515686
1028;36;;BW 77;17,501755534479774;6350,8524;10;0,106586948589465;6382,054;6339,633;13,99894026306608;4,426853605992552
1029;37;;BW 77;18,05129910220379;6351,2487142857135;7;0,09715173986757639;6379,755;6342,901;12,824627164357212;4,847253447716094
1030;38;;BW 77;18,43812793268259;6344,018999999999;4;0,09106067237195578;6346,031;6342,711;1,4250747348823098;0,7125373674411549
1031;39;;BW 77;18,973941099015107;6345,784000000001;8;0,08358522019058186;6378,468;6339,057;13,312065611960705;4,70652593290883
1032;40;;BW 77;19,56768849918458;6346,145333333334;3;0,0762093548153955;6356,118;6339,104;8,877701579425915;5,1255433966667185
1033;41;;BW 77;20,021253746303405;6350,418250000001;4;0,07119432385587826;6378,818;6335,009;19,571053273904496;9,785526636952248
1034;42;;BW 77;20,572690590254727;6351,860000000001;5;0,06563635930854976;6377,886;6333,675;20,44752619511744;9,144411708798044
1035;43;;BW 77;21,036767075922498;6351,205666666666;3;0,06138129277564188;6372,484;6340,277;18,429851120759043;10,64047950569496
1036;7;;BW 78;3,136806228147067;3,045166666666667;6;0,008876971839620896;22,238;-34,147;19,299634767701345;7,879042900491009
1037;8;;BW 78;3,516087684968388;40,178469387755115;49;0,08316319131221105;128,103;-16,57;36,699286093250535;5,242755156178648
1038;9;;BW 78;4,039693835258331;151,5021111111111;108;0,20677126254634592;285,3;54,091;49,830484126740096;4,794940570737128
1039;10;;BW 78;4,5022898759837;277,28871323529415;136;0,27336863385409005;468,626;142,741;63,59816931116786;5,453498027259506
1040;11;;BW 78;4,984272187803627;431,0477989130434;184;0,3132110164874302;640,592;273,742;71,34365997295338;5,2595243928310405
1041;12;;BW 78;5,521832996735646;641,897589041096;219;0,34303054341621136;870,883;463,767;80,67709710050482;5,45165300915759
1042;13;;BW 78;6,008731127317199;878,0668048780486;205;0,36416323260636363;1136,248;610,493;102,57280741397919;7,163995622006147
1043;14;;BW 78;6,468141298475405;1133,4291288888887;225;0,37685364789372106;1578,562;876,582;118,47776826931323;7,898517884620882
1044;15;;BW 78;7,008424578068783;1487,2932722222224;180;0,3887337529256481;1795,353;1120,145;139,80023690690643;10,420094433147257
1045;16;;BW 78;7,503961740588377;1883,034893939394;132;0,40096215574826655;2378,847;1448,171;172,75458052354657;15,036356216574418
1046;17;;BW 78;8,008329922175523;2360,4915225806453;155;0,4135170537302123;2794,872;1929,26;183,14287109725188;14,710389401601152
1047;18;;BW 78;8,498986806857465;2859,834699386505;163;0,4191373042029618;3391,839;2205,477;215,69918144510459;16,89486379207267
1048;19;;BW 78;8,998333292288564;3404,0493977272727;176;0,42036493129079316;4200,632;2872,784;244,01513086525895;18,393332551125795
1049;20;;BW 78;9,516321960748279;4016,236226950355;141;0,41930372279281947;4617,413;3366,439;262,99744202363775;22,1483801035787
1050;21;;BW 78;10,000254118902292;4604,886550458715;109;0,41428830760749386;5311,017;4088,509;250,6931978316615;24,012053440931155
1051;22;;BW 78;10,494601225678267;5202,600936708862;79;0,40498556314358997;5780,899;4555,04;287,6180644027389;32,35956043472835
1052;23;;BW 78;11,044879869279798;5838,641569444446;72;0,38989321264507626;6342,856;5288,444;232,02440788088242;27,344338702227567
1053;24;;BW 78;11,495469021786901;6180,427885245905;61;0,3660625551023014;6373,044;5672,98;161,89591922529502;20,728648371474925
1054;25;;BW 78;11,976198836079865;6334,1388269230765;52;0,331777884729201;6380,972;6207,356;41,13400468708238;5,704260117863523
1055;26;;BW 78;12,471261066377322;6354,338458333333;24;0,2947515389765665;6383,564;6305,311;19,328635253964237;3,9454411497152275
1056;27;;BW 78;12,944446904588558;6355,155999999999;12;0,2636286283112393;6381,791;6305,677;19,22503537767192;5,549789675239481
1057;28;;BW 78;13,532647114027355;6355,512;9;0,23073799882046125;6379,958;6325,957;18,366208549942858;6,12206951664762
1058;29;;BW 78;14,10995091359759;6348,899900000001;10;0,20334749219622042;6379,002;6341,694;10,866932802978445;3,4364258837409682
1059;30;;BW 78;14,518751712742924;6347,415066666666;15;0,1866061329099668;6379,854;6339,526;10,405624718437274;2,68672074942612
1060;31;;BW 78;14,999708735028449;6355,0199999999995;3;0,1694280425755983;6373,217;6344,989;15,78662924756258;9,114414645677074
1061;32;;BW 78;15,505370045915997;6347,2022857142865;7;0,15319788971150955;6372,981;6338,374;11,620795594024163;4,392247882643292
1062;33;;BW 78;15,961292952244735;6348,3980625;16;0,14046780437886552;6374,759;6332,359;12,519215531700675;3,129803882925169
1063;34;;BW 78;16,559091460163;6345,558999999998;9;0,125741090230784;6357,373;6339,432;5,371661567895066;1,7905538559650218
1064;35;;BW 78;16,96158659897445;6348,818444444444;9;0,11706048939449874;6369,221;6343,666;7,748812588246855;2,5829375294156183
1065;36;;BW 78;17,463174477776686;6341,311222222223;9;0,10713375783181704;6345,329;6333,544;4,189500440917299;1,396500146972433
1066;37;;BW 78;17,96823862292775;6343,319555555554;9;0,09838228847411858;6346,233;6335,08;3,362914736917657;1,1209715789725523
1067;39;;BW 78;19,003542914088015;6354,275000000001;3;0,08330654595553097;6376,136;6343,187;18,932836475288138;10,930878235530772
1068;40;;BW 78;19,54601777986315;6347,424999999999;4;0,07647853485004807;6364,325;6334,032;14,50612833713146;7,25306416856573
1069;41;;BW 78;20,099260066082376;6339,225333333333;3;0,0702445816453564;6342,176;6337,124;2,630912642665145;1,5189581224571114
