;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
25;11;BW 06;5,009904500382604;481,33554545454547;33;0,5525875881867897;624,769;333,25;65,55898507503134;11,412354448696036
26;12;BW 06;5,527757839660318;682,2021666666665;30;0,5830524174163318;843,66;528,963;89,94306875945372;16,421282550263665
27;13;BW 06;6,029262250259533;899,7768974358976;39;0,5926302944034054;1082,403;706,915;86,70250951986247;13,883512779683569
28;14;BW 06;6,533137513306399;1187,5465744680853;47;0,6147899876427898;1462,605;963,011;132,53077626491213;19,331600553090773
29;15;BW 06;7,022135172956458;1512,9752666666664;45;0,6307624137260668;1901,658;1087,441;192,1823610700856;28,648854895274706
30;16;BW 06;7,5125834054859935;1891,725236842106;38;0,6440679246239579;2212,167;1613,227;183,82028086273803;29,819587194209277
31;17;BW 06;7,973759916950259;2265,482309859156;71;0,6450787607293327;2743,946;1802,773;212,68514219243642;25,241082572433516
32;18;BW 06;8,518650221622966;2775,2005512820515;78;0,6480724319068369;3413,392;2175,142;238,58491887608434;27,014422433664173
33;19;BW 06;8,980156532145863;3287,552215384616;65;0,6553336554199467;3937,647;2664,836;290,2838298496886;36,00527779094507
34;20;BW 06;9,506155783212304;3866,440962962963;54;0,6497378029860159;4831,8;3286,331;325,5258171882441;44,29845278965088
35;21;BW 06;9,975290905459563;4471,598607843136;51;0,6503207878259976;5368,945;3677,562;374,6493785544599;52,46140632832807
36;22;BW 06;10,491539023888208;5305,591936170214;47;0,6632202483413052;5991,043;4803,124;315,1920593792881;45,97548706156373
37;23;BW 06;10,978265074055242;5923,817173913046;46;0,6463117353866269;6378,002;5008,177;311,4850515713616;45,92596531669057
38;24;BW 06;11,482032845931494;6213,252314285714;35;0,592521575690364;6381,2;5469,731;199,56560262461988;33,732743631131584
39;25;BW 06;11,966494227130609;6356,053424242424;33;0,535461518795603;6382,107;6159,68;57,55019515335628;10,018203072089223
40;26;BW 06;12,480124136174476;6380,093454545454;22;0,47381833058053013;6381,472;6377,866;0,9575483937674271;0,20415000349637957
41;27;BW 06;12,969313999023033;6381,015285714287;7;0,42226034998783357;6383,077;6379,413;1,2468474531508411;0,47126404055305476
42;28;BW 06;13,450111279907972;6380,0818;5;0,37852114742038073;6382,098;6378,477;1,3863018069671664;0,6199730155418751
43;30;BW 06;14,617693273709842;6380,357666666667;3;0,29488319548864644;6383,595;6377,195;3,2006532666527705;1,8478980250846322
44;34;BW 06;16,706631694615947;6380,228333333333;3;0,1975199920288486;6381,904;6379,326;1,45260260681803;0,8386605060719418
45;8;BW 07;3,5024208518524804;65,399;4;0,21973925699710195;120,887;-7,105;53,59459157415046;26,79729578707523
46;9;BW 07;4,052127003056216;170,76149999999998;6;0,3704949975495957;230,3;61,223;59,40833263019591;24,253350235586012
47;10;BW 07;4,551101963951929;329,7550434782609;23;0,5049905872593967;398,179;236,289;46,14450048240581;9,621793480045252
48;11;BW 07;5,005323435601351;465,212347826087;23;0,5355454434704603;568,932;381,825;51,63008610790688;10,765617152506518
49;12;BW 07;5,548857124045124;702,9379285714285;42;0,593947260397534;860,861;536,412;97,26686978200698;15,008603847690244
50;13;BW 07;6,016337528122394;940,3945249999999;40;0,6233831317207333;1140,723;744,661;104,90897913930263;16,587566054164363
51;14;BW 07;6,52800353169162;1219,6141052631574;38;0,6328821252437565;1561,772;999,622;121,52379529502667;19,7137627739631
52;15;BW 07;7,0039678020972955;1540,7334680851066;47;0,6473462361311375;1951,312;1184,811;160,93200731659948;23,474345878974887
53;16;BW 07;7,481179509544009;1952,3155813953492;43;0,6731026910120839;2416,929;1353,067;207,24800201750838;31,605024011958797
54;17;BW 07;8,012567465157943;2408,3796516853927;89;0,6758516601368946;2825,065;2053,283;186,46673680689375;19,765434570701128
55;18;BW 07;8,479805005385101;2891,292887323945;71;0,6845040534535225;3566,466;2203,583;272,8329658253797;32,3793159592191
56;19;BW 07;8,946432087787883;3396,7583802816885;71;0,6847886923110708;3999,829;2596,192;313,39223285517676;37,19281537729409
