;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
1345;36;R28;17,503044238802513;777,6309569892474;93;0,0;3785,094;14,531;873,2752303208123;90,55442300472687
1346;37;R28;18,005203353585497;617,0070760869564;92;0,0;3653,115;14,087;734,3096809568048;76,55707643057283
1347;38;R28;18,532971099932375;929,254554216868;83;0,0;3646,173;15,858;1180,8695823150035;129,6172758471411
1348;39;R28;18,990044190968877;1001,3271625;80;0,0;3608,105;17,208;1238,5614297979225;138,4753775668744
1349;40;R28;19,47567221490114;856,1435102040815;49;0,0;3607,273;163,382;978,0064830116183;139,71521185880263
1350;41;R28;19,97278251487742;996,147030769231;65;0,0;3607,514;298,491;1209,268391783372;149,9912840219695
1351;42;R28;20,49952350627326;1230,7765000000004;70;0,0;3607,384;133,7;1403,9593984460032;167,80524393665684
1352;43;R28;21,00057112760705;1155,6890566037737;53;0,0;3607,071;304,318;1332,3209238984546;183,00835346733012
1353;44;R28;21,50984331353484;828,4382499999998;24;0,0;3602,569;305,404;860,3853776700628;175,62542978695416
1354;45;R28;21,996709457858287;969,4864444444443;18;0,0;3606,698;288,801;999,1773371262052;235,50835689661895
1355;46;R28;22,41892789127174;1095,2843684210522;19;0,0;3605,661;254,564;1128,9820988923907;259,0062567441249
1356;47;R28;22,96240263313679;1206,7197777777776;9;0,0;3595,473;183,518;1396,3977865731683;465,46592885772276
1357;48;R28;23,486098387014813;716,4236470588236;17;0,0;2919,687;106,6;784,5760906189199;190,28765252682237
1358;49;R28;24,004074704923983;2145,8830000000003;8;0,0;3378,879;687,727;1259,1209462575753;445,16647971637695
1359;50;R28;24,531332512869383;1255,7585555555559;9;0,0;3334,25;208,338;1140,5600030853386;380,1866676951129
1360;51;R28;25,062568540793375;939,4275000000001;6;0,0;2868,207;21,873;1039,0317829479038;424,18294912610133
1361;52;R28;25,573677260719712;1183,7942000000003;10;0,0;3017,817;538,022;969,3334791211262;306,5301606278029
1362;53;R28;25,985191498699134;473,2518;5;0,0;670,848;341,373;134,61092265191556;60,19983471272989
1363;54;R28;26,54366345237999;900,656;4;0,0;2202,524;356,835;871,413196077498;435,706598038749
1364;55;R28;27,053076110362678;1755,4389999999999;5;0,0;2587,739;788,82;878,4705243629406;392,86396174108404
1365;56;R28;27,49902123357995;981,2496666666667;6;0,0;1937,66;349,618;562,4473183567211;229,61815619511552
1366;57;R28;27,948288631374794;958,6863999999999;10;0,0;2344,821;145,553;722,3507339791846;228,42735888686073
1367;7;R29;3,0739506321564516;10,607000000000001;3;0,0;17,274;-0,715;9,856611943259205;5,690717558738383
1368;9;R29;4,058445308389373;138,45115789473684;19;0,0;211,513;80,281;30,890482894795998;7,086762802925659
1369;10;R29;4,531082997130666;240,54149999999998;16;0,0;341,293;189,751;44,336536669733995;11,084134167433499
1370;11;R29;5,01653316999007;339,48147058823525;34;0,0;441,168;123,196;72,01373250279391;12,350253235060258
1371;12;R29;5,465042190819789;494,4653095238095;42;0,0;636,364;117,51;97,07000447489177;14,978226871311053
1372;13;R29;5,987354013153592;648,4324603174603;63;0,0;859,006;53,728;148,998365260011;18,772029534912136
1373;14;R29;6,4911830240088335;811,7226184210525;76;0,0;1302,93;14,977;243,9651483152442;27,984721769791093
1374;15;R29;7,01143407060374;976,4915645161292;62;0,0;1398,423;14,002;358,7888099819305;45,56622443395239
1375;16;R29;7,524844812248463;1350,7375980392158;102;0,0;1792,116;38,85;331,58120075863735;32,83143112284202
1376;17;R29;8,001713457491935;1552,6711743119256;109;0,0;2358,738;196,704;450,67027454659626;43,16638349285627
1377;18;R29;8,48263493515199;1872,2449047619045;84;0,0;2579,204;18,344;548,528065593195;59,84931860448854
1378;19;R29;8,99864289163959;1779,2981456310683;103;0,0;2854,221;14,543;973,5828747671818;95,92997112274647
1379;20;R29;9,519532826087543;1996,1193068181817;88;0,0;3498,645;203,716;1168,8729075160873;124,60227060554749
1380;21;R29;10,012641153056007;2028,2746351351364;148;0,0;3636,529;5,58;1334,4346756537661;109,68985465131604
1381;22;R29;10,503639231591777;2181,8190723684215;152;0,0;3709,092;5,476;1429,3379103032057;115,93461354273022
1382;23;R29;10,996320197377319;2103,2276491228076;171;0,0;3774,993;5,384;1501,6734851330616;114,83584154192181
1383;24;R29;11,508578698146758;1995,8659876543215;162;0,0;3790,25;20,741;1512,9608617025226;118,86943166441067
1384;25;R29;12,00166720276042;1985,2810053475937;187;0,0;3791,388;9,736;1520,474472286354;111,18810531722619
1385;26;R29;12,508209048021317;1938,3095166666667;180;0,0;3791,301;6,145;1516,7471802705059;113,05165999219929
1386;27;R29;12,97712251007353;1530,9442205882356;204;0,0;3790,894;11,908;1364,1758602123239;95,51141440835477
1387;28;R29;13,493017059665544;1446,4639214659683;191;0,0;3788,505;11,336;1350,6623085112801;97,73049467644005
1388;29;R29;13,9921442035051;1451,5346719576712;189;0,0;3788,869;10,248;1244,2947970316693;90,50912847995774
1389;30;R29;14,495006104045016;1456,135660287081;209;0,0;3791,631;14,31;1239,2337111170896;85,71958820901236
1390;31;R29;14,991446922857902;1192,7669032258077;217;0,0;3787,179;15,054;1076,70098402773;73,0912253997954
1391;32;R29;15,489854774227403;1200,460181818181;231;0,0;3787,822;86,72;1084,7323106522285;71,37014623712604
1392;33;R29;15,978871399336871;1107,9099402985075;134;0,0;3786,607;17,373;1088,6852392199135;94,04808035585731
1393;34;R29;16,49448308351784;841,2632115384614;104;0,0;3787,017;9,304;1003,3651032043932;98,38804308648538
1394;35;R29;17,014797246391073;726,6455;96;0,0;3639,667;11,814;937,2813466409281;95,66087686245658
1395;36;R29;17,487878248624416;1122,511156626506;83;0,0;3608,425;9,368;1254,2181962766297;137,66833217990845
1396;37;R29;18,004009869337903;833,2599589041097;73;0,0;3608,09;10,562;1013,9267679993026;118,6711520995033
1397;38;R29;18,51815203307386;1199,8094333333333;60;0,0;3609,022;235,642;1340,5459681488035;173,06374031552713
1398;39;R29;19,012954559181548;1272,458855072464;69;0,0;3607,986;128,9;1454,3153860290524;175,07899840286723
1399;40;R29;19,482741120268685;670,3068253968254;63;0,0;3607,387;111,147;888,7351623311409;111,97010575841989
1400;41;R29;19,98615480444789;897,8115476190475;42;0,0;3606,544;257,653;1015,0528249773736;156,6260512824937
1401;42;R29;20,49059074213484;1327,8069523809527;21;0,0;3606,343;249,401;1309,5124324847195;285,7590402546179
1402;43;R29;20,994128666571473;1066,7535;16;0,0;3607,709;249,622;1259,594967862024;314,898741965506
1403;44;R29;21,530831711638786;611,2626;15;0,0;1576,603;162,797;377,14387768042656;97,37813049202528
1404;45;R29;22,006392078184888;1186,5156;15;0,0;3420,835;232,216;1069,3634461010504;276,1084545194894
1405;46;R29;22,493835843819554;1573,9795454545456;11;0,0;3436,966;355,475;1327,0349156669815;400,11608172439077
