;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
748;11,21;10,11;3877,26;3,51;7,74;1,2579655583058948;11,309667402822056;0,24115278099414206;True;24,0;
749;11,62;10,11;3876,997;3,58;8,49;1,2576389051187857;11,7222978767247;0,2165579119781452;True;24,0;
750;11,46;10,11;3877,205;3,57;8,04;1,257685562029964;11,561032263432935;0,2257593647127401;True;24,0;
751;11,61;10,11;4232,239;4,19;8,3;1,2547977360230371;11,7033833912324;0,23754874352629982;True;24,0;
752;11,51;10,11;3877,392;3,48;8,66;1,2581055917125337;11,612765552728119;0,22276634783929966;True;24,0;
753;11,53;10,11;4236,46;4,25;8,1;1,2545187943515135;11,621878613288281;0,24282363424649794;True;24,0;
754;11,25;10,11;4257,759;4,64;7,41;1,2527079089926454;11,334188539323026;0,26310350114996145;True;24,0;
755;11,35;10,11;4236,416;4,32;7,17;1,2541934786955307;11,439455276284601;0,2546240461731486;True;24,0;
756;11,49;10,11;4235,781;4,32;7,79;1,2541934786955307;11,580558689384148;0,24539279770678643;True;24,0;
757;11,59;10,11;4236,329;4,22;7,71;1,254658253673977;11,682789608686258;0,23903795424402005;True;24,0;
758;11,54;10,11;6343,548;5,44;3,65;1,2490052428164085;11,614892636554163;0,3642532882430422;True;24,0;
759;11,62;9,72;3233,687;5,2;9,91;1,2501143695800654;11,698872672173513;0,18171165659621363;True;24,0;
760;11,18;10,11;6301,567;5,31;2,78;1,249605843072865;11,254359654318337;0,39774345200168476;True;24,0;
761;11,63;10,11;4374,625;4,15;7,53;1,254983748343901;11,724123532617647;0,24423984904580676;True;24,0;
762;11,37;10,11;6351,661;5,41;3,33;1,2491438058813895;11,444212536345571;0,3812820995695816;True;24,0;
763;11,46;9,72;3234,004;4,97;9,96;1,2511786236870661;11,54105985394387;0,18928679697624676;True;24,0;
764;11,62;10,11;4232,447;4,23;8,0;1,2546117646756827;11,712885118991888;0,2369827457496639;True;24,0;
765;11,31;9,72;3233,309;5,06;9,47;1,2507620194902709;11,388734547055698;0,1969416851743306;True;24,0;
766;11,17;10,11;4262,06;3,97;6,69;1,255821312167436;11,262905145637443;0,2684016178331262;True;24,0;
767;12,07;9,37;2891,529;4,34;11,79;1,254100554333413;12,16482952287089;0,14451945683332393;True;25,0;
768;11,73;9,37;2890,001;4,32;10,92;1,2541934786955307;11,822450254697655;0,15735927891709614;True;25,0;
769;12,03;9,71;3234,063;3,73;10,76;1,2569393639706896;12,133656803402218;0,1628884177727189;True;25,0;
770;11,85;9,36;2888,938;4,23;11,16;1,2546117646756827;11,944723636837685;0,15251998475157033;True;25,0;
771;12,07;9,37;2890,237;4,31;11,9;1,2542399447022767;12,165280203705981;0,14443882825828303;True;25,0;
772;11,69;9,64;3232,889;3,69;9,31;1,2571258510490602;11,791310270233062;0,17742770755739135;True;25,0;
773;11,94;9,37;2890,497;4,25;11,49;1,2545187943515135;12,035145762589945;0,1491884868023795;True;25,0;
774;11,85;9,8;3389,72;3,68;10,09;1,257172479315417;11,952844672978495;0,17859399320548455;True;25,0;
775;11,93;9,37;2889,718;4,34;10,74;1,254100554333413;12,023729594685145;0,14957351878445918;True;25,0;
776;12,0;9,72;3232,4;5,05;10,43;1,2508082988652578;12,083687013225447;0,16483276519952866;True;25,0;
777;11,72;9,37;2890,429;4,32;11,4;1,2541934786955307;11,812371439476259;0,15778578360208848;True;25,0;
778;11,75;9,37;2890,012;4,17;10,87;1,2548907370586702;11,84480207814152;0,15647071642702734;True;25,0;
779;11,98;9,36;2889,408;4,13;11,43;1,2550767698849452;12,07725452192016;0,14757781085974417;True;25,0;
780;11,78;9,37;2890,243;4,27;11,38;1,254425834252045;11,873577484833724;0,15534827514298488;True;25,0;
781;12,15;9,37;2889,454;4,59;11,69;1,2529398581241158;12,241679078273089;0,14171299101530355;True;25,0;
782;11,91;9,37;2888,929;4,28;11,4;1,2543793580346256;12,004461915607731;0,15025385515515494;True;25,0;
783;12,08;10,11;4234,262;4,7;9,37;1,2524296533724173;12,16949860613593;0,21138614604163333;True;25,0;
784;12,06;10,11;4234,189;4,23;9,13;1,2546117646756827;12,156402283566454;0,21206641707014776;True;25,0;
785;11,84;10,11;4233,7;4,35;8,85;1,2540540959764803;11,93287514259485;0,22418246539390482;True;25,0;
786;11,87;10,11;4233,544;4,75;8,57;1,2521978430213256;11,957204948052706;0,2228085785729205;True;25,0;
787;12,15;10,11;4233,876;4,42;9,0;1,253728958788744;12,244248472647733;0,20751934199284205;True;25,0;
788;11,9;10,11;4236,039;4,23;8,56;1,2546117646756827;11,995123314630249;0,22083232681402912;True;25,0;
789;11,97;10,11;4236,502;4,21;8,92;1,2547047452307822;12,065980922856838;0,2169883225541406;True;25,0;
790;12,07;10,11;4236,377;4,47;9,14;1,253496794243142;12,1628770431964;0,21183733394125806;True;25,0;
791;11,74;10,11;4235,528;4,25;8,52;1,2545187943515135;11,833552031223281;0,22997415551468472;True;25,0;
792;12,01;10,11;4235,271;4,19;8,35;1,2547977360230371;12,10660073459958;0,21474912070284452;True;25,0;
793;11,88;10,11;4283,943;4,19;8,49;1,2547977360230371;11,975555098005247;0,22442620914532144;True;25,0;
794;11,73;10,11;4237,297;4,16;8,43;1,2549372414196973;11,824786778890678;0,2305822114437115;True;25,0;
795;11,88;10,11;4233,965;4,15;8,69;1,254983748343901;11,976146824376409;0,22177509717401672;True;25,0;
796;11,73;10,11;4235,633;4,25;8,21;1,2545187943515135;11,823472344654947;0,23056854199697882;True;25,0;
797;12,58;10,11;4234,356;4,36;10,0;1,254007640167924;12,67852327861663;0,18693826204708788;True;26,0;
798;12,5;9,37;2891,746;4,3;12,23;1,2542864132605211;12,598830198555838;0,13010270464153217;True;26,0;
799;12,48;10,11;4233,902;4,57;9,63;1,2530326554782247;12,57447954945343;0,19159651019081678;True;26,0;
800;12,44;10,11;4234,782;4,85;9,85;1,2517344109933737;12,52984642320721;0,1936915454390864;True;26,0;
801;12,4;10,11;4237,164;4,68;9,36;1,2525223951537539;12,492177761396656;0,1955589320280406;True;26,0;
802;12,24;9,36;2888,672;4,25;11,87;1,2545187943515135;12,337536359639945;0,13839797789834868;True;26,0;
803;12,17;9,37;2890,954;4,32;11,52;1,2541934786955307;12,265918124439084;0,14094765241891857;True;26,0;
804;12,36;9,36;2889,192;4,34;11,96;1,254100554333413;12,457107945541358;0,13447500527542938;True;26,0;
805;12,18;9,37;2891,044;4,38;11,97;1,2539147361928173;12,27508743202354;0,1406364090053106;True;26,0;
806;12,16;9,37;2890,708;4,42;11,53;1,253728958788744;12,254326043407113;0,1413359949751882;True;26,0;
807;12,5;9,36;2889,153;4,35;12,18;1,2540540959764803;12,598052304259767;0,1300101231391983;True;26,0;
808;12,23;9,37;2889,766;4,28;12,06;1,2543793580346256;12,32699993517066;0,1388057143848496;True;26,0;
809;12,37;10,11;4232,88;4,44;9,6;1,2536360853472663;12,46564720504968;0,1966112260988728;True;26,0;
810;12,5;10,11;4236,178;4,41;9,15;1,2537753993234493;12,597118985899543;0,19066780005122738;True;26,0;
811;12,53;10,11;4235,002;4,33;9,78;1,254147015239503;12,628599520163089;0,18919292702821378;True;26,0;
812;12,4;9,73;3235,308;5,37;11,21;1,2493285911401306;12,481550798472004;0,14970173562886638;True;26,0;
813;12,44;9,73;3234,609;5,3;11,47;1,2496520603771566;12,522894465198288;0,14819190413444072;True;26,0;
814;12,63;9,73;3233,725;5,33;12,21;1,2495134158807768;12,713690323713742;0,14158102347732388;True;26,0;
815;12,3;9,71;3232,373;4,23;11,53;1,2546117646756827;12,398320736970762;0,15259830823169673;True;26,0;
816;12,16;9,71;3233,191;3,82;10,66;1,2565199198588692;12,26341253672255;0,15772996134031528;True;26,0;
817;12,29;9,71;3232,746;3,88;10,83;1,2562404070121094;12,393598976739307;0,15279041636178797;True;26,0;
818;12,45;10,11;4235,9;4,39;9,48;1,253868288024704;12,5470403529901;0,19294728162980612;True;26,0;
819;12,19;9,71;3235,214;3,79;10,62;1,2566597112297984;12,294123551118284;0,1566488255200452;True;26,0;
820;12,36;10,11;4236,102;4,16;9,39;1,2549372414196973;12,459877628907822;0,1970343417734681;True;26,0;
821;12,5;9,71;3233,726;3,65;11,32;1,2573123797190033;12,608953622906844;0,14513859885925304;True;26,0;
822;12,45;9,7;3232,201;3,6;11,26;1,2575455991193794;12,559294255320298;0,146797785014842;True;26,0;
823;12,55;9,38;2891,733;4,48;12,38;1,2534503689541268;12,646414448611132;0,12863904568055493;True;26,0;
824;12,36;10,11;4236,487;4,5;8,97;1,2533575259899337;12,454647267556219;0,19730061140386834;True;26,0;
825;12,54;10,11;4236,506;4,48;9,54;1,2534503689541268;12,63633762434929;0,18891263783698775;True;26,0;
826;12,44;9,7;3230,59;3,76;11,57;1,2567995259268154;12,54672425826503;0,1471660500565676;True;26,0;
827;12,37;10,11;4232,878;4,82;9,65;1,2518734142205448;12,459802036478946;0,19688796691650626;True;26,0;
828;12,27;10,11;4235,834;4,31;9,24;1,2542399447022767;12,366858997470786;0,20150116169469923;True;26,0;
829;12,58;10,11;4233,674;4,48;10,05;1,2534503689541268;12,676644921396656;0,1869912505782329;True;26,0;
830;12,58;9,47;3075,022;4,87;11,79;1,2516417547219258;12,67054490682812;0,1360126178362795;True;26,0;
831;12,67;10,11;4231,666;4,44;10,22;1,2536360853472663;12,767966862407393;0,1829207575135608;True;27,0;
832;12,7;9,36;2887,744;4,32;12,63;1,2541934786955307;12,800095331173077;0,12388990714015133;True;27,0;
833;12,68;10,11;4235,948;4,37;10,07;1,2539611869069636;12,7791486523807;0,1826256201254817;True;27,0;
834;12,68;10,11;4234,469;4,37;10,35;1,2539611869069636;12,7791486523807;0,1825618555815908;True;27,0;
835;12,66;10,11;4235,228;4,39;9,99;1,253868288024704;12,758677178221259;0,18347491615391578;True;27,0;
836;12,94;10,11;4234,382;4,37;10,81;1,2539611869069636;13,041181668912166;0,17177345459918977;True;27,0;
837;12,74;10,11;4234,068;4,39;10,31;1,253868288024704;12,839300730690272;0,17999090655544558;True;27,0;
838;12,69;10,11;4235,015;4,31;10,17;1,2542399447022767;12,790174464376875;0,1821136073504469;True;27,0;
839;12,74;10,11;4235,101;4,34;9,9;1,254100554333413;12,840093464902662;0,18000147611322084;True;27,0;
840;12,72;10,11;4233,617;4,86;10,12;1,2516880816035107;12,811710623054532;0,1811369513105144;True;27,0;
841;12,81;9,71;3233,778;3,92;11,94;1,256054116821613;12,917343759264915;0,13499180363193763;True;27,0;
842;13,08;9,71;3233,936;4,04;12,03;1,2554954939018397;13,187650650043205;0,12686621089970881;True;27,0;
843;12,69;9,72;3233,831;4,12;11,4;1,2551232845033387;12,793176393661053;0,13896294376988333;True;27,0;
844;12,93;9,71;3232,256;4,0;11,77;1,255681660315948;13,037060444326503;0,1312452404291828;True;27,0;
845;12,87;9,7;3229,24;4,06;12,03;1,2554024261327985;12,975601678231204;0,13299479900533584;True;27,0;
846;13,05;9,72;3234,41;4,02;12,12;1,2555885719608246;13,157728884862458;0,1277524154571405;True;27,0;
847;13,1;9,71;3230,898;4,1;12,29;1,2552163214397511;13,206836215949624;0,12619545714868705;True;27,0;
848;12,93;9,37;2887,638;4,69;12,95;1,252476023002233;13,025956859974277;0,11755218106392282;True;27,0;
849;13,09;9,71;3231,182;4,14;12,66;1,2550302578320578;13,196102567580619;0,12651476791504768;True;27,0;
850;13,11;9,72;3232,15;5,47;12,59;1,2488667019093698;13,194593780851816;0,12659608773101905;True;27,0;
851;12,97;9,37;2890,832;4,65;12,95;1,2526615267464263;13,066898757708948;0,11657948288903093;True;27,0;
852;12,94;9,37;2888,205;4,78;12,94;1,25205878702066;13,034583352139256;0,11734197792250604;True;27,0;
853;12,85;9,37;2890,742;4,84;12,55;1,2517807428923062;12,942967286619034;0,11995673088247824;True;27,0;
854;13,01;9,37;2891,48;4,79;12,89;1,2520124400507;13,104933304551253;0,11559328271021478;True;27,0;
855;12,91;9,37;2887,996;4,77;12,94;1,2521051365052245;13,004524536674458;0,11814898685239747;True;27,0;
856;12,75;9,37;2888,935;4,74;12,58;1,252244200054441;12,843828507029992;0,12267925380067218;True;27,0;
857;12,69;9,37;2888,224;4,46;12,92;1,2535432220711487;12,787805737778145;0,12426809238384698;True;27,0;
858;12,67;9,37;2889,962;4,54;12,57;1,2531718704949488;12,766390697505928;0,12496965997388389;True;27,0;
859;13,09;9,71;3232,133;4,19;12,37;1,2547977360230371;13,195287561690966;0,1265754545551391;True;27,0;
860;12,87;9,37;2888,464;4,63;12,48;1,252754293764507;12,966471724160044;0,1192115560764773;True;27,0;
861;12,99;9,37;2888,024;4,47;12,58;1,253496794243142;13,089956320722553;0,11585187194669963;True;27,0;
862;13,09;9,37;2889,625;4,62;13,34;1,2528006810627985;13,1882835891279;0,11334268693905397;True;27,0;
863;13,13;9,37;2890,604;4,68;12,62;1,2525223951537539;13,227604355414362;0,11237297007593927;True;27,0;
864;13,12;9,37;2888,097;4,69;12,96;1,252476023002233;13,217366898906613;0,11253659951723739;True;27,0;
865;13,38;9,37;2889,336;4,54;13,43;1,2531718704949488;13,481792228305393;0,10608940385558176;True;28,0;
866;13,37;9,37;2889,928;4,53;13,23;1,2532182805664807;13,471882452573567;0,10634547568179414;True;28,0;
867;13,17;9,71;3232,983;4,19;12,73;1,2547977360230371;13,2759310303644;0,12431550772516563;True;28,0;
868;13,5;9,71;3231,669;4,07;12,8;1,2553558961050701;13,610602833286348;0,115321860022027;True;28,0;
869;13,33;9,71;3234,07;3,98;12,57;1,2557747589734014;13,440704602524642;0,11983954637641385;True;28,0;
870;13,15;9,71;3231,582;4,02;12,26;1,2555885719608246;13,25855439355872;0,12475084791673588;True;28,0;
871;13,49;9,37;2889,333;4,61;13,39;1,252847070888306;13,591454662069781;0,10354201806541183;True;28,0;
872;13,2;9,37;2888,001;4,67;13,11;1,2525687698277679;13,298288832856276;0,11049100015486091;True;28,0;
873;13,53;9,37;2888,509;4,62;13,16;1,2528006810627985;13,63158723918262;0,10260092893959417;True;28,0;
874;13,63;9,37;2888,705;4,54;13,69;1,2531718704949488;13,733694175769992;0,10033626401138969;True;28,0;
875;13,37;9,37;2889,556;4,7;13,46;1,2524296533724173;13,469055990400445;0,10639874134984705;True;28,0;
876;13,43;9,37;2890,138;4,75;13,69;1,2521978430213256;13,52866574998718;0,10501964097316721;True;28,0;
877;13,15;9,72;3230,96;4,35;12,51;1,2540540959764803;13,253151024081275;0,1248794537368535;True;28,0;
878;13,63;9,71;3232,304;4,43;12,9;1,2536825207969438;13,735559352945975;0,11222509965400962;True;28,0;
879;13,29;9,71;3228,917;4,42;12,24;1,253728958788744;13,393091539217147;0,12092921111243962;True;28,0;
880;13,19;9,37;2888,109;4,54;13,5;1,2531718704949488;13,290346748232295;0,11069334050831083;True;28,0;
881;13,37;9,37;2887,85;4,46;13,44;1,2535432220711487;13,47304670717839;0,10624146118258733;True;28,0;
882;13,46;9,37;2888,825;4,56;13,24;1,253079057951606;13,562066023254545;0,10419827293207401;True;28,0;
883;13,19;9,37;2889,913;4,75;12,93;1,2521978430213256;13,28690254968957;0,11084863998115187;True;28,0;
884;13,44;9,37;2890,223;4,58;13,52;1,2529862555359899;13,541580054225602;0,10472254256608453;True;28,0;
885;13,61;9,37;2890,091;4,53;13,6;1,2532182805664807;13,713711307369204;0,10082386902740718;True;28,0;
886;13,38;9,37;2887,952;4,72;13,44;1,2523369216747486;13,478797399029956;0,1061092839984772;True;28,0;
887;13,14;9,71;3233,607;3,75;12,31;1,2568461360129861;13,252893472263716;0,12498904931083155;True;28,0;
888;13,6;9,37;2889,758;4,6;13,96;1,2528934632418163;13,702451070141977;0,10106098914324767;True;28,0;
889;13,65;9,72;3231,143;5,32;13,28;1,2495596282410053;13,740618553682589;0,1120609185399674;True;28,0;
890;13,35;9,73;3232,244;5,48;13,02;1,2488205265272558;13,435976811173685;0,11989836221141385;True;28,0;
891;13,52;9,73;3232,974;5,56;13,13;1,24845121191853;13,605730171637022;0,11549242498532655;True;28,0;
892;13,48;9,73;3231,679;5,25;12,71;1,249883184013146;13,570661078983225;0,11634348075999122;True;28,0;
893;13,44;9,72;3231,506;4,94;12,66;1,2513175367160774;13,535565854583677;0,1172445240049374;True;28,0;
894;13,55;9,72;3232,562;4,76;13,06;1,252151488505183;13,649378919358028;0,11437340272145081;True;28,0;
895;13,34;9,73;3233,661;5,36;12,71;1,2493747936218564;13,427898400554596;0,12016754777881031;True;28,0;
896;13,49;9,37;2889,027;4,66;13,34;1,2526151470250628;13,590615938474116;0,10355022121562835;True;28,0;
897;13,63;9,36;2886,165;4,43;13,54;1,2536825207969438;13,735559352945975;0,10020720660646854;True;28,0;
898;13,23;9,37;2890,303;4,61;13,39;1,252847070888306;13,329499271992825;0,10980414068556898;True;28,0;
899;13,46;9,36;2888,361;4,37;13,26;1,2539611869069636;13,565247701975098;0,10410824772525536;True;28,0;
900;13,44;9,38;2891,495;4,45;13,27;1,2535896524389287;13,543753431669716;0,10471820258636215;True;28,0;
901;13,24;9,37;2889,773;4,58;13,05;1,2529862555359899;13,340068446275817;0,10952327078646626;True;28,0;
902;13,16;9,37;2890,115;4,33;13,04;1,254147015239503;13,263557037936653;0,1114427821643413;True;28,0;
903;13,4;9,37;2889,668;4,58;13,64;1,2529862555359899;13,501277732635646;0,10564286846163727;True;28,0;
904;13,62;9,37;2888,162;4,57;13,88;1,2530326554782247;13,723109892913117;0,10054969924868451;True;28,0;
905;13,46;9,37;2890,602;4,5;13,68;1,2533575259899337;13,563070568066887;0,10423920354160936;True;28,0;
906;13,46;9,37;2891,078;4,58;13,71;1,2529862555359899;13,561731215020583;0,1042872608222632;True;28,0;
907;13,55;10,11;4236,373;4,25;11,42;1,2545187943515135;13,657975300091605;0,14960705439548164;True;28,0;
908;13,5;9,37;2888,884;4,5;13,34;1,2533575259899337;13,603376869903638;0,10325397108036662;True;28,0;
909;13,45;9,37;2889,666;4,53;13,62;1,2532182805664807;13,55249207083878;0,10444965556099761;True;28,0;
910;13,24;9,37;2889,868;4,57;13,34;1,2530326554782247;13,340233111759888;0,1095228155226569;True;28,0;
911;13,95;9,37;2888,257;4,62;14,11;1,2528006810627985;14,05474072332576;0,0936017932904842;True;29,0;
912;13,68;9,73;3233,003;5,68;13,33;1,247897534154955;13,764709283227127;0,11153773661750747;True;29,0;
913;14,1;9,72;3231,632;5,24;13,71;1,249929416168855;14,195005966802517;0,10165576463255074;True;29,0;
914;13,8;9,71;3229,981;4,59;13,58;1,2529398581241158;13,90412932347067;0,10811486783771884;True;29,0;
915;14,13;9,72;3233,728;4,9;13,72;1,2515027891189199;14,231174356889515;0,10094809276725357;True;29,0;
916;13,92;9,72;3233,226;4,63;13,43;1,252754293764507;14,024342377646295;0,10546428074562138;True;29,0;
917;13,78;9,37;2890,03;4,31;13,68;1,2542399447022767;13,888778890395063;0,09705703250131656;True;29,0;
918;14,06;9,37;2889,946;4,48;14,36;1,2534503689541268;14,168014912149205;0,09142807201125852;True;29,0;
919;14,11;9,37;2889,812;4,44;14,03;1,2536360853472663;14,219101217724413;0,09044196773934578;True;29,0;
920;14,13;9,73;3232,488;5,36;13,94;1,2493747936218564;14,223103778098684;0,1010812571142633;True;29,0;
921;13,68;9,72;3232,045;5,41;13,28;1,2491438058813895;13,769290017344538;0,11139343756436601;True;29,0;
922;13,72;9,72;3233,19;4,69;13,11;1,252476023002233;13,821819653429783;0,11016722510810531;True;29,0;
923;13,69;9,37;2889,579;4,58;13,21;1,2529862555359899;13,793469564162834;0,09906742147543962;True;29,0;
924;14,07;9,37;2888,479;4,63;14,29;1,252754293764507;14,17546675671576;0,09123762267875139;True;29,0;
925;13,66;9,37;2889,063;4,67;13,52;1,2525687698277679;13,761714049758844;0,09973699369405581;True;29,0;
926;13,91;9,36;2888,178;4,44;14,08;1,2536360853472663;14,017554779485938;0,09434611455100883;True;29,0;
927;13,89;9,36;2887,398;4,47;14,12;1,253496794243142;13,996881700911183;0,09473918075552522;True;29,0;
928;13,89;9,37;2888,604;4,36;13,94;1,254007640167924;13,998782856914547;0,09474014105827261;True;29,0;
929;13,65;9,37;2891,223;4,46;13,54;1,2535432220711487;13,755204753402024;0,09995332860151113;True;29,0;
930;13,87;9,72;3231,515;4,65;13,09;1,2526615267464263;13,973622649916969;0,10656043686463286;True;29,0;
931;13,87;9,78;3302,843;4,64;13,42;1,2527079089926454;13,973795114703144;0,10890847225873758;True;29,0;
932;13,84;9,72;3232,318;4,7;13,41;1,2524296533724173;13,942538138155735;0,107301404604767;True;29,0;
933;13,99;9,71;3230,989;4,3;13,47;1,2542864132605211;14,100610758223695;0,103690401585824;True;29,0;
934;13,78;9,37;2890,409;4,52;13,73;1,2532646931722993;13,885178153244505;0,09714529727260282;True;29,0;
935;13,68;9,71;3231,563;4,27;13,71;1,254425834252045;13,788670627548841;0,11090784933132503;True;29,0;
936;13,71;9,37;2890,153;4,63;13,5;1,252754293764507;13,812768246949046;0,09867235834666499;True;29,0;
937;13,87;9,37;2890,034;4,52;14,31;1,2532646931722993;13,975865093287466;0,0952541053358689;True;29,0;
938;13,83;9,37;2890,886;4,31;14,01;1,2542399447022767;13,939173588836265;0,09603659110783769;True;29,0;
939;13,81;9,37;2890,64;4,38;13,88;1,2539147361928173;13,917812597392865;0,09647124969013984;True;29,0;
940;14,07;9,37;2890,699;4,41;14,36;1,2537753993234493;14,179317130528528;0,09123338195581743;True;29,0;
941;14,12;9,71;3230,328;4,22;13,59;1,254658253673977;14,233044803679892;0,10080220267003649;True;29,0;
942;13,65;9,37;2890,926;4,51;13,91;1,2533111083131885;13,754355701611518;0,09996157042434652;True;29,0;
943;13,73;9,37;2890,485;4,58;13,36;1,2529862555359899;13,833771885752792;0,09823488466344582;True;29,0;
944;13,74;9,72;3234,055;4,27;13,49;1,254425834252045;13,849147253108265;0,10954565392699832;True;29,0;
945;13,77;9,37;2890,41;4,54;14,03;1,2531718704949488;13,874759266350166;0,09736434148194227;True;29,0;
946;13,79;9,37;2888,092;4,33;13,71;1,254147015239503;13,898514555710216;0,09678826714682294;True;29,0;
947;14,03;9,37;2889,816;4,64;14,01;1,2527079089926454;14,13499246281796;0,09206621676619184;True;29,0;
948;13,9;9,37;2889,273;4,65;13,98;1,2526615267464263;14,003846779657238;0,09465931943958347;True;29,0;
949;13,67;9,37;2889,502;4,69;13,54;1,252476023002233;13,771448590552852;0,0995407648584425;True;29,0;
950;13,92;9,72;3232,639;4,36;13,3;1,254007640167924;14,029017809089307;0,10533974391802622;True;29,0;
951;13,92;9,37;2889,246;4,67;13,77;1,2525687698277679;14,023650041921165;0,09425798990622399;True;29,0;
952;13,81;9,71;3232,447;4,42;13,22;1,253728958788744;13,917125218704953;0,10789458728648266;True;29,0;
953;13,77;9,36;2887,571;4,41;14,21;1,2537753993234493;13,876986274866937;0,09722188674390203;True;29,0;
954;14,47;9,72;3231,713;5,49;14,14;1,2487743536039162;14,5630103621031;0,0941447614595365;True;30,0;
955;14,5;9,73;3232,927;5,51;14,37;1,2486820151303375;14,592843497659045;0,09360369081451807;True;30,0;
956;14,5;9,73;3234,093;5,44;13,96;1,2490052428164085;14,594102532932009;0,09361321802767986;True;30,0;
957;14,15;9,71;3231,503;4,46;13,94;1,2535432220711487;14,259058407372795;0,10028797663623432;True;30,0;
958;14,64;9,73;3234,312;5,66;14,63;1,247989789318235;14,731016790315666;0,09103336326970776;True;30,0;
959;14,2;9,73;3232,124;5,62;13,9;1,2481743289821643;14,288985545449439;0,09967831159524872;True;30,0;
960;14,16;9,36;2887,131;4,43;14,22;1,2536825207969438;14,269664008636465;0,08940094251638542;True;30,0;
961;14,45;9,73;3232,617;5,53;14,05;1,2485896864821873;14,542164909837005;0,09457664554823844;True;30,0;
962;14,3;9,37;2888,063;4,55;14,47;1,2531254629569188;14,408613530362212;0,08686742219334993;True;30,0;
963;14,26;9,73;3233,142;5,56;13,71;1,24845121191853;14,350422503516564;0,09843455128214382;True;30,0;
964;14,35;9,37;2889,267;4,35;14,91;1,2540540959764803;14,462564045290211;0,08593471509649313;True;30,0;
965;14,45;9,72;3231,997;5,3;14,3;1,2496520603771566;14,546288185057497;0,09447811864714127;True;30,0;
966;14,59;9,72;3230,562;4,88;14,14;1,251595430347827;14,694830644785801;0,09160120234491516;True;30,0;
967;14,19;9,71;3229,39;4,63;14,07;1,252754293764507;14,29636625997133;0,09943982428501538;True;30,0;
968;14,51;9,36;2889,231;4,26;14,75;1,254472313024081;14,625444576485053;0,08309442491102832;True;30,0;
969;14,51;9,71;3231,114;4,88;14,01;1,251595430347827;14,61425583658958;0,09314059614431264;True;30,0;
970;15,07;9,71;3230,91;4,87;15,15;1,2516417547219258;15,178466752456261;0,08313004186392899;True;31,0;
971;14,71;9,72;3232,058;5,36;14,51;1,2493747936218564;14,806925447688014;0,08957799266190158;True;31,0;
972;15,13;9,72;3229,627;5,02;14,44;1,2509471519525854;15,23607912331948;0,08215794329828252;True;31,0;
973;15,12;9,72;3232,356;5,58;15,08;1,2483589078057247;15,215500750097377;0,08256144524358706;True;31,0;
974;15,01;9,83;3339,369;5,16;14,74;1,2502993626910441;15,112628244768507;0,08704849423300545;True;31,0;
975;14,69;9,72;3232,056;4,85;14,47;1,2517344109933737;14,796096781102406;0,08977475664507023;True;31,0;
976;14,91;9,72;3231,604;5,72;14,89;1,2477130531333769;15,001586369695056;0,08612384814471005;True;31,0;
977;15,03;9,72;3232,229;4,77;14,57;1,2521051365052245;15,140046768878163;0,08379870784867086;True;31,0;
978;15,02;9,76;3268,71;5,25;14,69;1,249883184013146;15,121018501953117;0,08506484343350455;True;31,0;
979;14,8;9,73;3232,079;5,49;14,87;1,2487743536039162;14,895131538294809;0,08799657902683765;True;31,0;
980;14,99;9,72;3233,072;5,1;14,77;1,2505769269063738;15,093608250983147;0,08459661865627477;True;31,0;
981;14,83;9,73;3233,046;5,45;14,81;1,2489590600531413;14,926060205393412;0,08747685614015839;True;31,0;
982;14,97;9,71;3231,188;4,83;14,67;1,2518270773010995;15,078491118042429;0,08480186888490579;True;31,0;
983;14,7;9,37;2889,103;4,25;15,0;1,2545187943515135;14,817139255449932;0,079907360888579;True;31,0;
984;14,82;9,73;3233,187;5,54;14,65;1,248543525840632;14,914341041739949;0,0876870509591949;True;31,0;
985;14,9;9,72;3232,855;4,72;14,92;1,2523369216747486;15,010021019846512;0,08601202540242132;True;31,0;
986;14,71;9,72;3232,356;4,69;14,25;1,252476023002233;14,819166698393012;0,08936442924791202;True;31,0;
987;14,72;9,81;3328,875;4,6;14,41;1,2528934632418163;14,830888217094849;0,09181483384548866;True;31,0;
988;14,91;9,72;3232,623;4,9;14,36;1,2515027891189199;15,016759353235857;0,08589012698435818;True;31,0;
989;14,69;9,37;2891,145;4,36;15,15;1,254007640167924;14,805048248241517;0,0801599138915533;True;31,0;
990;15,18;9,72;3231,549;5,0;15,04;1,251039733154063;15,286806783446176;0,08139116523567218;True;32,0;
991;15,54;9,73;3233,554;5,23;15,66;1,2499756508026014;15,644901599652222;0,07597635598590574;True;32,0;
992;15,23;9,72;3230,296;5,29;15,19;1,2496982801546825;15,33167476303373;0,08064740096597833;True;32,0;
993;15,35;9,73;3233,453;5,61;15,52;1,2482204700148176;15,446382451156536;0,07894107771241653;True;32,0;
994;15,35;9,82;3339,808;5,19;15,14;1,250160614133959;15,454381223643415;0,08141107456520279;True;32,0;
995;15,22;9,72;3231,431;5,2;14,92;1,2501143695800654;15,323308267683382;0,08080795585005092;True;32,0;
996;15,32;9,72;3230,673;5,22;15,21;1,2500218879151856;15,4236066767126;0,07922313552025947;True;32,0;
