;Identifier;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Lower Limit Filter;Active Power Filter;Bin;Negativ Lower Limit;Positiv Lower Limit;Positiv Active Power;Negativ Active Power
8602;BW 05;9,72;3231,632;5,24;13,71;1,2523320636010107;14,20409548407422;True;False;29,0;0,0;1,0;0,0;1,0
8603;BW 08;10,12;4079,693;5,57;12,56;1,250804861372584;14,077482474391642;True;False;29,0;0,0;1,0;0,0;1,0
8604;BW 08;10,11;4076,404;5,17;12,63;1,2526563624083893;14,24562024075592;True;False;29,0;0,0;1,0;0,0;1,0
8605;BW 09;10,11;4749,155;6,66;12,4;1,245779326418511;13,756916702658303;True;False;29,0;0,0;1,0;0,0;1,0
8606;BW 09;10,11;4747,349;6,49;13,08;1,2465612463267828;14,101777492619435;True;False;29,0;0,0;1,0;0,0;1,0
8607;BW 09;10,11;4747,118;6,72;12,81;1,2455035183046073;14,107843316265793;True;False;29,0;0,0;1,0;0,0;1,0
8608;BW 05;10,11;4078,439;6,14;12,26;1,248173253901525;13,755660304608824;True;False;29,0;0,0;1,0;0,0;1,0
8609;BW 08;9,63;3152,668;3,79;13,32;1,2590749384221065;13,825867719940742;True;False;29,0;0,0;1,0;0,0;1,0
8610;BW 09;9,36;2890,422;3,92;15,58;1,2584682108001666;14,12635413180964;True;False;29,0;0,0;1,0;0,0;1,0
8611;BW 07;10,11;3926,642;8,13;13,02;1,2390461250928344;13,832468162331002;True;False;29,0;0,0;1,0;0,0;1,0
8612;BW 05;9,73;3233,003;5,68;13,33;1,250296390155521;13,773523687480223;True;False;29,0;0,0;1,0;0,0;1,0
8613;BW 08;10,11;5246,969;7,02;10,58;1,2441257502568146;13,871448585096394;True;False;29,0;0,0;1,0;0,0;1,0
8614;BW 06;10,11;4077,188;6,62;12,68;1,2459632458478864;13,827990709332836;True;False;29,0;0,0;1,0;0,0;1,0
8615;BW 07;9,72;3231,745;5,31;14,01;1,2520078865212518;13,850316255606941;True;False;29,0;0,0;1,0;0,0;1,0
8616;BW 07;10,11;5253,71;7,69;11,27;1,2410562984142233;14,02072753416441;True;False;29,0;0,0;1,0;0,0;1,0
8617;BW 05;10,11;4078,762;5,92;12,37;1,2491880254235606;13,960694888232927;True;False;29,0;0,0;1,0;0,0;1,0
8618;BW 08;10,11;5251,366;6,98;10,49;1,2443093305891555;13,781660412752133;True;False;29,0;0,0;1,0;0,0;1,0
8619;BW 07;10,11;5371,82;7,76;11,44;1,2407362046257022;14,019522019770541;True;False;29,0;0,0;1,0;0,0;1,0
8620;BW 08;10,11;5421,202;6,88;11,31;1,2447684454368733;14,17544190935762;True;False;29,0;0,0;1,0;0,0;1,0
8621;BW 09;9,36;2887,332;4,13;14,92;1,2574890355320811;14,17312759765198;True;False;29,0;0,0;1,0;0,0;1,0
8622;BW 07;9,37;2888,763;4,37;15,02;1,2563713664206484;14,400874131666278;True;False;30,0;0,0;1,0;0,0;1,0
8623;BW 09;10,1;4814,443;6,84;13,13;1,2449521571239361;14,266625240728708;True;False;30,0;0,0;1,0;0,0;1,0
8624;BW 07;9,37;2890,129;4,67;14,67;1,254976346743173;14,264490270559541;True;False;30,0;0,0;1,0;0,0;1,0
8625;BW 09;10,11;4902,472;6,73;13,29;1,2454575585617664;14,268555541792741;True;False;30,0;0,0;1,0;0,0;1,0
8626;BW 09;10,1;4241,761;4,74;14,23;1,254651170505475;14,676539827399877;True;False;30,0;0,0;1,0;0,0;1,0
8627;BW 08;10,11;5376,074;6,78;11,59;1,2452277952666178;14,40844444163351;True;False;30,0;0,0;1,0;0,0;1,0
8628;BW 07;9,73;3232,868;5,57;14,41;1,250804861372584;14,369504643030666;True;False;30,0;0,0;1,0;0,0;1,0
8629;BW 09;10,11;4748,268;6,3;13,9;1,2474359717697114;14,728837418131286;True;False;30,0;0,0;1,0;0,0;1,0
8630;BW 08;10,11;4050,479;7,05;12,6;1,2439880895599906;14,524278180762543;True;False;30,0;0,0;1,0;0,0;1,0
8631;BW 09;10,12;4904,898;6,63;13,46;1,2459172624352823;14,612235145849752;True;False;30,0;0,0;1,0;0,0;1,0
8632;BW 09;10,11;4901,304;6,52;13,67;1,2464232105471735;14,714792392794347;True;False;30,0;0,0;1,0;0,0;1,0
8633;BW 08;10,11;3924,623;7,15;13,61;1,2435293722510623;14,522492698260479;True;False;30,0;0,0;1,0;0,0;1,0
8634;BW 07;9,37;2889,624;4,68;15,11;1,2549298854126814;14,375202898507485;True;False;30,0;0,0;1,0;0,0;1,0
8635;BW 09;10,11;5249,406;6,64;12,33;1,2458712813934074;14,380756506105877;True;False;30,0;0,0;1,0;0,0;1,0
8636;BW 08;10,11;4780,6;6,83;12,59;1,24499809092655;14,457829038393896;True;False;30,0;0,0;1,0;0,0;1,0
8637;BW 09;10,11;4746,596;6,09;13,53;1,2484037810006463;14,370367333278733;True;False;30,0;0,0;1,0;0,0;1,0
8638;BW 09;10,11;4079,975;6,37;13,19;1,247113604082274;14,26481707526554;True;False;30,0;0,0;1,0;0,0;1,0
8639;BW 08;10,11;4078,408;5,24;13,03;1,2523320636010107;14,566753241114412;True;False;30,0;0,0;1,0;0,0;1,0
8640;BW 07;9,73;3232,983;5,86;14,44;1,2494649849858919;14,58582681169992;True;False;30,0;0,0;1,0;0,0;1,0
8641;BW 08;10,11;4900,711;6,58;12,41;1,2461472032222507;14,391875273609527;True;False;30,0;0,0;1,0;0,0;1,0
8642;BW 07;9,72;3232,78;5,09;14,81;1,253027139022966;14,589599092673502;True;False;30,0;0,0;1,0;0,0;1,0
8643;BW 08;10,11;4904,401;5,81;11,91;1,2496958515532377;14,30485602459073;True;False;30,0;0,0;1,0;0,0;1,0
8644;BW 07;9,72;3229,667;5,2;14,79;1,2525173622821952;14,5674716520234;True;False;30,0;0,0;1,0;0,0;1,0
8645;BW 08;10,11;4745,036;6,02;12,74;1,2487266204076868;14,673530455548983;True;False;30,0;0,0;1,0;0,0;1,0
8646;BW 07;9,72;3233,379;5,09;14,26;1,253027139022966;14,327631153164171;True;False;30,0;0,0;1,0;0,0;1,0
8647;BW 08;9,63;3153,928;3,66;14,22;1,2596821051200806;14,413512569226114;True;False;30,0;0,0;1,0;0,0;1,0
8648;BW 08;10,11;4750,522;4,96;12,51;1,2536299919371277;14,571783875412992;True;False;30,0;0,0;1,0;0,0;1,0
8649;BW 08;10,1;4248,576;4,63;13,18;1,2551622173682144;14,728939296352541;True;False;30,0;0,0;1,0;0,0;1,0
8650;BW 08;9,62;3153,963;3,68;14,48;1,259588666212205;14,261757479377984;True;False;30,0;0,0;1,0;0,0;1,0
8651;BW 07;9,72;3230,913;5,0;14,63;1,2534444536956335;14,62144900344088;True;False;30,0;0,0;1,0;0,0;1,0
8652;BW 08;10,11;4078,203;6,1;12,41;1,248357670753373;14,4909483087604;True;False;30,0;0,0;1,0;0,0;1,0
8653;BW 07;9,73;3233,604;5,12;14,49;1,2528880790927688;14,40770364850857;True;False;30,0;0,0;1,0;0,0;1,0
8654;BW 08;9,64;3155,364;4,1;14,17;1,257628848107516;14,466205118161467;True;False;30,0;0,0;1,0;0,0;1,0
8655;BW 07;9,72;3232,709;4,99;14,51;1,2534908344989342;14,470475355002884;True;False;30,0;0,0;1,0;0,0;1,0
8656;BW 08;9,64;3153,953;4,61;14,68;1,2552551678736092;14,62848628552553;True;False;30,0;0,0;1,0;0,0;1,0
8657;BW 08;10,11;4079,503;5,83;12,76;1,2496034976172876;14,505833734645066;True;False;30,0;0,0;1,0;0,0;1,0
8658;BW 07;9,72;3232,346;4,87;14,65;1,254047599692208;14,502852769889898;True;False;30,0;0,0;1,0;0,0;1,0
8659;BW 08;10,11;4078,36;5,82;13,4;1,2496496733665512;14,687211729411784;True;False;30,0;0,0;1,0;0,0;1,0
8660;BW 08;10,11;4075,87;5,64;13,01;1,2504812544401147;14,680400020560562;True;False;30,0;0,0;1,0;0,0;1,0
8661;BW 09;9,64;3154,688;4,19;15,2;1,2572094797983233;14,636074065858041;True;False;30,0;0,0;1,0;0,0;1,0
8662;BW 07;9,72;3231,275;5,08;14,44;1,2530734973244133;14,317732030086827;True;False;30,0;0,0;1,0;0,0;1,0
8663;BW 09;10,11;4781,696;7,09;13,27;1,2438045746575113;14,493411203655482;True;False;30,0;0,0;1,0;0,0;1,0
8664;BW 08;10,11;4745,764;6,44;12,65;1,2467913536179074;14,706182020593387;True;False;30,0;0,0;1,0;0,0;1,0
8665;BW 07;9,83;3339,644;5,46;14,56;1,2513136299705023;14,713869890747738;True;False;30,0;0,0;1,0;0,0;1,0
8666;BW 09;10,11;4075,344;6,11;14,03;1,248311562920645;14,309635276088342;True;False;30,0;0,0;1,0;0,0;1,0
8667;BW 09;10,11;4079,275;6,02;13,97;1,2487266204076868;14,341413511081825;True;False;30,0;0,0;1,0;0,0;1,0
8668;BW 07;9,74;3234,933;5,9;14,75;1,2492803355518773;14,665633362250695;True;False;30,0;0,0;1,0;0,0;1,0
8669;BW 07;9,73;3232,394;5,83;14,37;1,2496034976172876;14,616565289871364;True;False;30,0;0,0;1,0;0,0;1,0
8670;BW 09;10,12;4078,449;6,16;14,5;1,2480810599464547;14,660938988250312;True;False;30,0;0,0;1,0;0,0;1,0
8671;BW 09;10,1;4077,382;6,44;14,33;1,2467913536179074;14,494944111952854;True;False;30,0;0,0;1,0;0,0;1,0
8672;BW 08;10,11;6380,006;6,42;10,8;1,2468834132341593;14,736721553050163;True;True;30,0;0,0;1,0;1,0;0,0
8673;BW 07;9,73;3233,487;5,72;14,53;1,2501115650516106;14,296374158027598;True;False;30,0;0,0;1,0;0,0;1,0
8674;BW 09;10,11;4079,88;5,07;13,64;1,253119858122881;14,338060479137072;True;False;30,0;0,0;1,0;0,0;1,0
8675;BW 09;10,11;4077,519;5,45;13,69;1,251359896444519;14,33134490449429;True;False;30,0;0,0;1,0;0,0;1,0
8676;BW 09;10,11;4899,139;6,37;12,95;1,247113604082274;14,566611512683007;True;False;30,0;0,0;1,0;0,0;1,0
8677;BW 09;10,11;3924,101;7,45;14,63;1,2421546131701697;14,557324892921121;True;False;30,0;0,0;1,0;0,0;1,0
8678;BW 09;10,11;3925,294;7,41;14,34;1,2423377941975566;14,72883871535583;True;False;30,0;0,0;1,0;0,0;1,0
8679;BW 09;10,12;3926,868;7,42;14,36;1,242291995485378;14,608095720090057;True;False;30,0;0,0;1,0;0,0;1,0
8680;BW 09;10,11;3924,721;7,57;13,94;1,24160529081916;14,273919173288247;True;False;30,0;0,0;1,0;0,0;1,0
8681;BW 07;9,74;3235,276;5,7;14,56;1,2502039727092231;14,518224987940634;True;False;30,0;0,0;1,0;0,0;1,0
8682;BW 07;9,72;3230,031;5,6;14,69;1,2506661579572378;14,459597691749531;True;False;30,0;0,0;1,0;0,0;1,0
8683;BW 07;9,73;3232,447;5,51;14,38;1,2510823345828526;14,471271866056162;True;False;30,0;0,0;1,0;0,0;1,0
8684;BW 07;9,73;3232,014;5,45;14,85;1,251359896444519;14,714051233637496;True;False;30,0;0,0;1,0;0,0;1,0
8685;BW 07;9,73;3231,819;5,44;14,73;1,2514061653859114;14,684018551786108;True;False;30,0;0,0;1,0;0,0;1,0
8686;BW 07;9,84;3341,4;5,38;14,38;1,251683830894228;14,483662752308401;True;False;30,0;0,0;1,0;0,0;1,0
8687;BW 09;9,64;3154,957;4,1;15,12;1,257628848107516;14,284620953498353;True;False;30,0;0,0;1,0;0,0;1,0
8688;BW 09;10,11;4747,24;6,69;13,43;1,2456414117157948;14,389927865008003;True;False;30,0;0,0;1,0;0,0;1,0
8689;BW 05;10,11;4080,359;6,82;13,07;1,24504402708318;14,427844110663045;True;False;30,0;0,0;1,0;0,0;1,0
8690;BW 08;9,37;2891,958;3,91;14,65;1,258514866605745;14,610866827605793;True;False;30,0;0,0;1,0;0,0;1,0
8691;BW 05;10,11;4900,298;6,99;12,51;1,2442634319960522;14,49519326025399;True;False;30,0;0,0;1,0;0,0;1,0
8692;BW 05;10,01;4866,36;6,66;12,1;1,245779326418511;14,480964950166635;True;False;30,0;0,0;1,0;0,0;1,0
8693;BW 06;10,1;4076,006;5,06;13,26;1,2531662214191657;14,590138873833864;True;False;30,0;0,0;1,0;0,0;1,0
8694;BW 07;10,11;4746,076;6,81;13,21;1,245089965594664;14,498402149967692;True;False;30,0;0,0;1,0;0,0;1,0
8695;BW 05;10,11;4901,247;7,12;12,43;1,2436669629710688;14,322017521615146;True;False;30,0;0,0;1,0;0,0;1,0
8696;BW 06;10,12;4079,455;6,2;13,49;1,247896700945161;14,680340917066136;True;False;30,0;0,0;1,0;0,0;1,0
8697;BW 09;9,72;3231,487;4,58;15,22;1,2553946126405082;14,68952014238991;True;False;30,0;0,0;1,0;0,0;1,0
8698;BW 07;10,11;4078,824;6,74;13,23;1,2454116011813103;14,509705702991866;True;False;30,0;0,0;1,0;0,0;1,0
8699;BW 06;10,11;4078,192;6,67;13,93;1,2457333524838226;14,71207715892803;True;False;30,0;0,0;1,0;0,0;1,0
8700;BW 07;10,11;4076,387;6,75;13,52;1,2453656461624036;14,48941700915875;True;False;30,0;0,0;1,0;0,0;1,0
8701;BW 05;10,11;4746,065;6,9;12,6;1,2446766036956325;14,58727683221274;True;False;30,0;0,0;1,0;0,0;1,0
8702;BW 06;10,11;4076,66;6,79;13,18;1,2451818496855456;14,30772105096132;True;False;30,0;0,0;1,0;0,0;1,0
8703;BW 07;10,11;4077,861;6,62;13,12;1,2459632458478864;14,330826735126756;True;False;30,0;0,0;1,0;0,0;1,0
8704;BW 09;9,72;3233,513;4,57;15,05;1,2554410993016363;14,689701455449976;True;False;30,0;0,0;1,0;0,0;1,0
8705;BW 09;9,72;3231,94;4,5;14,97;1,255766577020504;14,580057498320492;True;False;30,0;0,0;1,0;0,0;1,0
8706;BW 07;10,11;4078,85;6,42;13,57;1,2468834132341593;14,465123271867668;True;False;30,0;0,0;1,0;0,0;1,0
8707;BW 05;10,11;4745,638;7,04;12,53;1,2440339741222908;14,584765917802764;True;False;30,0;0,0;1,0;0,0;1,0
8708;BW 06;10,1;4898,892;6,59;12,49;1,2461012103184022;14,291127295661596;True;False;30,0;0,0;1,0;0,0;1,0
8709;BW 06;10,12;4903,765;7,05;12,68;1,2439880895599906;14,604689409444966;True;False;30,0;0,0;1,0;0,0;1,0
8710;BW 09;9,72;3234,356;4,34;14,6;1,2565109944164352;14,290472384153997;True;False;30,0;0,0;1,0;0,0;1,0
8711;BW 09;9,8;3327,607;4,32;15,35;1,2566040925227475;14,74466239236796;True;False;30,0;0,0;1,0;0,0;1,0
8712;BW 09;9,79;3304,067;4,37;14,86;1,2563713664206484;14,501720589170944;True;False;30,0;0,0;1,0;0,0;1,0
8713;BW 06;10,11;4900,676;6,76;13,37;1,2453196935042103;14,700393556113552;True;False;30,0;0,0;1,0;0,0;1,0
8714;BW 06;10,11;4077,202;6,04;13,34;1,2486343684838859;14,300804728521376;True;False;30,0;0,0;1,0;0,0;1,0
8715;BW 06;9,73;3233,33;5,41;14,6;1,2515449870223927;14,644274647238086;True;False;30,0;0,0;1,0;0,0;1,0
8716;BW 09;9,83;3340,175;4,92;15,03;1,25381557028373;14,320557803447773;True;False;30,0;0,0;1,0;0,0;1,0
8717;BW 06;10,1;4076,178;6,95;13,28;1,2444470404203283;14,526064133116266;True;False;30,0;0,0;1,0;0,0;1,0
8718;BW 09;9,72;3233,032;5,04;15,27;1,2532589555083724;14,429277773519924;True;False;30,0;0,0;1,0;0,0;1,0
8719;BW 05;10,11;4079,626;6,39;13,39;1,2470215205718926;14,697027354781891;True;False;30,0;0,0;1,0;0,0;1,0
8720;BW 06;10,11;4252,472;5,36;13,33;1,2517764058391478;14,463875142747398;True;False;30,0;0,0;1,0;0,0;1,0
8721;BW 06;10,11;4076,859;6,77;13,7;1,245273743205894;14,63988355643241;True;False;30,0;0,0;1,0;0,0;1,0
8722;BW 09;9,72;3230,62;4,97;15,26;1,2535836036188863;14,42044641971272;True;False;30,0;0,0;1,0;0,0;1,0
8723;BW 05;10,11;4078,925;6,56;13,08;1,2462391961554544;14,653723445408778;True;False;30,0;0,0;1,0;0,0;1,0
8724;BW 05;9,73;3234,093;5,44;13,96;1,2514061653859114;14,60344780527425;True;False;30,0;0,0;1,0;0,0;1,0
8725;BW 06;10,11;4076,772;6,55;12,8;1,2462851961864732;14,623730978168245;True;False;30,0;0,0;1,0;0,0;1,0
8726;BW 05;10,11;4076,086;6,59;13,08;1,2461012103184022;14,321298570740403;True;False;30,0;0,0;1,0;0,0;1,0
8727;BW 05;10,11;4081,366;6,44;12,71;1,2467913536179074;14,293765151342821;True;False;30,0;0,0;1,0;0,0;1,0
8728;BW 08;9,36;2887,992;4,0;14,78;1,258095057460591;14,599152784555192;True;False;30,0;0,0;1,0;0,0;1,0
8729;BW 05;10,1;4076,483;6,75;12,73;1,2453656461624036;14,278259648164763;True;False;30,0;0,0;1,0;0,0;1,0
8730;BW 05;10,11;4748,475;6,66;12,72;1,245779326418511;14,682089463363393;True;False;30,0;0,0;1,0;0,0;1,0
8731;BW 05;10,11;4744,883;6,72;11,92;1,2455035183046073;14,268731051875381;True;False;30,0;0,0;1,0;0,0;1,0
8732;BW 05;10,11;4745,343;6,61;12,71;1,2460092316320526;14,572367301188054;True;False;30,0;0,0;1,0;0,0;1,0
8733;BW 09;9,73;3232,941;4,99;15,36;1,2534908344989342;14,631706278178404;True;False;30,0;0,0;1,0;0,0;1,0
8734;BW 05;10,11;4898,236;6,97;12,32;1,244355231523675;14,545811689562619;True;False;30,0;0,0;1,0;0,0;1,0
8735;BW 07;10,11;6381,228;6,93;11,35;1,2445388586927428;14,415839625771047;True;True;30,0;0,0;1,0;1,0;0,0
8736;BW 07;10,11;4745,82;7,07;12,96;1,2438963274410944;14,54402335963377;True;False;30,0;0,0;1,0;0,0;1,0
8737;BW 07;10,11;4745,575;7,17;13,03;1,2434376567411332;14,351287003089537;True;False;30,0;0,0;1,0;0,0;1,0
8738;BW 07;10,11;4745,259;7,25;13,24;1,2430708876485712;14,510658750068234;True;False;30,0;0,0;1,0;0,0;1,0
8739;BW 07;10,11;4900,345;7,35;12,85;1,242612634904981;14,398350759216441;True;False;30,0;0,0;1,0;0,0;1,0
8740;BW 07;10,11;4903,809;6,76;12,38;1,2453196935042103;14,459073826054233;True;False;30,0;0,0;1,0;0,0;1,0
8741;BW 07;10,1;4898,841;7,16;13,4;1,2434835133329876;14,723315063986533;True;False;30,0;0,0;1,0;0,0;1,0
8742;BW 09;9,72;3233,23;5,1;15,4;1,2529807832177406;14,559192478936895;True;False;30,0;0,0;1,0;0,0;1,0
8743;BW 06;9,73;3232,71;5,58;14,28;1,2507586244441842;14,359257975180626;True;False;30,0;0,0;1,0;0,0;1,0
8744;BW 06;9,73;3232,971;5,72;13,98;1,2501115650516106;14,397052849281316;True;False;30,0;0,0;1,0;0,0;1,0
8745;BW 06;10,11;4076,068;6,38;13,56;1,2470675611313424;14,485954719705713;True;False;30,0;0,0;1,0;0,0;1,0
8746;BW 06;9,72;3231,381;5,06;14,47;1,2531662214191657;14,37854155591224;True;False;30,0;0,0;1,0;0,0;1,0
8747;BW 06;9,72;3232,774;4,92;14,07;1,25381557028373;14,481802648525298;True;False;30,0;0,0;1,0;0,0;1,0
8748;BW 06;9,71;3229,955;4,85;14,84;1,2541404290460278;14,724941421633268;True;False;30,0;0,0;1,0;0,0;1,0
8749;BW 06;9,72;3232,942;4,88;14,31;1,2540011887862612;14,381734254900229;True;False;30,0;0,0;1,0;0,0;1,0
8750;BW 06;9,72;3232,208;4,82;14,37;1,2542796919434567;14,35256172518409;True;False;30,0;0,0;1,0;0,0;1,0
8751;BW 06;9,64;3153,467;5,22;14,48;1,252424707969925;14,285038336419191;True;False;30,0;0,0;1,0;0,0;1,0
8752;BW 06;9,65;3155,487;5,11;14,42;1,2529344299079408;14,256749695943885;True;False;30,0;0,0;1,0;0,0;1,0
8753;BW 06;9,65;3157,333;4,81;14,81;1,2543261179435532;14,665193091043726;True;False;30,0;0,0;1,0;0,0;1,0
8754;BW 06;9,72;3233,411;4,68;14,16;1,2549298854126814;14,395364473400202;True;False;30,0;0,0;1,0;0,0;1,0
8755;BW 07;10,11;4080,365;5,54;13,56;1,2509435869071859;14,541227596895478;True;False;30,0;0,0;1,0;0,0;1,0
8756;BW 05;9,73;3233,142;5,56;13,71;1,2508511007586787;14,359611856018867;True;False;30,0;0,0;1,0;0,0;1,0
8757;BW 05;9,73;3234,312;5,66;14,63;1,2503888173969906;14,740449961010787;True;False;30,0;0,0;1,0;0,0;1,0
8758;BW 05;9,73;3232,124;5,62;13,9;1,250573701291372;14,298135616448162;True;False;30,0;0,0;1,0;0,0;1,0
8759;BW 05;9,73;3232,617;5,53;14,05;1,2509898336712135;14,551477014986176;True;False;30,0;0,0;1,0;0,0;1,0
8760;BW 06;9,72;3231,525;4,58;14,53;1,2553946126405082;14,276156843942424;True;False;30,0;0,0;1,0;0,0;1,0
8761;BW 06;9,7;3228,785;4,27;13,89;1,2568368825493481;14,271535951950808;True;False;30,0;0,0;1,0;0,0;1,0
8762;BW 06;9,37;2886,998;4,61;14,62;1,2552551678736092;14,43693477661789;True;False;30,0;0,0;1,0;0,0;1,0
8763;BW 06;9,38;2891,272;4,61;14,56;1,2552551678736092;14,356281509709412;True;False;30,0;0,0;1,0;0,0;1,0
8764;BW 09;9,72;3231,654;5,24;15,28;1,2523320636010107;14,596974720867761;True;False;30,0;0,0;1,0;0,0;1,0
8765;BW 07;9,65;3155,318;5,37;14,74;1,2517301171297825;14,50398570599981;True;False;30,0;0,0;1,0;0,0;1,0
8766;BW 07;9,65;3155,469;5,27;14,49;1,2521931156774215;14,294231229513086;True;False;30,0;0,0;1,0;0,0;1,0
8767;BW 09;9,72;3231,596;5,06;15,3;1,2531662214191657;14,318085179363205;True;False;30,0;0,0;1,0;0,0;1,0
8768;BW 06;9,72;3230,811;4,95;14,27;1,2536763827619382;14,461111888346004;True;False;30,0;0,0;1,0;0,0;1,0
8769;BW 06;9,73;3232,935;5,64;14,47;1,2504812544401147;14,670331159092413;True;False;30,0;0,0;1,0;0,0;1,0
8770;BW 06;9,83;3341,348;5,29;14,22;1,2521004961388724;14,716953429026386;True;False;30,0;0,0;1,0;0,0;1,0
8771;BW 06;9,73;3232,166;5,29;14,53;1,2521004961388724;14,455050082582385;True;False;30,0;0,0;1,0;0,0;1,0
8772;BW 07;10,11;4078,327;6,75;13,81;1,2453656461624036;14,660353920439595;True;False;30,0;0,0;1,0;0,0;1,0
8773;BW 09;9,71;3232,436;4,31;15,17;1,2566506454109836;14,704502898170473;True;False;30,0;0,0;1,0;0,0;1,0
8774;BW 09;9,72;3233,752;4,26;14,98;1,2568834482341953;14,322142281237745;True;False;30,0;0,0;1,0;0,0;1,0
8775;BW 07;10,1;4078,541;5,36;13,43;1,2517764058391478;14,665321871755022;True;False;30,0;0,0;1,0;0,0;1,0
8776;BW 07;10,11;4077,257;6,45;13,0;1,246745327389968;14,424353976127664;True;False;30,0;0,0;1,0;0,0;1,0
8777;BW 09;9,72;3231,917;4,05;15,03;1,2578619205591612;14,618428206467089;True;False;30,0;0,0;1,0;0,0;1,0
8778;BW 05;9,37;2888,063;4,55;14,47;1,2555340802368535;14,417839162596524;True;False;30,0;0,0;1,0;0,0;1,0
8779;BW 05;9,37;2889,267;4,35;14,91;1,256464449196797;14,471824033253705;True;False;30,0;0,0;1,0;0,0;1,0
8780;BW 06;9,73;3233,947;5,59;14,7;1,2507123899726718;14,701443423418604;True;False;30,0;0,0;1,0;0,0;1,0
8781;BW 07;10,11;4077,687;6,88;14,1;1,2447684454368733;14,678117154370302;True;False;30,0;0,0;1,0;0,0;1,0
8782;BW 06;9,73;3232,976;5,54;14,35;1,2509435869071859;14,370035859258897;True;False;30,0;0,0;1,0;0,0;1,0
8783;BW 06;9,72;3231,546;5,57;14,92;1,250804861372584;14,621247891857413;True;False;30,0;0,0;1,0;0,0;1,0
8784;BW 07;10,11;4075,423;6,82;13,55;1,24504402708318;14,377572876827983;True;False;30,0;0,0;1,0;0,0;1,0
8785;BW 05;9,36;2887,131;4,43;14,22;1,2560921793409232;14,278800561857107;True;False;30,0;0,0;1,0;0,0;1,0
8786;BW 05;9,36;2889,231;4,26;14,75;1,2568834482341953;14,634808767659134;True;False;30,0;0,0;1,0;0,0;1,0
8787;BW 06;9,72;3232,136;5,4;14,6;1,251591265841337;14,694814346445305;True;False;30,0;0,0;1,0;0,0;1,0
8788;BW 06;9,73;3232,762;5,35;14,21;1,2518226970231277;14,373401288337563;True;False;30,0;0,0;1,0;0,0;1,0
8789;BW 09;9,37;2890,993;4,19;15,52;1,2572094797983233;14,283032996040653;True;False;30,0;0,0;1,0;0,0;1,0
8790;BW 06;9,73;3230,942;5,32;14,84;1,2519615854307846;14,565316668899154;True;False;30,0;0,0;1,0;0,0;1,0
8791;BW 05;10,11;3924,118;7,84;13,59;1,2403705196334214;14,711018456077035;True;False;30,0;0,0;1,0;0,0;1,0
8792;BW 07;10,11;4901,565;6,69;13,12;1,2456414117157948;14,540765683299492;True;False;30,0;0,0;1,0;0,0;1,0
8793;BW 05;10,11;3924,539;7,74;13,23;1,2408276486061218;14,522010643854804;True;False;30,0;0,0;1,0;0,0;1,0
8794;BW 06;9,72;3233,426;5,25;14,24;1,2522857451433107;14,425541817986788;True;False;30,0;0,0;1,0;0,0;1,0
8795;BW 06;9,83;3339,949;5,26;14,28;1,252239429169048;14,707424161592456;True;False;30,0;0,0;1,0;0,0;1,0
8796;BW 06;10,12;4901,153;7,07;12,29;1,2438963274410944;14,604330298236258;True;False;30,0;0,0;1,0;0,0;1,0
8797;BW 09;9,72;3232,705;5,05;14,94;1,2532125872140638;14,267880826618757;True;False;30,0;0,0;1,0;0,0;1,0
8798;BW 07;10,11;3925,88;8,08;13,56;1,2392743338150602;14,4356388455701;True;False;30,0;0,0;1,0;0,0;1,0
8799;BW 05;10,11;4080,518;5,45;13,2;1,251359896444519;14,56298294581781;True;False;30,0;0,0;1,0;0,0;1,0
8800;BW 06;10,11;3926,848;7,88;13,63;1,2401877315982095;14,65004884233168;True;False;30,0;0,0;1,0;0,0;1,0
8801;BW 05;10,11;4900,529;6,54;12,09;1,2463311985948786;14,271891040910807;True;False;30,0;0,0;1,0;0,0;1,0
8802;BW 05;9,64;3154,023;5,0;14,2;1,2534444536956335;14,45014326046466;True;False;30,0;0,0;1,0;0,0;1,0
8803;BW 05;9,65;3155,305;5,05;13,88;1,2532125872140638;14,47948075413217;True;False;30,0;0,0;1,0;0,0;1,0
8804;BW 08;9,71;3230,478;4,28;14,11;1,256790319425383;14,543675404037845;True;False;30,0;0,0;1,0;0,0;1,0
8805;BW 09;9,71;3230,441;5,26;14,96;1,252239429169048;14,546246910506513;True;False;30,0;0,0;1,0;0,0;1,0
8806;BW 09;9,37;2889,098;4,21;15,43;1,2571163150989602;14,393633199632985;True;False;30,0;0,0;1,0;0,0;1,0
8807;BW 05;10,11;4076,811;6,72;12,87;1,2455035183046073;14,389396853582575;True;False;30,0;0,0;1,0;0,0;1,0
8808;BW 05;9,65;3156,408;4,77;14,28;1,2545118471364773;14,464323525510059;True;False;30,0;0,0;1,0;0,0;1,0
8809;BW 06;10,11;3925,549;7,89;13,39;1,2401420402530547;14,41892513933187;True;False;30,0;0,0;1,0;0,0;1,0
8810;BW 06;10,11;3923,94;7,87;13,55;1,2402334252079583;14,369072898928328;True;False;30,0;0,0;1,0;0,0;1,0
8811;BW 05;9,72;3231,713;5,49;14,14;1,2511748453446492;14,572335775182431;True;False;30,0;0,0;1,0;0,0;1,0
8812;BW 06;10,11;3923,904;7,9;13,23;1,2400963511716283;14,30829804405243;True;False;30,0;0,0;1,0;0,0;1,0
