;Identifier;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
222;BW 07;1,93;0,21;-9,958;5,28;45,02;1,249744502406244;1,9429085424967187;-0,12216080849595244;False;5,0;
223;BW 07;2,01;0,0;-9,862;5,26;45,02;1,2498369543346746;2,0234935062544377;-0,1070967774055291;False;5,0;
224;BW 05;2,08;0,0;-9,241;5,34;45,0;1,2494672059913772;2,0937569181889284;-0,09058515709238425;False;5,0;
225;BW 05;1,96;0,0;-7,396;5,3;45,0;1,2496520603771566;1,9730605427482835;-0,08663482794895525;False;5,0;
226;BW 05;2,06;0,0;-6,819;5,5;45,0;1,2487281831385455;2,073215730309476;-0,06885001736353544;False;5,0;
227;BW 05;1,82;0,01;-7,992;5,52;45,0;1,2486358495784868;1,8316308864826014;-0,11701955705308907;False;5,0;
228;BW 05;2,22;0,46;-8,871;5,34;45,0;1,2494672059913772;2,234682864605491;-0,07152234288191689;False;5,0;
229;BW 05;2,17;0,19;-8,186;5,37;45,0;1,2493285911401306;2,1842713897326007;-0,07067548511583496;False;5,0;
230;BW 05;1,85;0,06;-8,219;5,35;45,0;1,2494209985720044;1,8622127640083286;-0,11451119133520633;False;5,0;
231;BW 05;2,15;0,0;-7,252;5,26;45,0;1,2498369543346746;2,1644333524612147;-0,06434902821033972;False;5,0;
232;BW 07;2,01;0,12;-9,45;5,15;45,02;1,250345617177869;2,0237679784180114;-0,10258089846056649;False;5,0;
233;BW 05;1,75;0,13;-7,242;5,3;45,0;1,2496520603771566;1,761661198882396;-0,11918132331670776;False;5,0;
234;BW 06;2,03;0,39;-10,458;5,0;45,0;1,251039733154063;2,044283120579429;-0,11013931193310865;False;5,0;
235;BW 07;2,1;0,41;-9,461;5,0;45,02;1,251039733154063;2,1147756419787203;-0,09000383059053439;False;5,0;
236;BW 06;2,01;0,24;-10,395;4,9;45,0;1,2515027891189199;2,024392105969421;-0,11273465445114936;False;5,0;
237;BW 06;2,06;0,15;-8,759;4,9;45,0;1,2515027891189199;2,0747501185557256;-0,08824172346980758;False;5,0;
238;BW 06;2,11;0,0;-8,86;5,24;45,0;1,249929416168855;2,124217204961228;-0,08316753036337103;False;5,0;
239;BW 06;1,84;0,0;-10,242;5,23;45,0;1,2499756508026014;1,8524207814260032;-0,1449715184310474;False;5,0;
240;BW 05;2,16;0,13;-21,119;7,79;45,0;1,238218216323657;2,1677412966461307;-0,18653822769431277;False;5,0;
241;BW 07;2,23;0,49;-9,319;5,24;45,0;1,249929416168855;2,2450257663808237;-0,07410067635325111;False;5,0;
242;BW 07;1,92;0,37;-10,22;5,24;45,0;1,249929416168855;1,9329369827135343;-0,1273252856326956;False;5,0;
243;BW 06;2,04;0,18;-9,53;5,24;45,0;1,249929416168855;2,0537455441331303;-0,09898510492825646;False;5,0;
244;BW 06;2,16;0,46;-11,37;5,2;45,0;1,2501143695800654;2,1746613573059204;-0,09947235555898337;False;5,0;
245;BW 06;2,17;0,35;-10,688;5,2;45,0;1,2501143695800654;2,1847292339601143;-0,09221900556648409;False;5,0;
246;BW 06;2,19;0,3;-20,558;5,0;45,0;1,251039733154063;2,205408883777808;-0,1724369578806993;False;5,0;
247;BW 06;2,12;0,39;-19,965;5,04;45,0;1,2508545807334421;2,1348110354721546;-0,1846323710058302;False;5,0;
248;BW 06;2,05;0,4;-8,829;4,89;45,0;1,2515491084804224;2,064703987658553;-0,09025161391376693;False;5,0;
249;BW 05;1,87;0,36;-21,187;7,73;45,0;1,2384920260379926;1,8768402786717437;-0,2883396524459657;False;5,0;
250;BW 06;1,77;0,05;-20,205;4,96;45,0;1,251224925529455;1,7825417037100064;-0,32096420915873153;False;5,0;
251;BW 05;1,84;0,36;-21,244;7,7;45,0;1,2386289615489074;1,8467986011417288;-0,30345516348294604;False;5,0;
252;BW 05;2,11;0,07;-6,846;5,21;45,0;1,2500681275074073;2,124295780628247;-0,06425527476474488;False;5,0;
253;BW 07;2,15;0,3;-9,285;5,3;45,0;1,2496520603771566;2,1643266157698005;-0,08240059680095231;False;5,0;
254;BW 07;1,87;0,23;-10,216;5,39;45,0;1,249236193578734;1,8822519818669565;-0,13783656597974867;False;5,0;
255;BW 07;1,92;0,38;-9,361;5,4;45,0;1,2491899984974568;1,9325557532699402;-0,11669251475331137;False;5,0;
256;BW 07;2,0;0,01;-9,821;5,37;45,02;1,2493285911401306;2,0131533545922586;-0,10830337323679894;False;5,0;
257;BW 05;2,02;3,52;-27,661;7,12;2,42;1,241280432059313;2,0289093470198325;-0,2979866430112109;False;5,0;
258;BW 05;1,8;0,13;-6,485;5,22;45,0;1,2500218879151856;1,8121731082299402;-0,0980455271618975;False;5,0;
259;BW 05;1,76;0,14;-24,075;5,15;45,01;1,250345617177869;1,7720555432913931;-0,3892701967924715;False;5,0;
260;BW 07;2,16;0,0;-9,697;5,35;45,01;1,2494209985720044;2,174259227166481;-0,08488291390993077;False;5,0;
261;BW 07;2,06;0,0;-10,241;5,31;45,01;1,249605843072865;2,073701331654363;-0,10332861213426228;False;5,0;
262;BW 05;2,05;0,5;-22,179;7,7;45,0;1,2386289615489074;2,0575745284459472;-0,22908259059623945;False;5,0;
263;BW 06;2,08;0,0;-9,49;7,18;45,0;1,2410057823603657;2,089019883940003;-0,09366025608374906;False;5,0;
264;BW 09;2,15;0,51;-18,27;4,52;45,01;1,2532646931722993;2,166410234359629;-0,16167143794978317;False;5,0;
265;BW 06;1,78;0,15;-9,08;5,0;45,0;1,251039733154063;1,7925241155819627;-0,14184292447913596;False;5,0;
266;BW 09;1,87;0,35;-16,053;4,33;45,0;1,254147015239503;1,8847151718040687;-0,2157425837566666;False;5,0;
267;BW 09;1,76;0,26;-15,758;4,35;45,0;1,2540540959764803;1,7738057644397751;-0,25403862890490386;False;5,0;
268;BW 09;1,88;0,13;-16,318;4,77;45,0;1,2521051365052245;1,8937649983693245;-0,21617502718185766;False;5,0;
269;BW 06;1,88;0,18;-9,573;4,9;45,0;1,2515027891189199;1,8934612732450309;-0,1268807180345095;False;5,0;
270;BW 06;1,89;0,24;-9,955;4,99;45,0;1,2510860275001643;1,903321554480743;-0,12990372852386445;False;5,0;
271;BW 07;2,11;0,0;-9,89;5,62;45,02;1,2481743289821643;2,1232225000632616;-0,09296652930211582;False;5,0;
272;BW 06;2,02;0,3;-9,487;5,15;45,0;1,250345617177869;2,033836475823076;-0,10146065333306126;False;5,0;
273;BW 06;2,04;0,22;-11,762;4,98;45,0;1,251132324344234;2,0544041613815707;-0,12205072583180758;False;5,0;
274;BW 06;2,04;0,08;-11,141;5,06;45,0;1,2507620194902709;2,054201456763362;-0,11564102310589217;False;5,0;
275;BW 06;2,06;0,07;-9,673;5,18;45,0;1,2502068611698878;2,0740337384085743;-0,09755074423819003;False;5,0;
276;BW 06;1,94;0,13;-10,756;5,0;45,0;1,251039733154063;1,9536498787803414;-0,12978587786869117;False;5,0;
277;BW 08;2,01;0,25;-5,09;6,78;45,0;1,2428383656998052;2,019709515538107;-0,05558631667597615;False;5,0;
278;BW 06;1,76;0,3;-9,53;5,2;45,0;1,2501143695800654;1,7719462911381572;-0,15411967635871837;False;5,0;
279;BW 08;1,8;0,0;-3,753;6,76;45,0;1,2429300932089802;1,8087395842750358;-0,05706466662581909;False;5,0;
280;BW 08;2,01;0,0;-4,947;6,54;45,0;1,2439397186755472;2,0203059342970184;-0,05397682580258002;False;5,0;
281;BW 08;1,75;0,0;-3,748;6,41;45,0;1,244536854627284;1,7592542401532596;-0,06193421146565881;False;5,0;
282;BW 08;1,91;0,0;-3,754;6,42;45,0;1,244490906818457;1,9200767120373894;-0,047715049342942836;False;5,0;
283;BW 06;1,77;0,0;-9,083;5,0;45,0;1,251039733154063;1,782453755382064;-0,14430831321677556;False;5,0;
284;BW 08;1,94;0,18;-4,222;6,43;45,0;1,24444496139168;1,9502109844291693;-0,05121418712429133;False;5,0;
285;BW 06;2,12;0,0;-11,369;4,97;45,0;1,2511786236870661;2,134995365651047;-0,10511103348320207;False;5,0;
286;BW 08;1,93;0,15;-13,267;6,64;45,0;1,2434806562151028;1,9396570860016928;-0,16357416303943043;False;5,0;
287;BW 06;1,92;0,0;-10,837;4,99;45,0;1,2510860275001643;1,9335330077264692;-0,1348873280356937;False;5,0;
288;BW 06;2,0;0,0;-9,435;5,0;45,0;1,251039733154063;2,0140720399797334;-0,10390435547984476;False;5,0;
289;BW 06;1,93;0,0;-10,829;5,08;45,0;1,2506694682167045;1,9433877553247798;-0,13274764256111007;False;5,0;
290;BW 05;2,2;0,0;-6,804;5,89;45,01;1,2469294435931284;2,213050263751432;-0,05648164292433167;False;5,0;
291;BW 06;1,98;0,23;-11,214;4,98;45,0;1,251132324344234;1,9939805095762304;-0,12726666823386115;False;5,0;
292;BW 08;2,0;0,29;-4,294;6,74;45,0;1,2430218301332636;2,0097600915401825;-0,047593345690562394;False;5,0;
293;BW 07;1,78;0,0;-9,922;5,33;45,02;1,2495134158807768;1,7917948358044702;-0,1551855324779958;False;5,0;
294;BW 05;2,15;0,0;-6,768;5,27;45,0;1,2497907271326407;2,1644066671320807;-0,06005658186812757;False;5,0;
295;BW 08;2,06;0,0;-3,816;4,51;45,0;1,2533111083131885;2,0757489190710423;-0,038388465675395916;False;5,0;
296;BW 08;1,88;0,0;-3,75;4,35;45,0;1,2540540959764803;1,8947470665606687;-0,04960145170464559;False;5,0;
297;BW 08;1,83;0,0;-5,391;4,37;45,0;1,2539611869069636;1,8443093086637763;-0,07731876469681323;False;5,0;
298;BW 06;1,75;0,0;-11,769;7,16;45,0;1,241097322977175;1,7576320587522551;-0,1950170202360015;False;5,0;
299;BW 08;1,85;0,0;-3,723;4,48;45,0;1,2534503689541268;1,8642124884406848;-0,051703940949033154;False;5,0;
300;BW 08;2,23;0,56;-6,235;4,56;45,0;1,253079057951606;2,2469098983549505;-0,049453420470570164;False;5,0;
301;BW 08;1,8;0,31;-4,2;4,6;45,0;1,2528934632418163;1,8135597004599677;-0,06335349378324706;False;5,0;
302;BW 09;2,11;0,0;-7,909;5,23;45,01;1,2499756508026014;2,1242433960917753;-0,0742378857440237;False;5,0;
303;BW 08;1,94;0,37;-6,2;4,67;45,0;1,2525687698277679;1,954445479980392;-0,07472017129483922;False;5,0;
304;BW 08;2,13;0,42;-4,232;4,68;45,0;1,2525223951537539;2,145833760627006;-0,03853667916394492;False;5,0;
305;BW 09;1,8;0,0;-4,699;5,2;45,01;1,2501143695800654;1,8122177977549334;-0,07103806461542951;False;5,0;
306;BW 08;2,23;0,41;-18,712;4,5;45,0;1,2533575259899337;2,247076327398897;-0,14838280782243835;False;5,0;
307;BW 08;1,96;0,36;-3,835;4,43;45,0;1,2536825207969438;1,9751794814214314;-0,044777776238981964;False;5,0;
308;BW 09;1,81;0,19;-8,724;5,17;45,01;1,25025311068865;1,8223530859964854;-0,12969849210604006;False;5,0;
309;BW 09;1,79;0,15;-6,208;5,05;45,01;1,2508082988652578;1,8024833128061293;-0,0953794469053413;False;5,0;
310;BW 09;1,96;0,0;-4,688;5,22;45,01;1,2500218879151856;1,9732551622948236;-0,054897770811052564;False;5,0;
311;BW 08;1,76;0,0;-3,83;4,57;45,0;1,2530326554782247;1,7733240390254836;-0,06179471300579735;False;5,0;
312;BW 05;1,86;0,18;-7,219;5,52;45,0;1,2486358495784868;1,87188651036134;-0,09902739341589059;False;5,0;
313;BW 09;1,96;0,0;-4,753;4,96;45,01;1,251224925529455;1,9738879882890465;-0,05560542331282032;False;5,0;
314;BW 07;2,2;0,36;-9,299;7,63;45,01;1,238948557374316;2,208318662537999;-0,0776904915640483;False;5,0;
315;BW 09;1,85;0,21;-5,407;5,16;45,01;1,2502993626910441;1,862649050820902;-0,07528008711108108;False;5,0;
316;BW 09;1,77;0,0;-6,231;5,21;45,01;1,2500681275074073;1,7819921951241695;-0,09907343215009222;False;5,0;
317;BW 08;2,05;0,0;-4,199;4,64;45,0;1,2527079089926454;2,0653410227210847;-0,04288322221798802;False;5,0;
318;BW 08;1,82;0,08;-3,848;4,52;45,0;1,2532646931722993;1,8338914542021045;-0,05613465177213865;False;5,0;
319;BW 08;1,77;0,0;-5,193;4,42;45,0;1,253728958788744;1,7837300244104104;-0,08232804537437328;False;5,0;
320;BW 09;2,21;0,54;-6,413;5,0;45,01;1,251039733154063;2,2255496041776053;-0,052343921275609766;False;5,0;
321;BW 09;1,9;0,03;-4,485;5,21;45,01;1,2500681275074073;1,912872977816905;-0,05765286588419188;False;5,0;
322;BW 08;1,77;0,0;-5,041;4,5;45,0;1,2533575259899337;1,7835538562762547;-0,07994197318043947;False;5,0;
323;BW 08;2,02;0,46;-3,873;4,5;45,0;1,2533575259899337;2,0354682427559516;-0,04132105048944275;False;5,0;
324;BW 08;1,83;0,16;-4,911;4,53;45,0;1,2532182805664807;1,8439450178167263;-0,07047626535470518;False;5,0;
325;BW 08;1,84;0,0;-3,839;4,5;45,0;1,2533575259899337;1,85408988449057;-0,05419292701540156;False;5,0;
326;BW 05;2,08;0,01;-7,363;5,35;45,0;1,2494209985720044;2,0937311076417964;-0,07217867964306975;False;5,0;
327;BW 05;2,18;0,36;-9,021;5,4;45,0;1,2491899984974568;2,194256011525245;-0,07682625120430003;False;5,0;
328;BW 08;1,76;0,0;-4,879;4,48;45,0;1,2534503689541268;1,7735210700841109;-0,07869345451803784;False;5,0;
329;BW 08;2,01;0,25;-3,824;4,3;45,0;1,2542864132605211;2,0258918959277787;-0,04137956604608563;False;5,0;
330;BW 08;1,87;0,0;-5,124;4,46;45,0;1,2535432220711487;1,8844126658506803;-0,06889662166682087;False;5,0;
331;BW 08;1,79;0,05;-5,288;4,4;45,0;1,253821842401842;1,8039297123023708;-0,08104933589880735;False;5,0;
332;BW 05;1,88;0,7;-9,241;5,61;38,25;1,2482204700148176;1,8918044956465334;-0,12280245820538378;False;5,0;
333;BW 05;2,14;3,5;-17,16;5,54;5,74;1,248543525840632;2,1536227955009104;-0,1545700028222849;False;5,0;
334;BW 07;2,02;0,24;-10,206;4,88;45,01;1,251595430347827;2,03451390695458;-0,10904115052623235;False;5,0;
335;BW 08;2,08;0,5;-18,529;4,32;45,0;1,2541934786955307;2,096393566050394;-0,18094657893966162;False;5,0;
336;BW 08;1,89;0,31;-16,983;4,34;45,0;1,254100554333413;1,9048490305075376;-0,2210800609695371;False;5,0;
337;BW 08;1,78;0,12;-17,004;4,5;45,0;1,2533575259899337;1,7936304317354426;-0,2651362165102359;False;5,0;
338;BW 08;1,76;0,0;-18,6;4,58;45,0;1,2529862555359899;1,7733021499581147;-0,3001107637645088;False;5,0;
339;BW 08;2,03;0,35;-16,965;4,5;45,0;1,2533575259899337;2,0455448182151392;-0,17833792757133643;False;5,0;
340;BW 08;1,9;0,36;-17,023;4,44;45,0;1,2536360853472663;1,9146911632655126;-0,21820100677649476;False;5,0;
341;BW 08;2,14;0,39;-5,479;4,19;45,0;1,2547977360230371;2,157212787014413;-0,04910652384351683;False;5,0;
342;BW 05;1,88;0,33;-8,83;3,9;45,0;1,256147256750241;1,8958006643059022;-0,11660026566954226;False;5,0;
343;BW 09;2,06;0,0;-4,49;5,31;45,01;1,249605843072865;2,073701331654363;-0,04530275055979276;False;5,0;
344;BW 09;1,89;0,11;-6,492;5,26;45,01;1,2498369543346746;1,9026879237914864;-0,08479937972992323;False;5,0;
345;BW 07;2,08;0,41;-9,199;7,68;45,01;1,238720263258536;2,087736669703941;-0,0909557816534876;False;5,0;
346;BW 08;2,23;0,0;-4,211;4,77;45,0;1,2521051365052245;2,2463276310444646;-0,03342587567564993;False;5,0;
347;BW 09;2,0;0,36;-22,885;7,24;45,0;1,2407312161257402;2,0085248181657733;-0,2541184274817782;False;5,0;
348;BW 08;1,84;0,18;-3,818;4,2;45,0;1,2547512393468763;1,8547768692654722;-0,053836616796932156;False;5,0;
349;BW 07;1,82;0,28;-17,702;5,2;45,02;1,2501143695800654;1,8323535510633215;-0,258887668066628;False;5,0;
350;BW 09;1,78;0,0;-5,655;6,82;45,0;1,2426549389000252;1,7885104808164198;-0,08893546712347143;False;5,0;
351;BW 09;2,01;0,36;-4,492;4,96;45,01;1,251224925529455;2,024242273704583;-0,04872693858520805;False;5,0;
352;BW 09;1,97;0,36;-4,394;4,93;45,01;1,2513638460618985;1,9840322674014912;-0,05062099870832998;False;5,0;
353;BW 09;2,23;0,18;-5,972;5,13;45,01;1,250438133608002;2,2453302979374103;-0,04746745406288217;False;5,0;
354;BW 07;1,92;0,0;-9,887;7,23;45,01;1,2407769713764722;1,9282075274434556;-0,12408522199416885;False;5,0;
355;BW 08;1,98;0,32;-3,801;4,2;45,0;1,2547512393468763;1,9959011962748014;-0,043012789027326095;False;5,0;
356;BW 08;1,92;0,25;-12,215;3,93;45,0;1,2560075507303345;1,9360650683208045;-0,1514434425786318;False;5,0;
357;BW 09;1,84;0,26;-14,893;4,99;45,01;1,2510860275001643;1,852969132404533;-0,21061751534816106;False;5,0;
358;BW 08;2,11;0,36;-22,26;3,83;45,0;1,2564733279152087;2,1279178143394493;-0,2078631280743994;False;5,0;
359;BW 07;2,18;0,55;-17,767;5,01;45,02;1,250993441305135;2,1953114454257414;-0,15109236779403656;False;5,0;
360;BW 09;1,81;0,0;-4,89;6,81;45,0;1,2427007920747404;1,8186762846677673;-0,07314076488915816;False;5,0;
361;BW 08;1,79;0,03;-5,475;4,29;45,0;1,2543328843710442;1,8041747653447986;-0,08388130159274187;False;5,0;
362;BW 09;2,11;0,34;-5,721;4,87;45,01;1,2516417547219258;2,1251867848495496;-0,05362872569116678;False;5,0;
363;BW 09;2,2;0,0;-6,551;6,8;45,0;1,2427466475990507;2,2105729496680917;-0,05456446421643677;False;5,0;
364;BW 09;1,84;0,37;-16,211;4,91;45,01;1,2514564722625265;1,853152001516218;-0,22918887163077775;False;5,0;
365;BW 08;2,13;0,0;-5,667;4,65;45,0;1,2526615267464263;2,1459132115589865;-0,05159808714637172;False;5,0;
366;BW 08;1,94;0,0;-3,934;4,8;45,0;1,2519660955945542;1,954131968811799;-0,04743397673768065;False;5,0;
367;BW 09;1,93;0,0;-5,703;4,97;45,01;1,2511786236870661;1,9436514413710004;-0,06988195836178185;False;5,0;
368;BW 09;2,14;0,0;-4,744;5,29;45,01;1,2496982801546825;2,15428653925753;-0,04269245472953455;False;5,0;
369;BW 09;1,77;0,15;-7,872;4,99;45,01;1,2510860275001643;1,7824757414978387;-0,12506363602838344;False;5,0;
370;BW 09;1,97;0,0;-4,627;4,8;45,01;1,2519660955945542;1,9843505044119816;-0,053279628929002884;False;5,0;
371;BW 07;1,87;0,4;-9,975;7,55;45,01;1,239313946569544;1,8772553728354366;-0,1356624594226415;False;5,0;
372;BW 09;1,82;0,0;-8,407;4,99;45,01;1,2510860275001643;1,8328281635740489;-0,12285494676725521;False;5,0;
373;BW 09;2,0;0,0;-5,663;5,0;45,01;1,251039733154063;2,0140720399797334;-0,062364638588485524;False;5,0;
374;BW 09;2,06;0,0;-4,469;4,98;45,01;1,251132324344234;2,0745453786500176;-0,045035852415540756;False;5,0;
375;BW 07;2,06;0,11;-9,869;5,35;45,02;1,2494209985720044;2,0735990777606252;-0,09958997550912747;False;5,0;
376;BW 09;1,86;0,0;-4,922;4,84;45,01;1,2517807428923062;1,8734567434327942;-0,06734842579182601;False;5,0;
377;BW 08;2,14;0,35;-3,826;4,24;45,0;1,254565278235121;2,157079567168855;-0,03429756756850965;False;5,0;
378;BW 07;2,13;0,2;-11,359;5,25;45,02;1,249883184013146;2,1443255265752423;-0,10365369841696231;False;5,0;
379;BW 09;1,89;0,0;-4,526;5,25;45,01;1,249883184013146;1,9027113827357784;-0,05911703587443397;False;5,0;
380;BW 09;1,75;0,0;-6,326;5,11;45,01;1,2505306599854302;1,762073962373694;-0,10403360208867896;False;5,0;
381;BW 07;1,78;0,07;-17,637;5,29;45,02;1,2496982801546825;1,7918831962048614;-0,27581156608570756;False;5,0;
382;BW 07;1,92;0,29;-17,667;5,24;45,02;1,249929416168855;1,9329369827135343;-0,22010330932219502;False;5,0;
383;BW 05;1,75;0,0;-7,581;5,65;45,0;1,2480359205658325;1,760901435658536;-0,12492179148025695;False;5,0;
384;BW 09;2,09;2,46;-17,554;6,77;29,84;1,2428842282779222;2,100121795818097;-0,17051378588865534;False;5,0;
385;BW 09;2,02;0,0;-4,754;7,1;45,0;1,2413720005381677;2,0289592362497055;-0,051210151649904445;False;5,0;
386;BW 08;1,88;0,0;-5,504;4,37;45,0;1,2539611869069636;1,8947002733813656;-0,07280709810600221;False;5,0;
387;BW 07;2,4;0,44;-13,294;4,8;45,01;1,2519660955945542;2,417482848014597;-0,08466079059702773;False;6,0;
388;BW 07;2,65;3,64;-20,838;4,63;22,99;1,252754293764507;2,669864030227204;-0,09851570063396341;False;6,0;
389;BW 07;2,63;0,64;-10,486;6,3;45,0;1,2450424379760532;2,6442657747238867;-0,051028334231634484;False;6,0;
390;BW 07;2,59;0,47;-10,604;4,92;45,01;1,2514101579104502;2,608480692374384;-0,0537555969886687;False;6,0;
391;BW 07;2,36;0,61;-22,748;6,21;45,0;1,2454563123063682;2,373064118875238;-0,1531551662165255;False;6,0;
392;BW 05;2,38;0,4;-8,88;5,29;45,0;1,2496982801546825;2,395888767959309;-0,05809381011731759;False;6,0;
393;BW 06;2,53;0,0;-11,097;5,04;45,0;1,2508545807334421;2,547675433841769;-0,06037958693065148;False;6,0;
394;BW 05;2,7;0,8;-22,339;7,8;38,74;1,2381725893084847;2,7096433375050144;-0,10102856600925017;False;6,0;
395;BW 06;2,3;0,06;-12,093;5,33;45,0;1,2495134158807768;2,315240518174315;-0,0876723322515799;False;6,0;
396;BW 06;2,26;0,1;-10,372;4,9;45,0;1,2515027891189199;2,276182168900941;-0,07913312330666566;False;6,0;
397;BW 09;2,51;0,31;-13,47;5,42;45,01;1,249097615729728;2,5263517504937476;-0,07516280692897341;False;6,0;
398;BW 09;2,6;0,01;-6,815;5,4;45,01;1,2491899984974568;2,6170025825530443;-0,03421135348077298;False;6,0;
399;BW 06;2,28;0,27;-11,297;4,81;45,0;1,2519197536514326;2,296580368684834;-0,0839141179817573;False;6,0;
400;BW 09;2,52;0,36;-6,496;5,3;45,01;1,2496520603771566;2,53679212639065;-0,035802077037202056;False;6,0;
401;BW 09;2,66;0,24;-6,266;5,3;45,01;1,2496520603771566;2,677725022301242;-0,029363600685610607;False;6,0;
402;BW 09;2,5;0,35;-4,973;5,26;45,01;1,2498369543346746;2,516782967978157;-0,028067130257669683;False;6,0;
403;BW 05;2,69;0,43;-13,718;5,28;45,0;1,249744502406244;2,7079916991275508;-0,06215351033325971;False;6,0;
404;BW 06;2,63;0,47;-11,953;4,91;45,0;1,2514564722625265;2,6487987847758983;-0,05786911806860499;False;6,0;
405;BW 06;2,47;0,59;-20,7;4,74;45,0;1,252244200054441;2,4881769735187516;-0,12090475886367305;False;6,0;
406;BW 05;2,28;0,0;-7,496;5,34;45,0;1,2494672059913772;2,2950796987840176;-0,05578958275029979;False;6,0;
407;BW 06;2,31;0,0;-8,898;5,03;45,0;1,25090086509562;2,326167129981686;-0,06360430438516741;False;6,0;
408;BW 09;2,58;0,13;-12,352;5,33;45,01;1,2495134158807768;2,597095885604232;-0,06344394501361884;False;6,0;
409;BW 09;2,71;0,7;-18,763;4,42;45,0;1,253728958788744;2,7310216757922103;-0,08287884440304617;False;6,0;
410;BW 09;2,42;0,57;-5,384;5,34;45,01;1,2494672059913772;2,4360056452005803;-0,033510972371978566;False;6,0;
411;BW 05;2,57;5,0;-30,791;5,24;13,04;1,249929416168855;2,587316690403012;-0,1599528096770393;False;6,0;
412;BW 06;2,3;0,49;-10,754;4,95;45,0;1,251271229872194;2,3163257019931427;-0,07785526789614967;False;6,0;
413;BW 05;2,72;3,5;4,731;3,61;23,11;1,2574989500296203;2,743844012937377;0,02060589788267991;False;6,0;
414;BW 06;2,32;0,52;-20,683;4,78;45,0;1,25205878702066;2,336957757106884;-0,1458068055553787;False;6,0;
415;BW 07;2,28;0,0;-9,798;5,32;45,02;1,2495596282410053;2,2951362858898388;-0,0729170092310049;False;6,0;
416;BW 06;2,28;0,52;-10,751;4,89;45,0;1,2515491084804224;2,2963537033470733;-0,07988207988996013;False;6,0;
417;BW 06;2,25;0,0;-12,245;5,01;45,0;1,250993441305135;2,2658030973430816;-0,09471290138205089;False;6,0;
418;BW 08;2,54;0,01;-4,217;4,66;45,0;1,2526151470250628;2,5589447356356008;-0,022643196245038716;False;6,0;
419;BW 08;2,38;0,0;-6,157;4,81;45,0;1,2519197536514326;2,3973075778376773;-0,04020820900509218;False;6,0;
420;BW 05;2,63;0,28;-10,532;4,86;45,0;1,2516880816035107;2,6489621807101744;-0,050980069877330114;False;6,0;
421;BW 08;2,68;0,0;-4,312;4,87;45,0;1,2516417547219258;2,6992893760174375;-0,01972637413233335;False;6,0;
422;BW 08;2,66;0,55;-4,206;4,82;45,0;1,2518734142205448;2,6793107046915114;-0,01967509691898789;False;6,0;
423;BW 06;2,53;3,68;-38,914;4,51;22,35;1,2533111083131885;2,54934211905327;-0,21131890933577205;False;6,0;
424;BW 07;2,43;0,0;-12,018;7,22;45,01;1,2408227289414235;2,4404176505495503;-0,07439719766009105;False;6,0;
