Datum (Anlage);Zeit (Anlage);Identifier (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
09.01.21;20:10:00;se600216;1,73;0,13;-9,385;184;198,70;42,88;5,20;45,00
09.01.21;20:20:00;se600216;1,54;0,02;-9,376;184;209,67;34,30;5,24;45,00
09.01.21;20:30:00;se600216;1,28;0,00;-10,046;184;214,64;20,38;5,30;45,00
09.01.21;20:40:00;se600216;1,73;0,14;-9,342;184;196,06;45,33;5,30;45,00
09.01.21;20:50:00;se600216;2,23;0,49;-9,319;184;168,21;59,20;5,24;45,00
09.01.21;21:00:00;se600216;1,92;0,37;-10,220;184;188,86;51,01;5,24;45,00
09.01.21;21:10:00;se600216;2,57;0,61;-9,313;184;193,00;70,24;5,23;45,00
09.01.21;21:20:00;se600216;2,92;0,70;-9,457;184;191,22;81,01;5,23;45,00
09.01.21;21:30:00;se600216;2,78;0,60;-10,271;184;213,38;68,76;5,27;45,00
09.01.21;21:40:00;se600216;2,52;0,57;-10,654;206;219,80;66,17;5,29;45,00
09.01.21;21:50:00;se600216;2,15;0,30;-9,285;210;233,30;48,22;5,30;45,00
09.01.21;22:00:00;se600216;1,87;0,23;-10,216;210;227,72;48,75;5,39;45,00
09.01.21;22:10:00;se600216;1,92;0,38;-9,361;210;222,75;52,55;5,40;45,00
09.01.21;22:20:00;se600216;2,34;0,58;-9,385;210;205,09;66,58;5,40;45,00
09.01.21;22:30:00;se600216;2,61;0,45;-10,749;210;245,43;58,53;5,47;45,00
09.01.21;22:40:00;se600216;3,14;0,59;-12,646;242;315,95;68,08;5,56;45,00
09.01.21;22:50:00;se600216;3,03;3,03;-18,768;268;244,29;351,67;5,31;23,32
09.01.21;23:00:00;se600216;2,16;0,00;-9,697;261;206,04;17,61;5,35;45,01
09.01.21;23:10:00;se600216;1,63;0,00;-9,377;261;195,16;0,55;5,37;45,01
09.01.21;23:20:00;se600216;2,06;0,00;-10,241;261;199,83;0,56;5,31;45,01
09.01.21;23:30:00;se600216;2,46;0,00;-9,403;261;201,56;1,80;5,38;45,01
09.01.21;23:40:00;se600216;2,85;0,00;-9,355;261;200,86;6,38;5,43;45,01
09.01.21;23:50:00;se600216;2,71;0,34;-12,861;228;188,97;51,19;5,48;45,01
10.01.21;00:00:00;se600216;2,67;0,60;-9,777;210;233,89;69,17;5,52;45,01
10.01.21;00:10:00;se600216;3,45;0,77;-12,326;234;265,60;90,26;5,55;43,89
10.01.21;00:20:00;se600216;5,69;6,33;544,688;264;274,76;732,62;5,40;2,40
10.01.21;00:30:00;se600216;2,51;3,05;-25,422;278;262,77;361,85;5,51;25,69
10.01.21;00:40:00;se600216;2,96;0,36;-11,434;258;216,11;59,51;5,55;45,01
10.01.21;00:50:00;se600216;4,22;2,45;134,300;238;245,80;285,34;5,63;31,80
10.01.21;01:00:00;se600216;5,56;6,48;639,768;242;245,21;748,06;5,57;0,40
10.01.21;01:10:00;se600216;5,53;6,48;665,183;242;246,18;748,46;5,42;0,36
10.01.21;01:20:00;se600216;4,88;6,47;518,367;242;250,17;747,86;5,51;0,84
10.01.21;01:30:00;se600216;5,33;6,48;579,907;242;240,12;748,51;5,57;0,63
10.01.21;01:40:00;se600216;6,09;6,74;964,937;243;247,09;779,49;5,67;0,06
10.01.21;01:50:00;se600216;7,93;8,82;2406,914;280;288,73;1018,62;5,64;0,01
10.01.21;02:00:00;se600216;7,83;8,78;2406,732;289;289,89;1014,18;5,53;0,01
10.01.21;02:10:00;se600216;5,12;6,48;482,776;287;255,39;747,98;5,76;0,96
10.01.21;02:20:00;se600216;4,81;6,47;326,279;270;264,64;747,89;5,88;1,37
10.01.21;02:30:00;se600216;3,73;6,48;94,826;263;227,76;748,03;5,97;1,50
10.01.21;02:40:00;se600216;3,94;6,48;112,082;256;270,05;748,36;6,01;1,50
10.01.21;02:50:00;se600216;5,22;6,48;552,014;266;255,19;748,28;6,17;0,67
10.01.21;03:00:00;se600216;5,99;6,67;959,183;266;260,56;771,24;6,32;0,03
10.01.21;03:10:00;se600216;6,39;6,91;1069,888;258;244,42;798,51;6,39;0,06
10.01.21;03:20:00;se600216;8,32;9,35;2899,548;265;268,01;1080,33;6,46;0,00
10.01.21;03:30:00;se600216;8,39;9,51;3016,601;269;267,61;1098,18;6,48;0,00
10.01.21;03:40:00;se600216;8,68;9,88;3432,053;269;267,28;1140,40;6,60;0,00
10.01.21;03:50:00;se600216;8,92;9,77;3366,856;265;274,00;1128,77;6,55;0,00
10.01.21;04:00:00;se600216;8,58;9,79;3415,814;268;260,97;1130,39;6,62;0,00
10.01.21;04:10:00;se600216;9,01;9,98;3807,022;265;262,78;1152,05;6,62;-0,02
10.01.21;04:20:00;se600216;8,93;9,84;3558,883;264;265,46;1136,37;6,62;-0,03
10.01.21;04:30:00;se600216;9,21;9,99;3680,845;264;267,99;1153,71;6,61;-0,03
10.01.21;04:40:00;se600216;8,53;9,76;3337,759;262;255,63;1127,05;6,61;-0,03
10.01.21;04:50:00;se600216;9,04;9,87;3474,198;258;261,46;1139,56;6,60;-0,03
10.01.21;05:00:00;se600216;9,45;10,10;4089,552;259;262,09;1166,10;6,61;-0,03
10.01.21;05:10:00;se600216;9,20;9,95;3658,890;264;267,54;1149,28;6,62;-0,02
10.01.21;05:20:00;se600216;9,19;10,01;3854,263;265;267,64;1156,30;6,60;-0,01
10.01.21;05:30:00;se600216;9,49;10,09;3991,004;265;270,14;1164,86;6,56;-0,01
10.01.21;05:40:00;se600216;9,52;10,08;4169,586;265;270,51;1164,53;6,48;-0,01
10.01.21;05:50:00;se600216;9,40;10,04;4031,811;265;269,74;1159,07;6,56;-0,01
10.01.21;06:00:00;se600216;9,39;10,03;4230,068;265;264,92;1158,70;6,58;-0,01
10.01.21;06:10:00;se600216;9,91;10,11;4970,204;266;271,24;1167,31;6,49;0,01
10.01.21;06:20:00;se600216;9,43;10,09;4701,365;270;268,93;1165,65;6,44;0,02
10.01.21;06:30:00;se600216;8,81;9,95;3618,562;267;253,93;1149,11;6,52;0,02
10.01.21;06:40:00;se600216;9,27;10,05;4235,638;258;260,80;1160,51;6,54;0,02
10.01.21;06:50:00;se600216;10,70;10,11;5856,750;259;268,82;1167,65;6,48;0,28
10.01.21;07:00:00;se600216;10,09;10,10;5127,287;271;276,64;1166,17;6,41;0,07
10.01.21;07:10:00;se600216;10,13;10,11;5528,492;272;270,86;1167,23;6,45;0,05
10.01.21;07:20:00;se600216;10,18;10,11;5565,347;268;261,81;1167,41;6,46;0,08
10.01.21;07:30:00;se600216;9,96;10,11;5095,436;261;258,68;1167,15;6,43;0,00
10.01.21;07:40:00;se600216;10,04;10,11;4927,056;257;258,31;1167,21;6,39;-0,01
10.01.21;07:50:00;se600216;9,35;10,06;4239,168;256;256,20;1161,41;6,43;-0,01
10.01.21;08:00:00;se600216;9,63;10,11;4557,312;261;249,27;1167,09;6,39;-0,01
10.01.21;08:10:00;se600216;9,31;10,11;4347,652;258;260,39;1166,94;6,42;-0,01
10.01.21;08:20:00;se600216;9,44;10,10;4173,114;256;261,39;1166,59;6,52;0,00
10.01.21;08:30:00;se600216;9,46;10,11;4363,475;251;252,70;1166,98;6,45;0,02
10.01.21;08:40:00;se600216;9,14;10,02;3906,604;251;249,15;1156,76;6,43;0,02
10.01.21;08:50:00;se600216;8,89;9,98;3635,570;257;260,82;1152,31;6,54;0,02
10.01.21;09:00:00;se600216;9,27;10,07;4265,776;256;256,37;1162,94;6,58;0,02
10.01.21;09:10:00;se600216;9,42;10,05;4556,483;255;248,47;1159,79;6,49;0,02
10.01.21;09:20:00;se600216;10,01;10,11;5029,459;246;247,29;1166,97;6,42;0,00
10.01.21;09:30:00;se600216;9,84;10,08;4863,107;242;240,64;1164,14;6,41;-0,02
10.01.21;09:40:00;se600216;10,33;10,11;5522,799;240;242,95;1167,04;6,41;0,05
10.01.21;09:50:00;se600216;10,81;10,11;6053,178;240;239,39;1167,15;6,30;0,78
10.01.21;10:00:00;se600216;10,29;10,11;5218,595;240;240,42;1167,72;6,37;0,43
10.01.21;10:10:00;se600216;10,96;10,11;6081,573;245;248,07;1166,95;6,42;0,55
10.01.21;10:20:00;se600216;10,31;10,11;5986,521;246;244,71;1166,98;6,24;0,08
10.01.21;10:30:00;se600216;10,22;10,11;5658,084;246;243,59;1167,32;6,00;0,01
10.01.21;10:40:00;se600216;10,57;10,11;5936,069;243;240,00;1167,28;5,93;0,74
10.01.21;10:50:00;se600216;10,62;10,11;5985,913;242;239,56;1167,25;5,90;1,12
10.01.21;11:00:00;se600216;11,27;10,11;6329,572;242;239,18;1167,49;5,87;2,98
10.01.21;11:10:00;se600216;10,83;10,11;6239,090;240;235,34;1167,50;5,96;1,81
10.01.21;11:20:00;se600216;10,98;10,11;6243,030;241;240,98;1167,56;6,04;1,65
10.01.21;11:30:00;se600216;10,93;10,11;6250,470;242;236,75;1167,63;6,06;1,20
10.01.21;11:40:00;se600216;11,53;10,11;6377,148;243;250,71;1167,33;6,18;3,49
10.01.21;11:50:00;se600216;11,15;10,11;6344,574;247;245,22;1167,26;6,26;3,45
10.01.21;12:00:00;se600216;11,23;10,11;6379,554;247;242,76;1167,47;6,34;3,84
10.01.21;12:10:00;se600216;11,40;10,11;6378,633;246;237,06;1167,28;6,31;4,62
10.01.21;12:20:00;se600216;11,61;10,11;6380,813;241;246,07;1167,55;6,32;4,77
10.01.21;12:30:00;se600216;12,04;10,11;6380,360;241;256,17;1167,29;6,41;4,68
10.01.21;12:40:00;se600216;11,29;10,11;6377,944;249;247,23;1167,28;6,56;4,10
10.01.21;12:50:00;se600216;11,16;10,11;6334,382;249;250,46;1167,47;6,64;1,99
10.01.21;13:00:00;se600216;11,22;10,11;6352,915;249;246,41;1167,41;6,67;3,05
10.01.21;13:10:00;se600216;11,18;10,11;6325,014;249;244,11;1167,69;6,73;3,21
10.01.21;13:20:00;se600216;11,18;10,11;6366,674;249;248,71;1167,50;6,82;2,76
10.01.21;13:30:00;se600216;11,28;10,11;6330,644;249;252,84;1167,23;6,80;2,14
10.01.21;13:40:00;se600216;11,15;10,11;6095,394;249;252,41;1167,91;6,85;2,03
10.01.21;13:50:00;se600216;11,57;10,11;6374,185;257;257,66;1166,88;6,86;3,56
10.01.21;14:00:00;se600216;11,38;10,11;6359,271;257;265,45;1167,53;6,97;2,14
10.01.21;14:10:00;se600216;10,58;10,11;5575,716;260;259,64;1167,48;7,05;1,40
10.01.21;14:20:00;se600216;11,54;10,11;6377,685;258;250,66;1167,18;6,99;4,05
10.01.21;14:30:00;se600216;11,42;10,11;6360,562;254;263,62;1167,48;7,01;3,09
10.01.21;14:40:00;se600216;11,55;10,11;6378,553;261;259,05;1167,20;7,11;4,11
10.01.21;14:50:00;se600216;11,24;10,11;6207,207;268;273,33;1167,37;7,10;1,81
10.01.21;15:00:00;se600216;10,68;10,11;5985,008;270;274,00;1167,31;7,10;0,31
10.01.21;15:10:00;se600216;10,13;10,11;5177,634;270;271,79;1166,83;7,20;0,02
10.01.21;15:20:00;se600216;10,37;10,11;4954,023;271;284,72;1167,37;7,33;0,02
10.01.21;15:30:00;se600216;9,91;10,08;4737,733;278;265,06;1163,66;7,30;0,02
10.01.21;15:40:00;se600216;9,33;9,87;3974,011;270;272,00;1140,09;7,66;-0,04
10.01.21;15:50:00;se600216;10,63;10,11;5690,386;270;274,37;1166,96;7,65;0,27
10.01.21;16:00:00;se600216;9,58;10,09;4336,499;270;270,73;1165,29;7,52;0,06
10.01.21;16:10:00;se600216;10,05;10,11;4705,497;266;270,25;1167,59;7,51;1,90
10.01.21;16:20:00;se600216;9,53;10,11;3974,574;270;273,35;1166,67;7,70;4,17
10.01.21;16:30:00;se600216;9,18;10,08;3808,638;273;273,27;1163,70;7,84;0,45
10.01.21;16:40:00;se600216;9,86;10,08;4298,171;280;287,07;1163,53;7,96;3,13
10.01.21;16:50:00;se600216;10,19;10,11;5246,899;284;282,26;1166,97;8,07;0,23
10.01.21;17:00:00;se600216;11,00;10,11;6152,830;286;287,49;1167,67;8,05;3,31
10.01.21;17:10:00;se600216;11,50;10,11;6379,764;292;295,38;1167,14;7,77;4,80
10.01.21;17:20:00;se600216;11,43;10,11;6344,723;294;305,48;1166,76;7,78;2,47
10.01.21;17:30:00;se600216;10,02;10,11;5487,916;302;301,03;1166,86;7,81;0,01
10.01.21;17:40:00;se600216;10,36;10,11;5890,271;302;299,20;1167,39;7,78;0,30
10.01.21;17:50:00;se600216;10,45;10,11;5615,523;302;307,55;1166,82;7,70;0,00
10.01.21;18:00:00;se600216;9,58;10,07;4552,852;305;309,26;1162,45;7,60;-0,01
10.01.21;18:10:00;se600216;8,52;9,15;2664,793;305;310,48;1056,50;7,46;-0,01
10.01.21;18:20:00;se600216;8,45;9,00;2775,254;306;327,64;1039,73;7,41;-0,01
10.01.21;18:30:00;se600216;8,12;8,98;2743,515;321;315,69;1036,16;7,05;-0,01
10.01.21;18:40:00;se600216;8,62;9,52;3027,471;324;328,90;1099,07;7,15;0,00
10.01.21;18:50:00;se600216;8,72;9,59;3084,518;326;326,33;1107,30;7,07;0,00
10.01.21;19:00:00;se600216;7,90;8,97;2502,153;326;324,49;1035,34;7,11;0,00
10.01.21;19:10:00;se600216;7,55;8,31;1976,599;319;311,03;959,80;7,11;0,00
10.01.21;19:20:00;se600216;6,59;7,37;1359,568;314;313,24;850,88;7,15;0,00
10.01.21;19:30:00;se600216;6,73;7,48;1420,820;314;294,52;863,71;7,09;0,00
10.01.21;19:40:00;se600216;7,14;7,84;1659,091;301;306,18;905,22;7,09;0,00
10.01.21;19:50:00;se600216;6,33;7,01;1051,606;302;303,33;809,06;6,96;0,19
10.01.21;20:00:00;se600216;5,60;6,53;753,596;302;301,84;753,60;7,05;0,20
10.01.21;20:10:00;se600216;5,59;6,60;814,175;302;298,23;762,62;7,06;0,22
10.01.21;20:20:00;se600216;6,45;6,82;1045,599;302;308,19;787,28;7,06;0,02
10.01.21;20:30:00;se600216;6,85;7,71;1603,835;310;303,81;890,12;7,04;0,02
10.01.21;20:40:00;se600216;6,65;7,67;1542,674;303;291,41;884,77;6,88;0,18
10.01.21;20:50:00;se600216;6,35;6,96;1099,678;291;289,79;803,40;6,95;0,03
10.01.21;21:00:00;se600216;6,21;6,75;984,207;290;290,40;779,94;7,01;0,01
10.01.21;21:10:00;se600216;6,24;7,02;1152,231;290;280,52;810,45;7,05;0,01
10.01.21;21:20:00;se600216;6,62;7,23;1292,187;283;280,07;835,09;7,07;0,01
10.01.21;21:30:00;se600216;6,43;6,95;1076,094;282;281,50;802,49;7,03;0,07
10.01.21;21:40:00;se600216;6,16;7,04;1164,080;282;274,16;812,84;7,00;0,01
10.01.21;21:50:00;se600216;6,31;7,13;1214,150;282;275,42;823,24;7,04;0,00
10.01.21;22:00:00;se600216;6,60;7,45;1410,032;274;265,30;859,86;7,11;0,00
10.01.21;22:10:00;se600216;6,42;7,10;1196,962;270;269,21;819,96;7,10;0,00
10.01.21;22:20:00;se600216;6,09;6,79;1022,765;266;257,72;784,30;7,13;0,00
10.01.21;22:30:00;se600216;5,94;6,77;1015,434;262;257,58;781,73;7,18;0,00
10.01.21;22:40:00;se600216;6,15;6,97;1128,339;262;254,29;805,54;7,24;0,00
10.01.21;22:50:00;se600216;6,54;7,30;1305,586;258;256,06;842,87;7,32;0,00
10.01.21;23:00:00;se600216;6,54;7,33;1357,137;258;255,44;846,20;7,41;0,00
10.01.21;23:10:00;se600216;8,71;9,65;3158,759;251;245,64;1113,91;7,42;0,00
10.01.21;23:20:00;se600216;8,52;9,63;3116,204;253;256,30;1111,67;7,40;0,00
10.01.21;23:30:00;se600216;8,22;9,49;2984,616;254;251,23;1095,56;7,45;0,00
10.01.21;23:40:00;se600216;8,19;9,32;2828,174;254;253,28;1075,86;7,47;0,01
10.01.21;23:50:00;se600216;7,88;9,06;2604,837;252;243,85;1046,43;7,58;0,05
11.01.21;00:00:00;se600216;8,56;9,60;3119,325;245;242,61;1108,70;7,51;0,05
11.01.21;00:10:00;se600216;8,62;9,71;3216,946;244;245,13;1120,34;7,58;0,05
11.01.21;00:20:00;se600216;8,31;9,38;2892,378;244;239,99;1082,80;7,69;0,05
11.01.21;00:30:00;se600216;8,65;9,76;3268,642;240;235,82;1127,38;7,70;0,05
11.01.21;00:40:00;se600216;8,86;9,94;3589,786;238;234,83;1147,83;7,71;0,04
11.01.21;00:50:00;se600216;10,39;10,11;5362,981;238;243,00;1167,40;7,67;0,38
11.01.21;01:00:00;se600216;11,69;10,12;6147,246;244;251,53;1168,02;7,67;2,93
11.01.21;01:10:00;se600216;13,41;10,11;6379,225;247;254,28;1167,36;7,78;7,93
11.01.21;01:20:00;se600216;13,42;10,11;6346,714;247;253,73;1167,06;7,71;8,32
11.01.21;01:30:00;se600216;12,11;10,11;6352,606;252;252,75;1167,07;7,69;6,23
11.01.21;01:40:00;se600216;11,45;10,11;6365,982;252;244,93;1166,99;7,68;3,28
11.01.21;01:50:00;se600216;11,71;10,11;6380,914;249;244,15;1167,53;7,51;4,44
11.01.21;02:00:00;se600216;11,79;10,11;6366,034;248;237,08;1167,72;7,51;4,83
11.01.21;02:10:00;se600216;12,26;10,11;6379,842;241;245,22;1167,24;7,50;6,18
11.01.21;02:20:00;se600216;12,29;10,11;6371,954;241;242,11;1167,65;7,50;6,56
11.01.21;02:30:00;se600216;12,83;10,11;6371,186;241;245,26;1166,99;7,50;7,56
11.01.21;02:40:00;se600216;12,42;10,11;6374,493;241;243,45;1167,73;7,50;7,07
11.01.21;02:50:00;se600216;12,38;10,11;6356,286;241;247,18;1167,17;7,49;6,49
11.01.21;03:00:00;se600216;12,31;10,11;6369,195;241;247,03;1167,78;7,50;6,59
11.01.21;03:10:00;se600216;12,93;10,11;6375,631;245;253,85;1167,43;7,56;7,50
11.01.21;03:20:00;se600216;12,01;10,11;6351,080;251;246,32;1167,26;7,69;6,44
11.01.21;03:30:00;se600216;11,95;10,11;5998,163;250;240,62;1167,67;7,63;6,29
11.01.21;03:40:00;se600216;12,72;10,11;5250,366;248;249,09;1167,51;7,63;8,94
11.01.21;03:50:00;se600216;12,75;10,11;5251,222;249;245,52;1167,41;7,63;9,86
11.01.21;04:00:00;se600216;12,79;10,11;5250,073;249;246,19;1167,37;7,70;9,66
11.01.21;04:10:00;se600216;13,31;10,11;5251,003;246;252,18;1167,34;7,70;10,14
11.01.21;04:20:00;se600216;13,96;10,11;5253,710;249;258,57;1167,73;7,69;11,27
11.01.21;04:30:00;se600216;13,96;10,11;5371,820;254;247,90;1166,90;7,76;11,44
11.01.21;04:40:00;se600216;13,69;10,11;5424,534;252;247,38;1167,65;7,79;11,13
11.01.21;04:50:00;se600216;13,52;10,10;5420,306;251;251,78;1166,58;7,76;11,06
11.01.21;05:00:00;se600216;12,84;10,11;5422,238;251;252,29;1167,43;7,80;9,81
11.01.21;05:10:00;se600216;13,26;10,11;5307,754;251;252,12;1167,14;7,80;10,22
11.01.21;05:20:00;se600216;13,13;10,11;5251,212;256;263,57;1167,06;7,82;10,38
11.01.21;05:30:00;se600216;13,38;10,11;5247,669;258;257,26;1167,03;7,85;10,59
11.01.21;05:40:00;se600216;13,71;10,11;5250,886;255;254,61;1167,30;7,85;11,10
11.01.21;05:50:00;se600216;13,54;10,11;5250,776;257;262,56;1167,42;7,79;10,74
11.01.21;06:00:00;se600216;13,97;10,11;4988,999;260;257,35;1167,52;7,75;12,20
11.01.21;06:10:00;se600216;14,16;10,11;4721,967;256;254,68;1167,11;7,72;13,19
11.01.21;06:20:00;se600216;12,77;10,11;4720,230;256;252,64;1166,96;7,79;11,05
11.01.21;06:30:00;se600216;12,84;10,11;4719,398;255;247,00;1167,11;7,80;10,62
11.01.21;06:40:00;se600216;13,06;10,11;4720,951;251;251,72;1167,26;7,75;11,09
11.01.21;06:50:00;se600216;12,86;10,11;4785,717;251;248,36;1166,95;7,72;11,38
11.01.21;07:00:00;se600216;13,43;10,11;4877,085;251;252,48;1167,47;7,61;11,82
11.01.21;07:10:00;se600216;13,07;10,11;4874,794;251;261,95;1166,89;7,65;11,09
11.01.21;07:20:00;se600216;13,52;10,11;4873,692;255;251,83;1166,84;7,71;11,61
11.01.21;07:30:00;se600216;13,31;10,11;4876,943;258;251,57;1167,27;7,75;10,71
11.01.21;07:40:00;se600216;12,97;10,11;4875,105;253;253,69;1167,11;7,82;10,47
11.01.21;07:50:00;se600216;13,20;10,11;4780,161;253;249,79;1167,08;7,83;11,07
11.01.21;08:00:00;se600216;13,88;10,11;4111,434;249;254,92;1167,78;7,77;12,53
11.01.21;08:10:00;se600216;12,48;10,11;3921,766;253;254,77;1166,81;7,73;11,16
11.01.21;08:20:00;se600216;11,90;10,11;3925,230;253;250,23;1167,23;7,80;10,40
11.01.21;08:30:00;se600216;12,13;10,11;3925,534;253;249,31;1167,02;7,84;10,65
11.01.21;08:40:00;se600216;12,11;10,11;3923,919;252;246,71;1167,12;7,88;10,69
11.01.21;08:50:00;se600216;12,21;10,11;3924,464;250;249,27;1167,25;7,95;10,96
11.01.21;09:00:00;se600216;12,76;10,11;3990,906;250;244,33;1167,25;8,02;11,43
11.01.21;09:10:00;se600216;12,49;10,11;4049,987;248;244,15;1166,73;8,08;11,13
11.01.21;09:20:00;se600216;12,51;10,11;4053,608;247;248,65;1167,29;7,98;10,91
11.01.21;09:30:00;se600216;13,48;10,11;3950,444;252;245,33;1167,13;8,11;12,32
11.01.21;09:40:00;se600216;13,66;10,11;3925,120;250;250,17;1167,34;8,12;12,69
11.01.21;09:50:00;se600216;14,07;10,11;3924,947;250;249,44;1167,58;8,12;13,35
11.01.21;10:00:00;se600216;13,38;10,11;3924,591;248;245,57;1167,13;8,14;12,53
11.01.21;10:10:00;se600216;13,78;10,11;3926,642;247;242,82;1167,49;8,13;13,02
11.01.21;10:20:00;se600216;14,20;10,11;3922,946;246;242,58;1166,76;8,14;13,27
11.01.21;10:30:00;se600216;14,38;10,11;3925,880;244;245,74;1167,48;8,08;13,56
11.01.21;10:40:00;se600216;15,58;10,11;3924,494;246;246,76;1167,13;7,99;14,76
11.01.21;10:50:00;se600216;14,09;10,11;3925,432;249;245,33;1167,18;8,13;13,37
11.01.21;11:00:00;se600216;14,14;10,11;3923,192;250;244,48;1166,78;7,99;13,42
11.01.21;11:10:00;se600216;13,55;10,11;3923,994;255;257,16;1167,03;8,11;12,51
11.01.21;11:20:00;se600216;14,05;10,11;3924,549;255;255,64;1167,41;8,21;13,43
11.01.21;11:30:00;se600216;15,34;10,11;3924,958;255;252,77;1167,15;8,24;15,13
11.01.21;11:40:00;se600216;16,18;10,11;3925,066;251;248,28;1167,56;8,10;15,85
11.01.21;11:50:00;se600216;15,77;10,11;4000,276;248;248,99;1166,58;7,89;15,22
11.01.21;12:00:00;se600216;15,35;10,11;4052,090;248;245,33;1167,09;8,00;14,66
11.01.21;12:10:00;se600216;14,50;10,11;4050,550;253;253,34;1167,07;7,92;13,85
11.01.21;12:20:00;se600216;14,64;10,11;4051,948;255;250,34;1167,39;8,01;13,63
11.01.21;12:30:00;se600216;15,67;10,11;4051,489;250;252,34;1167,02;7,97;14,80
11.01.21;12:40:00;se600216;15,39;10,11;4053,164;253;247,78;1167,55;7,92;14,61
11.01.21;12:50:00;se600216;15,25;10,11;4054,066;253;248,65;1167,50;8,08;14,81
11.01.21;13:00:00;se600216;17,18;10,11;4051,690;249;247,31;1167,48;8,01;16,99
11.01.21;13:10:00;se600216;16,79;10,11;4049,485;247;252,61;1166,95;7,95;16,23
11.01.21;13:20:00;se600216;15,97;10,11;3927,319;249;249,19;1167,42;8,01;15,37
11.01.21;13:30:00;se600216;16,49;10,11;3925,030;247;251,72;1166,98;8,02;16,06
11.01.21;13:40:00;se600216;16,88;10,11;3923,541;247;248,48;1167,26;8,02;16,82
11.01.21;13:50:00;se600216;16,34;10,11;3922,937;247;248,78;1167,23;8,04;16,28
11.01.21;14:00:00;se600216;16,90;10,12;3926,095;247;248,75;1167,85;7,96;16,69
11.01.21;14:10:00;se600216;17,04;10,11;3928,836;247;251,73;1167,16;8,00;16,63
11.01.21;14:20:00;se600216;17,03;10,10;4051,225;250;253,89;1166,47;7,81;16,23
11.01.21;14:30:00;se600216;16,69;10,11;4101,193;252;246,10;1167,29;8,05;16,24
11.01.21;14:40:00;se600216;16,85;10,11;4053,800;246;246,60;1167,14;8,05;16,31
11.01.21;14:50:00;se600216;17,13;10,11;4050,927;244;247,85;1167,09;7,95;16,85
11.01.21;15:00:00;se600216;16,75;10,11;4054,963;244;251,37;1167,41;7,94;16,24
11.01.21;15:10:00;se600216;16,61;10,11;4052,925;246;247,92;1167,21;7,95;16,29
11.01.21;15:20:00;se600216;16,35;10,11;4034,646;246;248,83;1166,70;7,99;16,16
11.01.21;15:30:00;se600216;16,86;10,11;3925,898;246;250,87;1167,50;7,93;16,58
11.01.21;15:40:00;se600216;16,72;10,11;3924,467;246;250,17;1167,35;7,96;16,37
11.01.21;15:50:00;se600216;16,88;10,11;4043,403;251;253,58;1167,51;8,01;16,71
11.01.21;16:00:00;se600216;17,03;10,11;4050,222;253;252,90;1167,24;8,06;16,55
11.01.21;16:10:00;se600216;16,51;10,11;4048,932;253;250,95;1166,81;8,03;16,12
11.01.21;16:20:00;se600216;16,91;10,11;4051,327;253;249,07;1167,26;8,00;16,65
11.01.21;16:30:00;se600216;15,76;10,11;4050,945;253;247,32;1166,79;8,06;14,94
11.01.21;16:40:00;se600216;16,09;10,11;4053,037;248;249,29;1167,51;7,89;15,52
11.01.21;16:50:00;se600216;17,94;10,11;4052,369;249;254,19;1167,34;7,92;17,54
11.01.21;17:00:00;se600216;16,41;10,11;4050,460;251;247,75;1167,00;8,09;16,26
11.01.21;17:10:00;se600216;17,10;10,11;3969,729;251;250,64;1167,10;8,09;16,84
11.01.21;17:20:00;se600216;17,29;10,11;3922,642;251;253,20;1167,07;8,08;16,99
11.01.21;17:30:00;se600216;17,49;10,11;3925,139;251;251,69;1167,36;8,10;17,49
11.01.21;17:40:00;se600216;17,47;10,11;3922,698;251;246,62;1167,38;8,19;17,26
11.01.21;17:50:00;se600216;17,36;10,11;3924,255;247;245,32;1167,60;8,07;17,20
11.01.21;18:00:00;se600216;18,37;10,10;3921,043;247;249,48;1166,43;7,84;18,17
11.01.21;18:10:00;se600216;17,40;10,11;3923,732;247;246,87;1167,14;7,75;17,18
11.01.21;18:20:00;se600216;17,89;10,11;3923,981;247;246,84;1167,56;7,73;17,63
11.01.21;18:30:00;se600216;18,30;10,11;3920,923;247;248,28;1167,05;7,53;17,94
11.01.21;18:40:00;se600216;17,41;10,11;3924,003;247;248,57;1167,43;7,61;17,33
11.01.21;18:50:00;se600216;17,69;10,11;4044,446;247;247,23;1166,86;7,78;17,55
11.01.21;19:00:00;se600216;18,48;10,11;4051,937;247;246,74;1167,42;7,75;18,10
11.01.21;19:10:00;se600216;19,04;10,11;4051,329;247;246,68;1167,55;7,55;18,81
11.01.21;19:20:00;se600216;17,95;10,11;4050,464;247;244,77;1167,04;7,62;17,75
11.01.21;19:30:00;se600216;18,49;10,11;3928,827;247;245,77;1167,44;7,52;18,45
11.01.21;19:40:00;se600216;18,67;10,11;3923,401;247;245,72;1167,25;7,58;18,54
11.01.21;19:50:00;se600216;18,63;10,11;3922,510;247;247,80;1166,97;7,69;18,65
11.01.21;20:00:00;se600216;18,48;10,11;3923,360;247;247,27;1167,52;7,90;18,64
11.01.21;20:10:00;se600216;19,24;10,11;3923,994;247;248,70;1167,51;8,09;19,31
11.01.21;20:20:00;se600216;19,55;10,11;3918,969;247;248,71;1166,76;8,21;19,54
