Datum (Anlage);Zeit (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
19.01.21;10:00:00;15,50;10,11;5262,297;224;229,03;1167,48;7,02;12,94
19.01.21;10:10:00;14,62;10,10;5284,666;228;232,56;1166,88;7,07;12,04
19.01.21;10:20:00;14,07;10,11;5698,918;230;235,90;1168,08;7,05;9,94
19.01.21;10:30:00;14,47;10,11;6371,578;230;239,15;1167,71;7,10;10,27
19.01.21;10:40:00;14,13;10,11;6347,659;230;236,35;1167,33;7,03;9,80
19.01.21;10:50:00;13,37;10,11;6375,430;230;233,66;1167,35;7,00;8,61
19.01.21;11:00:00;13,39;10,11;6378,194;230;237,01;1167,47;7,04;8,20
19.01.21;11:10:00;13,55;10,11;6380,103;235;241,40;1167,62;7,10;8,22
19.01.21;11:20:00;12,30;10,11;6378,838;239;237,63;1167,44;7,22;5,85
19.01.21;11:30:00;12,02;10,11;6379,332;239;232,38;1167,33;7,19;5,21
19.01.21;11:40:00;11,81;10,11;6379,996;237;233,80;1167,56;7,19;4,28
19.01.21;11:50:00;11,77;10,11;6379,857;237;236,37;1167,51;7,30;4,23
19.01.21;12:00:00;11,55;10,11;6379,010;242;246,48;1167,33;7,42;3,47
19.01.21;12:10:00;11,19;10,11;6277,741;249;250,17;1167,34;7,68;0,73
19.01.21;12:20:00;10,87;10,11;5729,771;250;268,98;1167,35;8,02;0,00
19.01.21;12:30:00;9,91;10,11;4976,853;261;255,98;1167,00;8,20;-0,01
19.01.21;12:40:00;9,10;10,10;3902,920;261;262,35;1166,40;8,21;-0,01
19.01.21;12:50:00;8,46;9,33;2817,634;265;277,75;1077,90;8,35;-0,01
19.01.21;13:00:00;7,97;8,93;2456,287;272;275,68;1030,93;8,50;-0,01
19.01.21;13:10:00;8,55;9,36;2862,088;272;276,02;1080,87;8,50;0,00
19.01.21;13:20:00;8,37;9,19;2697,600;272;276,46;1061,46;8,50;0,01
19.01.21;13:30:00;8,87;9,70;3189,543;272;275,75;1120,45;8,46;0,01
19.01.21;13:40:00;8,89;9,99;3602,474;275;276,21;1153,97;8,40;0,01
19.01.21;13:50:00;8,35;9,40;2882,485;270;266,72;1085,11;8,41;0,01
19.01.21;14:00:00;8,99;9,80;3356,918;269;274,01;1131,39;8,46;0,01
19.01.21;14:10:00;9,30;9,99;3777,343;269;272,47;1153,45;8,40;0,02
19.01.21;14:20:00;9,61;10,05;4095,175;269;274,20;1161,13;8,39;0,06
19.01.21;14:30:00;9,59;10,10;4248,763;269;272,24;1166,45;8,41;0,06
19.01.21;14:40:00;8,55;9,68;3241,393;266;257,54;1117,58;8,54;0,06
19.01.21;14:50:00;8,41;9,31;2808,113;259;261,31;1075,63;8,61;0,06
19.01.21;15:00:00;9,02;10,02;3957,310;259;258,40;1156,77;8,54;0,06
19.01.21;15:10:00;9,89;10,11;4980,182;259;258,29;1167,26;8,55;0,05
19.01.21;15:20:00;9,05;9,90;3600,150;259;254,45;1142,85;8,45;0,07
19.01.21;15:30:00;9,22;9,92;3813,490;255;250,98;1145,21;8,32;0,07
19.01.21;15:40:00;9,68;10,11;4507,385;254;247,16;1167,35;8,18;0,07
19.01.21;15:50:00;10,40;10,11;5007,360;247;250,62;1167,46;8,10;0,07
19.01.21;16:00:00;10,16;10,11;5091,516;247;252,01;1167,52;8,10;0,07
19.01.21;16:10:00;11,14;10,11;5982,445;247;252,08;1167,65;8,13;0,08
19.01.21;16:20:00;11,17;10,11;6275,289;247;250,96;1167,65;8,22;0,55
19.01.21;16:30:00;11,52;10,11;6378,966;247;249,35;1167,45;8,39;2,60
19.01.21;16:40:00;11,14;10,11;6376,252;247;241,76;1167,57;8,40;1,30
19.01.21;16:50:00;11,21;10,11;6376,479;247;241,93;1167,63;8,40;1,97
19.01.21;17:00:00;11,51;10,11;6381,073;247;245,08;1167,65;8,46;3,72
19.01.21;17:10:00;11,94;10,11;6380,083;247;247,12;1167,52;8,51;5,11
19.01.21;17:20:00;12,11;10,11;6380,858;247;247,52;1167,62;8,52;5,40
19.01.21;17:30:00;12,41;10,11;6372,472;247;246,34;1167,67;8,59;6,46
19.01.21;17:40:00;12,37;10,11;6363,050;247;244,75;1167,37;8,60;6,16
19.01.21;17:50:00;12,32;10,11;6362,146;247;241,78;1167,49;8,60;6,04
19.01.21;18:00:00;12,16;10,11;6359,276;241;240,75;1167,48;8,51;5,24
19.01.21;18:10:00;11,87;10,11;6370,525;239;243,73;1167,49;8,42;4,40
19.01.21;18:20:00;12,27;10,11;6377,898;239;245,06;1167,47;8,40;4,98
19.01.21;18:30:00;11,76;10,11;6376,610;245;246,62;1167,29;8,40;3,50
19.01.21;18:40:00;11,34;10,11;6378,721;248;235,36;1167,51;8,36;2,18
19.01.21;18:50:00;11,69;10,11;6377,548;243;255,99;1167,42;8,39;2,83
19.01.21;19:00:00;11,30;10,11;6372,316;249;237,65;1167,84;8,49;1,67
19.01.21;19:10:00;12,18;10,11;6380,884;241;240,14;1167,65;8,60;5,71
19.01.21;19:20:00;13,10;10,11;6381,594;240;228,83;1167,98;8,66;8,06
19.01.21;19:30:00;13,55;10,11;6353,681;235;247,43;1167,45;8,71;8,86
19.01.21;19:40:00;13,99;10,11;6367,090;237;239,39;1167,73;8,85;9,83
19.01.21;19:50:00;15,35;10,11;6370,729;237;237,38;1167,84;8,95;12,09
19.01.21;20:00:00;17,35;10,11;6361,087;237;234,09;1167,99;9,10;14,69
19.01.21;20:10:00;17,49;10,11;6358,494;237;234,22;1167,69;9,00;15,18
19.01.21;20:20:00;17,89;10,11;6345,081;237;231,85;1167,87;9,11;15,39
19.01.21;20:30:00;18,23;10,11;6343,238;237;230,89;1167,53;9,05;15,90
19.01.21;20:40:00;18,57;10,11;6345,748;237;229,12;1167,65;9,18;16,04
19.01.21;20:50:00;18,66;10,11;6346,152;235;227,35;1167,83;9,07;16,11
19.01.21;21:00:00;18,64;10,11;6345,310;231;235,18;1167,72;8,99;16,37
19.01.21;21:10:00;18,59;10,11;6345,718;231;235,68;1167,50;8,96;16,26
19.01.21;21:20:00;18,53;10,11;6347,101;231;234,02;1167,70;8,91;16,49
19.01.21;21:30:00;18,86;10,11;6345,698;231;233,97;1168,04;8,98;16,68
19.01.21;21:40:00;19,22;10,11;6345,402;231;234,02;1167,63;9,05;17,11
19.01.21;21:50:00;19,68;10,11;6341,324;231;232,91;1167,77;9,00;17,41
19.01.21;22:00:00;20,09;10,11;6346,851;231;234,93;1167,85;8,92;17,91
19.01.21;22:10:00;19,74;10,11;6345,779;231;236,51;1167,43;8,90;17,38
19.01.21;22:20:00;19,36;10,11;6346,815;231;235,66;1167,55;8,81;17,29
19.01.21;22:30:00;18,96;10,11;6346,606;231;236,08;1167,22;8,68;16,57
19.01.21;22:40:00;17,09;10,11;6349,255;231;229,34;1167,76;8,60;14,44
19.01.21;22:50:00;18,01;10,11;6344,134;228;222,38;1167,85;8,55;15,42
19.01.21;23:00:00;18,60;10,11;6346,169;226;223,95;1167,82;8,45;16,45
19.01.21;23:10:00;19,13;10,11;6359,270;226;223,20;1167,78;8,35;16,91
19.01.21;23:20:00;19,38;10,11;6381,305;226;222,19;1167,88;8,23;17,14
19.01.21;23:30:00;19,95;10,11;6379,900;226;223,81;1167,78;8,15;17,81
19.01.21;23:40:00;20,54;10,11;6380,040;226;224,72;1167,90;8,05;18,42
19.01.21;23:50:00;21,00;10,11;6380,419;226;220,96;1167,97;8,09;18,79
20.01.21;00:00:00;21,87;10,11;6375,430;226;221,97;1167,55;7,91;19,67
20.01.21;00:10:00;21,54;10,11;6339,864;226;219,92;1167,37;7,96;19,15
20.01.21;00:20:00;21,26;10,11;6342,016;226;218,34;1168,14;7,94;18,78
20.01.21;00:30:00;20,85;10,11;6337,591;219;218,64;1167,60;7,82;18,62
20.01.21;00:40:00;20,86;10,11;6347,392;217;222,13;1168,12;7,71;18,83
20.01.21;00:50:00;21,44;10,11;6343,876;217;222,46;1167,22;7,78;19,45
20.01.21;01:00:00;20,84;10,11;6160,085;217;222,97;1168,10;8,03;18,76
20.01.21;01:10:00;20,18;10,11;5290,776;217;222,91;1167,64;8,14;18,66
20.01.21;01:20:00;19,42;10,11;5295,879;217;221,80;1167,74;8,14;17,52
20.01.21;01:30:00;19,06;10,11;5299,155;219;229,73;1167,95;8,22;17,19
20.01.21;01:40:00;19,88;10,11;5287,816;224;213,51;1168,13;8,28;17,91
20.01.21;01:50:00;18,86;10,11;5301,317;219;219,77;1167,65;8,04;17,42
20.01.21;02:00:00;19,06;10,11;5299,670;219;217,03;1167,58;8,01;17,50
20.01.21;02:10:00;18,90;10,12;5308,298;219;215,86;1168,53;7,89;17,29
20.01.21;02:20:00;19,15;10,11;5297,386;219;216,45;1167,35;8,06;17,72
20.01.21;02:30:00;19,92;10,11;5297,494;219;214,84;1168,17;8,05;18,08
20.01.21;02:40:00;19,76;10,11;5305,299;219;214,13;1167,51;7,91;18,17
20.01.21;02:50:00;19,40;10,11;5298,280;219;214,54;1167,69;8,10;17,75
20.01.21;03:00:00;19,76;10,11;5305,934;219;214,19;1168,06;8,19;18,24
20.01.21;03:10:00;20,07;10,11;5303,603;219;212,76;1167,63;8,17;18,38
20.01.21;03:20:00;20,06;10,11;5302,983;219;212,44;1167,62;8,20;18,24
20.01.21;03:30:00;19,66;10,11;5304,058;216;209,69;1167,75;8,09;17,81
20.01.21;03:40:00;19,35;10,11;5303,063;213;214,19;1167,78;7,94;17,86
20.01.21;03:50:00;19,85;10,11;5298,054;213;215,51;1167,73;8,09;18,33
20.01.21;04:00:00;19,31;10,12;5303,657;213;216,00;1168,29;8,10;17,70
20.01.21;04:10:00;19,27;10,11;5301,907;213;214,40;1167,51;8,12;17,91
20.01.21;04:20:00;18,67;10,11;5300,367;213;214,80;1167,49;8,12;17,20
20.01.21;04:30:00;18,76;10,11;5301,240;213;213,73;1167,89;8,10;17,27
20.01.21;04:40:00;19,07;10,11;5301,915;213;211,80;1167,99;8,01;17,60
20.01.21;04:50:00;19,13;10,11;5303,047;213;209,86;1167,77;7,96;17,66
20.01.21;05:00:00;19,98;10,11;5300,001;213;209,48;1168,20;7,91;18,33
20.01.21;05:10:00;20,33;10,11;5302,468;213;211,89;1167,44;8,03;19,06
20.01.21;05:20:00;19,95;10,11;5300,532;213;213,62;1167,71;7,98;18,53
20.01.21;05:30:00;19,41;10,11;5305,222;213;214,43;1167,70;7,84;18,29
20.01.21;05:40:00;20,32;10,11;5291,533;213;214,02;1167,98;7,74;18,94
20.01.21;05:50:00;19,95;10,11;5301,984;213;215,60;1167,62;7,53;18,76
20.01.21;06:00:00;19,69;10,11;5300,519;213;215,97;1167,23;7,64;18,32
20.01.21;06:10:00;19,99;10,11;5301,063;213;213,83;1168,06;7,56;18,63
20.01.21;06:20:00;19,24;10,11;4777,884;213;214,64;1167,93;7,51;18,25
20.01.21;06:30:00;19,40;10,11;4498,431;213;213,61;1167,19;7,66;18,52
20.01.21;06:40:00;19,33;10,11;4499,749;213;211,87;1167,83;7,69;18,41
20.01.21;06:50:00;19,27;10,11;4496,818;213;211,29;1167,62;7,76;18,38
20.01.21;07:00:00;19,09;10,11;4499,630;213;211,24;1167,54;7,82;18,24
20.01.21;07:10:00;19,50;10,11;4498,700;213;211,14;1167,85;7,87;18,54
20.01.21;07:20:00;19,64;10,11;4499,919;213;209,37;1167,89;7,88;18,57
20.01.21;07:30:00;19,69;10,11;4498,597;213;208,46;1167,70;7,88;18,55
20.01.21;07:40:00;18,80;10,11;4496,059;213;209,67;1167,28;7,86;17,81
20.01.21;07:50:00;19,39;10,11;4503,057;213;210,72;1167,91;7,90;18,31
20.01.21;08:00:00;19,21;10,11;4496,899;213;209,70;1167,35;8,07;18,23
20.01.21;08:10:00;19,02;10,11;4501,441;213;208,91;1167,66;8,17;17,93
20.01.21;08:20:00;18,61;10,11;4500,064;213;209,21;1167,61;8,20;17,72
20.01.21;08:30:00;19,04;10,11;4499,910;213;208,83;1167,48;8,32;17,86
20.01.21;08:40:00;19,06;10,11;4499,689;213;207,04;1167,95;8,37;17,91
20.01.21;08:50:00;18,29;10,11;4495,801;213;205,94;1167,34;8,24;16,95
20.01.21;09:00:00;18,98;10,11;4499,459;213;205,87;1167,87;8,22;17,59
20.01.21;09:10:00;19,00;10,11;4497,271;208;207,02;1167,24;8,04;17,83
20.01.21;09:20:00;19,37;10,11;4500,269;206;218,29;1167,92;7,81;18,22
20.01.21;09:30:00;18,73;10,11;4498,851;212;210,01;1167,51;7,80;17,83
20.01.21;09:40:00;19,06;10,11;4497,810;212;210,11;1167,46;7,72;17,99
20.01.21;09:50:00;18,82;10,11;4498,338;212;210,43;1167,55;7,78;17,92
20.01.21;10:00:00;18,82;10,11;4501,188;212;208,72;1167,80;7,76;17,74
20.01.21;10:10:00;19,06;10,11;4499,801;212;207,04;1167,47;7,72;18,01
20.01.21;10:20:00;19,01;10,11;4499,382;212;208,12;1167,72;7,76;17,87
20.01.21;10:30:00;18,87;10,11;4500,460;212;208,55;1167,50;7,81;17,89
20.01.21;10:40:00;19,04;10,11;4498,979;212;208,66;1167,66;7,88;18,17
20.01.21;10:50:00;18,93;10,11;4500,094;212;208,98;1167,70;7,90;17,93
20.01.21;11:00:00;19,24;10,11;4499,158;212;211,59;1167,51;7,93;18,38
20.01.21;11:10:00;19,02;10,11;4499,962;212;210,26;1167,48;8,13;18,10
20.01.21;11:20:00;18,99;10,11;4496,348;212;210,24;1167,62;8,15;18,01
20.01.21;11:30:00;19,06;10,11;4497,929;212;208,63;1167,45;8,12;18,22
20.01.21;11:40:00;19,14;10,11;4500,248;212;209,11;1167,39;8,22;18,31
20.01.21;11:50:00;18,79;10,11;4496,180;212;210,20;1167,46;8,32;17,95
20.01.21;12:00:00;18,64;10,11;4502,014;212;209,68;1167,94;8,32;17,66
20.01.21;12:10:00;19,09;10,11;4445,610;212;208,47;1167,67;8,37;18,15
20.01.21;12:20:00;20,05;10,11;4354,624;212;208,33;1167,25;8,45;19,05
20.01.21;12:30:00;19,40;10,11;4357,105;212;210,14;1167,62;8,42;18,73
20.01.21;12:40:00;19,18;10,11;4354,909;212;213,59;1167,20;8,40;18,41
20.01.21;12:50:00;18,13;10,11;4356,544;212;214,12;1167,45;8,21;17,24
20.01.21;13:00:00;18,07;10,11;4355,402;212;211,85;1167,70;8,20;17,17
20.01.21;13:10:00;18,01;10,11;4356,214;212;209,55;1167,53;8,21;16,96
20.01.21;13:20:00;17,60;10,11;4356,174;212;208,41;1167,35;8,19;16,61
20.01.21;13:30:00;17,64;10,11;4354,208;212;210,93;1167,46;8,20;16,70
20.01.21;13:40:00;17,39;10,11;4356,303;212;211,92;1167,23;8,38;16,19
20.01.21;13:50:00;16,52;10,11;4356,339;212;211,69;1167,76;8,44;15,42
20.01.21;14:00:00;16,89;10,11;4355,261;212;206,70;1167,63;8,53;15,88
20.01.21;14:10:00;17,67;10,11;4355,443;212;205,72;1167,56;8,62;16,41
20.01.21;14:20:00;18,10;10,11;4355,539;212;205,48;1167,46;8,74;17,07
20.01.21;14:30:00;17,87;10,11;4356,939;212;205,20;1167,51;8,88;16,67
20.01.21;14:40:00;17,91;10,11;4357,667;212;207,57;1167,54;8,87;16,78
20.01.21;14:50:00;17,27;10,11;4355,759;212;206,41;1167,28;8,90;16,29
20.01.21;15:00:00;16,89;10,11;4357,519;212;206,55;1167,24;8,90;15,86
20.01.21;15:10:00;15,63;10,11;4354,295;205;204,94;1167,11;8,84;14,44
20.01.21;15:20:00;16,31;10,11;4357,908;204;206,89;1167,82;8,86;15,30
20.01.21;15:30:00;16,49;10,11;4354,700;204;205,82;1167,53;8,91;15,40
20.01.21;15:40:00;17,24;10,11;4356,268;204;208,71;1167,73;8,92;16,26
20.01.21;15:50:00;17,48;10,11;4357,468;204;207,75;1167,39;9,00;16,47
20.01.21;16:00:00;16,43;10,11;4352,118;204;203,05;1167,49;9,00;15,36
20.01.21;16:10:00;17,19;10,11;4356,710;204;201,78;1167,71;8,97;16,23
20.01.21;16:20:00;17,49;10,11;4356,772;204;202,74;1167,51;8,94;16,43
20.01.21;16:30:00;17,11;10,11;4358,732;204;204,38;1167,21;8,88;16,07
20.01.21;16:40:00;16,30;10,11;4355,513;204;201,65;1167,47;8,86;14,99
20.01.21;16:50:00;16,61;10,11;4357,669;204;199,28;1167,39;8,97;15,38
20.01.21;17:00:00;16,12;10,11;4356,729;201;190,86;1167,20;9,20;14,73
20.01.21;17:10:00;15,40;10,11;4355,144;195;194,57;1167,41;9,25;13,98
20.01.21;17:20:00;16,43;10,11;4358,144;195;191,54;1167,72;9,41;15,26
20.01.21;17:30:00;16,37;10,11;4356,452;195;190,60;1167,44;9,43;15,20
20.01.21;17:40:00;16,84;10,11;4356,882;195;181,52;1167,22;9,66;15,68
20.01.21;17:50:00;16,91;10,11;4354,429;187;193,40;1167,81;9,37;15,61
20.01.21;18:00:00;17,96;10,11;4356,279;192;197,69;1167,62;9,60;16,89
20.01.21;18:10:00;18,17;10,11;4354,655;196;192,06;1167,29;9,79;17,26
20.01.21;18:20:00;17,91;10,11;4356,074;193;186,74;1167,59;9,79;17,00
20.01.21;18:30:00;17,26;10,04;4162,695;189;189,40;1159,32;9,53;16,67
20.01.21;18:40:00;17,34;9,61;3065,422;189;189,52;1109,55;9,52;18,37
20.01.21;18:50:00;17,93;9,61;3068,342;189;189,02;1109,76;9,55;18,98
20.01.21;19:00:00;17,74;9,61;3066,124;189;187,94;1109,11;9,51;18,79
20.01.21;19:10:00;17,42;9,61;3065,940;189;188,99;1109,25;9,38;18,59
20.01.21;19:20:00;18,09;9,61;3066,831;189;193,21;1109,26;9,32;18,99
20.01.21;19:30:00;17,57;9,60;3064,393;189;193,18;1108,61;9,23;18,53
20.01.21;19:40:00;17,30;9,60;3066,804;189;191,97;1109,00;9,22;18,12
20.01.21;19:50:00;17,40;9,60;3066,417;189;192,21;1108,97;9,25;18,30
20.01.21;20:00:00;17,03;9,61;3067,933;189;192,17;1109,28;9,22;18,04
20.01.21;20:10:00;17,05;9,60;3066,320;192;197,55;1108,83;9,26;17,69
20.01.21;20:20:00;16,84;9,61;3067,593;195;190,08;1109,50;9,37;17,49
20.01.21;20:30:00;17,54;9,61;3068,029;195;189,35;1109,67;9,48;18,07
20.01.21;20:40:00;17,25;9,61;3067,583;191;187,44;1109,43;9,40;18,19
20.01.21;20:50:00;17,60;9,26;2732,946;189;190,95;1068,82;9,30;19,46
20.01.21;21:00:00;17,67;9,05;2554,335;189;190,34;1045,71;9,29;19,97
20.01.21;21:10:00;17,82;9,05;2553,714;189;189,29;1045,72;9,32;20,18
20.01.21;21:20:00;17,78;9,05;2552,941;189;192,61;1045,56;9,42;20,06
20.01.21;21:30:00;17,15;9,05;2553,091;189;186,97;1045,44;9,32;19,13
20.01.21;21:40:00;16,78;9,13;2623,251;189;181,52;1054,75;9,29;18,01
20.01.21;21:50:00;17,56;9,12;2610,985;189;183,97;1053,61;9,30;19,16
20.01.21;22:00:00;17,74;9,05;2551,370;189;187,28;1045,33;9,29;19,97
20.01.21;22:10:00;17,99;9,05;2553,265;189;188,23;1045,65;9,27;20,16
20.01.21;22:20:00;17,93;9,06;2554,664;189;188,58;1046,06;9,29;20,22
20.01.21;22:30:00;17,96;9,05;2552,650;189;187,66;1045,61;9,35;20,16
20.01.21;22:40:00;17,98;9,05;2553,580;189;186,30;1045,77;9,39;20,05
20.01.21;22:50:00;18,15;9,05;2550,701;189;186,10;1045,66;9,32;20,07
20.01.21;23:00:00;17,60;9,05;2552,691;189;188,44;1045,46;9,27;19,74
20.01.21;23:10:00;16,71;9,05;2552,571;189;191,47;1045,37;9,22;18,81
20.01.21;23:20:00;16,70;9,05;2552,749;189;191,57;1045,74;9,21;18,55
20.01.21;23:30:00;17,45;9,05;2552,687;193;197,57;1045,91;9,40;18,96
20.01.21;23:40:00;16,62;9,05;2552,974;197;191,33;1045,59;9,36;17,97
20.01.21;23:50:00;16,42;9,05;2552,350;197;189,50;1045,64;9,30;17,54
21.01.21;00:00:00;16,20;9,05;2552,470;192;190,83;1045,83;9,25;17,85
21.01.21;00:10:00;16,62;9,05;2552,711;191;189,69;1046,07;9,20;18,34
21.01.21;00:20:00;17,80;9,05;2552,922;188;177,09;1045,92;9,35;19,03
21.01.21;00:30:00;16,78;9,05;2551,728;181;185,09;1045,59;9,55;18,84
21.01.21;00:40:00;15,54;9,06;2550,888;181;184,78;1046,04;9,55;17,88
21.01.21;00:50:00;15,88;9,05;2550,817;181;184,91;1045,61;9,61;18,21
21.01.21;01:00:00;15,91;9,06;2550,678;181;184,90;1046,33;9,67;18,10
21.01.21;01:10:00;15,39;9,06;2552,120;181;181,87;1046,29;9,72;17,81
21.01.21;01:20:00;15,64;9,06;2552,367;181;181,36;1046,20;9,71;18,18
21.01.21;01:30:00;15,76;9,06;2550,335;181;181,44;1045,85;9,76;18,36
21.01.21;01:40:00;16,03;9,06;2551,477;181;180,93;1046,11;9,75;18,44
21.01.21;01:50:00;17,00;9,06;2552,708;181;178,37;1046,35;9,80;18,92
21.01.21;02:00:00;16,97;9,06;2551,167;181;178,80;1046,51;9,90;19,18
21.01.21;02:10:00;16,95;9,06;2550,848;181;178,63;1046,35;9,98;19,35
21.01.21;02:20:00;18,23;9,53;2990,099;181;174,35;1100,30;10,01;18,46
21.01.21;02:30:00;18,65;9,61;3064,135;173;175,14;1109,85;9,96;19,37
21.01.21;02:40:00;18,36;9,61;3065,312;172;175,11;1110,16;9,91;19,33
21.01.21;02:50:00;18,70;9,61;3064,942;172;175,63;1110,12;9,93;19,59
21.01.21;03:00:00;18,76;9,61;3065,169;172;173,13;1109,95;9,96;19,45
21.01.21;03:10:00;18,71;9,61;3062,760;172;171,35;1109,56;10,00;19,26
21.01.21;03:20:00;18,65;9,61;3062,886;172;170,29;1110,03;9,99;19,40
21.01.21;03:30:00;19,02;9,61;3063,254;172;168,02;1109,77;10,10;19,82
21.01.21;03:40:00;19,56;9,61;3064,194;172;165,01;1110,14;10,20;19,70
21.01.21;03:50:00;19,94;9,61;3064,745;169;170,85;1109,95;10,14;20,16
21.01.21;04:00:00;19,28;9,61;3063,895;172;166,38;1109,90;10,19;19,87
21.01.21;04:10:00;20,20;9,62;3065,504;172;168,99;1110,89;10,15;20,97
21.01.21;04:20:00;20,47;9,61;3065,662;172;170,40;1109,93;10,02;21,38
21.01.21;04:30:00;20,87;9,62;3066,090;172;170,22;1110,60;10,19;21,70
21.01.21;04:40:00;21,23;9,62;3066,453;172;171,85;1111,12;10,30;22,16
21.01.21;04:50:00;20,98;9,61;3065,658;172;173,06;1110,47;10,36;21,98
21.01.21;05:00:00;21,51;9,62;3064,193;172;174,15;1110,57;10,40;22,44
21.01.21;05:10:00;21,77;9,62;3065,867;172;176,12;1110,78;10,43;22,49
21.01.21;05:20:00;21,71;9,62;3065,610;172;179,20;1110,84;10,38;22,13
21.01.21;05:30:00;20,07;9,61;3062,890;179;178,87;1109,96;10,31;20,74
21.01.21;05:40:00;19,48;9,61;3064,606;179;180,14;1110,34;10,33;20,52
21.01.21;05:50:00;19,14;9,66;3107,349;179;184,15;1115,92;10,30;20,13
21.01.21;06:00:00;22,05;9,63;3091,755;181;197,26;1112,68;10,03;22,34
21.01.21;06:10:00;21,41;9,66;3107,837;187;192,16;1115,33;9,54;21,75
21.01.21;06:20:00;22,62;9,60;3064,574;205;213,39;1108,72;8,86;22,88
21.01.21;06:30:00;22,26;9,64;3103,773;213;209,38;1113,38;9,09;22,75
21.01.21;06:40:00;24,94;9,70;3163,930;214;224,43;1120,20;8,84;24,79
21.01.21;06:50:00;24,62;9,68;3159,381;219;205,46;1118,42;8,29;24,08
21.01.21;07:00:00;23,74;9,69;3162,542;211;223,18;1118,73;8,00;24,24
21.01.21;07:10:00;23,68;9,67;3162,918;229;232,46;1117,31;7,23;23,87
21.01.21;07:20:00;21,44;9,64;3114,709;233;230,68;1113,83;7,15;22,21
21.01.21;07:30:00;24,39;8,49;2105,966;239;238,64;981,03;7,11;27,40
21.01.21;07:40:00;24,63;8,50;2106,801;237;231,89;981,70;6,98;27,71
21.01.21;07:50:00;26,32;8,40;2039,671;234;239,07;969,90;6,65;29,96
21.01.21;08:00:00;24,04;8,40;2041,283;236;234,42;970,28;6,85;27,34
21.01.21;08:10:00;23,51;8,41;2041,550;234;235,46;971,38;6,83;27,55
21.01.21;08:20:00;24,11;8,39;2038,866;234;231,18;969,69;6,78;27,28
21.01.21;08:30:00;26,91;8,41;2042,590;234;235,85;971,28;6,64;30,11
21.01.21;08:40:00;24,03;8,39;2038,235;234;230,87;969,38;6,82;27,19
21.01.21;08:50:00;24,73;8,40;2039,067;234;228,55;970,86;7,01;27,44
21.01.21;09:00:00;23,77;8,42;2043,044;228;229,36;972,35;7,11;27,35
21.01.21;09:10:00;23,45;8,39;2035,128;230;228,43;969,34;7,28;26,97
21.01.21;09:20:00;21,12;8,40;2038,488;228;227,66;970,58;7,26;24,40
21.01.21;09:30:00;22,06;8,42;2043,408;228;222,04;972,49;7,23;25,84
21.01.21;09:40:00;21,69;8,40;2039,298;226;224,19;969,89;7,20;25,41
21.01.21;09:50:00;22,50;8,41;2037,961;223;219,69;971,27;7,23;26,17
21.01.21;10:00:00;22,53;8,40;2038,501;224;229,27;970,83;7,22;26,19
21.01.21;10:10:00;24,29;8,41;2041,061;226;213,18;972,19;7,37;26,87
21.01.21;10:20:00;22,61;8,30;1960,399;224;221,92;958,43;7,22;26,44
21.01.21;10:30:00;23,79;8,41;2037,562;224;220,09;971,55;7,28;26,97
21.01.21;10:40:00;22,33;8,40;2039,565;224;220,72;970,79;7,26;25,96
21.01.21;10:50:00;24,07;8,40;2037,381;224;215,28;970,24;7,38;26,92
21.01.21;11:00:00;22,39;8,48;2089,856;217;221,09;979,75;7,31;26,11
21.01.21;11:10:00;23,15;8,40;2037,620;217;227,14;970,14;7,35;27,02
21.01.21;11:20:00;21,81;8,41;2040,846;222;219,84;971,16;7,50;25,66
21.01.21;11:30:00;22,25;8,41;2040,550;222;209,31;971,51;7,49;25,40
21.01.21;11:40:00;21,63;8,40;2036,965;217;216,67;970,95;7,38;24,97
21.01.21;11:50:00;21,77;8,42;2044,432;213;212,90;973,36;7,36;25,43
21.01.21;12:00:00;21,94;8,40;2038,838;211;216,37;971,02;7,38;26,03
21.01.21;12:10:00;22,54;8,41;2038,737;211;213,21;971,36;7,41;26,69
21.01.21;12:20:00;22,69;8,40;2037,670;211;213,02;970,37;7,40;26,80
21.01.21;12:30:00;22,97;8,41;2040,156;211;211,05;971,57;7,48;26,81
21.01.21;12:40:00;23,61;8,41;2038,862;211;211,05;971,45;7,57;27,46
21.01.21;12:50:00;23,18;8,42;2041,520;211;213,27;972,60;7,69;27,07
21.01.21;13:00:00;21,98;8,41;2040,458;210;201,14;971,35;7,65;25,57
21.01.21;13:10:00;21,41;8,40;2037,384;203;209,34;970,94;7,21;25,11
21.01.21;13:20:00;21,63;8,41;2041,214;206;208,45;971,30;7,16;25,56
21.01.21;13:30:00;22,75;8,41;2040,292;207;217,40;971,75;7,21;26,70
21.01.21;13:40:00;23,55;8,41;2040,037;214;207,78;971,29;7,39;26,44
21.01.21;13:50:00;24,42;8,41;2041,401;214;210,42;972,00;7,43;27,52
21.01.21;14:00:00;24,13;8,40;2039,311;214;208,00;971,16;7,41;26,61
21.01.21;14:10:00;23,52;8,41;2039,790;210;208,32;971,62;7,48;27,22
21.01.21;14:20:00;23,06;8,41;2041,649;209;209,64;972,12;7,63;27,07
21.01.21;14:30:00;23,05;8,41;2040,293;209;211,91;971,99;7,76;27,09
